id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-267-22-A,"{""question"": ""What is the recommended initial treatment for severe hypokalaemia?"", ""option_a"": ""Administer 0.5 to 1.5 g of potassium per hour intravenously"", ""option_b"": ""Orally supplement with potassium through food and KCl"", ""option_c"": ""Administer glucose intravenously to help correct potassium levels"", ""option_d"": ""Systematically correct hypomagnesemia without addressing hypokalaemia"", ""correct_option"": ""B""}",Management,What is the recommended initial treatment for severe hypokalaemia?,Administer 0.5 to 1.5 g of potassium per hour intravenously,Orally supplement with potassium through food and KCl,Administer glucose intravenously to help correct potassium levels,Systematically correct hypomagnesemia without addressing hypokalaemia,b
OIC-161-09-A,"{""question"": ""What is a characteristic of acute pyelonephritis that suggests a urinary tract obstruction?"", ""option_a"": ""Presence of unilateral febrile lumbar pain"", ""option_b"": ""Radiation of pain to the lower back"", ""option_c"": ""Absence of lower urinary tract symptoms"", ""option_d"": ""Nausea or vomiting linked to reflex ileus"", ""correct_option"": ""B""}",Positive diagnosis,What is a characteristic of acute pyelonephritis that suggests a urinary tract obstruction?,Presence of unilateral febrile lumbar pain,Radiation of pain to the lower back,Absence of lower urinary tract symptoms,Nausea or vomiting linked to reflex ileus,b
OIC-315-09-A,"{""question"": ""What are the clinical and biological circumstances that should raise the suspicion of Leukaemia (LA) in children?"", ""option_a"": ""Symptoms set in within 2-3 months, with manifestations of the tumour syndrome including hepatomegaly and splenomegaly."", ""option_b"": ""Symptoms set in within 2-3 weeks, with manifestations of the tumour syndrome including bone pain, lameness, and respiratory discomfort."", ""option_c"": ""Secondary bone marrow failure, with anaemia, thrombocytopenia, and neutropenia as primary symptoms."", ""option_d"": ""Respiratory distress, DIC, renal failure, and impaired alertness as primary symptoms."", ""correct_option"": ""B""}",,What are the clinical and biological circumstances that should raise the suspicion of Leukaemia (LA) in children?,"Symptoms set in within 2-3 months, with manifestations of the tumour syndrome including hepatomegaly and splenomegaly.","Symptoms set in within 2-3 weeks, with manifestations of the tumour syndrome including bone pain, lameness, and respiratory discomfort.","Secondary bone marrow failure, with anaemia, thrombocytopenia, and neutropenia as primary symptoms.","Respiratory distress, DIC, renal failure, and impaired alertness as primary symptoms.",b
OIC-161-02-A,"{""question"": ""What is the main bacterium isolated during community urinary tract infections?"", ""option_a"": ""Staphylococcus saprophyticus"", ""option_b"": ""Escherichia coli"", ""option_c"": ""Proteus mirabilis"", ""option_d"": ""Klebsiella"", ""correct_option"": ""B""}",Etiologies,What is the main bacterium isolated during community urinary tract infections?,Staphylococcus saprophyticus,Escherichia coli,Proteus mirabilis,Klebsiella,b
OIC-075-27-A,"{""question"": ""What is the recommended resource for patients who need additional support?"", ""option_a"": ""The patient's primary care physician"", ""option_b"": ""The national health hotline (15)"", ""option_c"": ""The Tabac Info Service line (3989) and the website http://www.tabac-info-service.fr"", ""option_d"": ""The patient's pharmacist"", ""correct_option"": ""C""}",Taking charge,What is the recommended resource for patients who need additional support?,The patient's primary care physician,The national health hotline (15),The Tabac Info Service line (3989) and the website http://www.tabac-info-service.fr,The patient's pharmacist,c
OIC-332-13-A,"{""question"": ""What is the recommended route for administering adrenaline in the first-line treatment of anaphylactic shock?"", ""option_a"": ""Intravenous (IV) route"", ""option_b"": ""Intramuscular (IM) injection in the lateral surface of the middle 1/3 thigh"", ""option_c"": ""Intravenous (IV) route with titration, even for untrained teams"", ""option_d"": ""Inhalation via aerosols"", ""correct_option"": ""B""}",,What is the recommended route for administering adrenaline in the first-line treatment of anaphylactic shock?,Intravenous (IV) route,Intramuscular (IM) injection in the lateral surface of the middle 1/3 thigh,"Intravenous (IV) route with titration, even for untrained teams",Inhalation via aerosols,b
OIC-187-16-A,"{""question"": ""What are the four main sources of allergens that cause contact eczema that should be investigated on questioning?"", ""option_a"": ""Food products, household cleaning products, and air fresheners"", ""option_b"": ""Clothing products, cosmetics, medicines for cutaneous application, and occupational allergens"", ""option_c"": ""Plants, animals, and insects that cause contact eczema"", ""option_d"": ""Environmental factors, genetic predisposition, and stress"", ""correct_option"": ""B""}",Etiologies,What are the four main sources of allergens that cause contact eczema that should be investigated on questioning?,"Food products, household cleaning products, and air fresheners","Clothing products, cosmetics, medicines for cutaneous application, and occupational allergens","Plants, animals, and insects that cause contact eczema","Environmental factors, genetic predisposition, and stress",b
OIC-310-06-A,"{""question"": ""What is the recommended frequency for PSA testing in early diagnosis of prostate cancer?"", ""option_a"": ""Once every 5 years"", ""option_b"": ""Repeated every 2-4 years"", ""option_c"": ""Only once in a lifetime"", ""option_d"": ""Not recommended after the age of 60"", ""correct_option"": ""B""}",Additional tests,What is the recommended frequency for PSA testing in early diagnosis of prostate cancer?,Once every 5 years,Repeated every 2-4 years,Only once in a lifetime,Not recommended after the age of 60,b
OIC-242-10-A,"{""question"": ""What is the primary diagnostic criterion for Graves' disease in the absence of orbitopathy?"", ""option_a"": ""Hyperthyroidism with orbitopathy"", ""option_b"": ""Positive plasma dosage of anti-TSH receptor antibodies"", ""option_c"": ""Diffuse and homogeneous hyperfixation of the isotope on thyroid scintigraphy"", ""option_d"": ""Overall hypoechoic gland with diffuse hypervascularisation on thyroid ultrasound-doppler"", ""correct_option"": ""B""}",Positive diagnosis,What is the primary diagnostic criterion for Graves' disease in the absence of orbitopathy?,Hyperthyroidism with orbitopathy,Positive plasma dosage of anti-TSH receptor antibodies,Diffuse and homogeneous hyperfixation of the isotope on thyroid scintigraphy,Overall hypoechoic gland with diffuse hypervascularisation on thyroid ultrasound-doppler,b
OIC-162-16-B,"{""question"": ""What is a general measure for managing STIs?"", ""option_a"": ""Probabilistic treatment with Doxycycline 200mg/D for 7 days + Ceftriaxone 1g in a single dose"", ""option_b"": ""Systematic offer of HIV serology, Treponemal test, hepatitis B serology, and Urinary or genital PCR for Neisseria gonorrhoeae and Chlamydia trachomatis"", ""option_c"": ""Preventive vaccination for HPV, hepatitis B (and hepatitis A in men who have sex with men) and offering PrEP treatment against HIV"", ""option_d"": ""Probabilistic treatment with Benzathine penicillin G DU IM 2.4 million units"", ""correct_option"": ""B""}",,What is a general measure for managing STIs?,Probabilistic treatment with Doxycycline 200mg/D for 7 days + Ceftriaxone 1g in a single dose,"Systematic offer of HIV serology, Treponemal test, hepatitis B serology, and Urinary or genital PCR for Neisseria gonorrhoeae and Chlamydia trachomatis","Preventive vaccination for HPV, hepatitis B (and hepatitis A in men who have sex with men) and offering PrEP treatment against HIV",Probabilistic treatment with Benzathine penicillin G DU IM 2.4 million units,b
OIC-312-02-B,"{""question"": ""What are the main risk factors for breast cancer?"", ""option_a"": ""Age, family history of breast or ovarian cancer, and smoking"", ""option_b"": ""Age, early menarche, late menopause, late age at 1st pregnancy or nulliparity, and exposure to hormonal treatments"", ""option_c"": ""High BMI, sedentary lifestyle, alcohol consumption, and thoracic irradiation"", ""option_d"": ""Age, high socio-economic status, and exposure to oestrogens"", ""correct_option"": ""B""}",,What are the main risk factors for breast cancer?,"Age, family history of breast or ovarian cancer, and smoking","Age, early menarche, late menopause, late age at 1st pregnancy or nulliparity, and exposure to hormonal treatments","High BMI, sedentary lifestyle, alcohol consumption, and thoracic irradiation","Age, high socio-economic status, and exposure to oestrogens",b
OIC-239-07-B,"{""question"": ""What is the primary characteristic of frostbite in a photograph?"", ""option_a"": ""Warmth and coloration of the affected area"", ""option_b"": ""Pale or blue discoloration of the affected area"", ""option_c"": ""Swelling and redness of the affected area"", ""option_d"": ""Presence of blisters on the affected area"", ""correct_option"": ""B""}",Multimedia content,What is the primary characteristic of frostbite in a photograph?,Warmth and coloration of the affected area,Pale or blue discoloration of the affected area,Swelling and redness of the affected area,Presence of blisters on the affected area,b
OIC-207-01-A,"{""question"": ""What should be the primary suspicion for a well-circumscribed round opacity (nodular syndrome) in the lung?"", ""option_a"": ""Pleural effusion"", ""option_b"": ""Lung cancer"", ""option_c"": ""Pneumonia"", ""option_d"": ""Pulmonary embolism"", ""correct_option"": ""B""}",Positive diagnosis,What should be the primary suspicion for a well-circumscribed round opacity (nodular syndrome) in the lung?,Pleural effusion,Lung cancer,Pneumonia,Pulmonary embolism,b
OIC-032-02-B,"{""question"": ""What is a characteristic of the maturation of a term newborn assessed clinically by morphological and neurological criteria?"", ""option_a"": ""Increased muscle mass and strength"", ""option_b"": ""Decreased passive tone and increased active tone"", ""option_c"": ""Presence of primary automatisms (or archaic reflexes) until 2-4 months of age"", ""option_d"": ""Improved reflexes and decreased postural control"", ""correct_option"": ""C""}",Positive diagnosis,What is a characteristic of the maturation of a term newborn assessed clinically by morphological and neurological criteria?,Increased muscle mass and strength,Decreased passive tone and increased active tone,Presence of primary automatisms (or archaic reflexes) until 2-4 months of age,Improved reflexes and decreased postural control,c
OIC-075-10-A,"{""question"": ""What is the prevalence of smoking among pregnant women?"", ""option_a"": ""More than 75% of pregnant women continue to smoke during pregnancy"", ""option_b"": ""Half of pregnant women continue to smoke during pregnancy, with a higher prevalence among the youngest and least educated women"", ""option_c"": ""Less than 25% of pregnant women smoke during pregnancy, with a lower prevalence among older and more educated women"", ""option_d"": ""Smoking prevalence among pregnant women is the same as the general population of women of childbearing age"", ""correct_option"": ""B""}",Epidemiology,What is the prevalence of smoking among pregnant women?,More than 75% of pregnant women continue to smoke during pregnancy,"Half of pregnant women continue to smoke during pregnancy, with a higher prevalence among the youngest and least educated women","Less than 25% of pregnant women smoke during pregnancy, with a lower prevalence among older and more educated women",Smoking prevalence among pregnant women is the same as the general population of women of childbearing age,b
OIC-265-04-B,"{""question"": ""What are the main lithogenic factors associated with urinary lithiasis?"", ""option_a"": ""Dietary factors such as dairy products, animal proteins, and salt, as well as family history of urinary problems."", ""option_b"": ""Only dietary factors such as dairy products, animal proteins, and salt, as well as insufficient diuresis and inadequate fluid intake."", ""option_c"": ""Anatomical abnormalities such as pyeloureteral junction syndrome, calcific diverticulum, and horseshoe kidney, as well as urinary tract infections."", ""option_d"": ""Only drug-induced stones caused by medications such as Indinavir and Diamox."", ""correct_option"": ""A""}",Physiopathology,What are the main lithogenic factors associated with urinary lithiasis?,"Dietary factors such as dairy products, animal proteins, and salt, as well as family history of urinary problems.","Only dietary factors such as dairy products, animal proteins, and salt, as well as insufficient diuresis and inadequate fluid intake.","Anatomical abnormalities such as pyeloureteral junction syndrome, calcific diverticulum, and horseshoe kidney, as well as urinary tract infections.",Only drug-induced stones caused by medications such as Indinavir and Diamox.,a
OIC-247-29-B,"{""question"": ""What is the recommended duration of continuous insulin infusion in the treatment of ketoacidosis?"", ""option_a"": ""Until blood glucose levels return to normal"", ""option_b"": ""For as long as the ketoacidosis lasts, not exceeding 7 to 8 U per hour"", ""option_c"": ""For at least 24 hours after ketonemia has disappeared"", ""option_d"": ""Until ketonemia has disappeared and blood glucose levels are below 2.5 g/l"", ""correct_option"": ""B""}",Management,What is the recommended duration of continuous insulin infusion in the treatment of ketoacidosis?,Until blood glucose levels return to normal,"For as long as the ketoacidosis lasts, not exceeding 7 to 8 U per hour",For at least 24 hours after ketonemia has disappeared,Until ketonemia has disappeared and blood glucose levels are below 2.5 g/l,b
OIC-156-13-A,"{""question"": ""What is the recommended approach for suspected disco-vertebral infection?"", ""option_a"": ""Urgent hospital management for diagnostic confirmation, microbiological documentation, and treatment to limit the risk of complications, including probabilistic antibiotic therapy before sampling"", ""option_b"": ""Probabilistic antibiotic therapy before sampling to avoid delaying therapeutic treatment"", ""option_c"": ""Waiting for several days to see if symptoms resolve on their own before seeking medical attention"", ""option_d"": ""Performing a series of blood tests to confirm the diagnosis before going to the hospital"", ""correct_option"": ""A""}",Identifying the emergency,What is the recommended approach for suspected disco-vertebral infection?,"Urgent hospital management for diagnostic confirmation, microbiological documentation, and treatment to limit the risk of complications, including probabilistic antibiotic therapy before sampling",Probabilistic antibiotic therapy before sampling to avoid delaying therapeutic treatment,Waiting for several days to see if symptoms resolve on their own before seeking medical attention,Performing a series of blood tests to confirm the diagnosis before going to the hospital,a
OIC-325-05-B,"{""question"": ""What is the primary mechanism of the extrapyramidal syndrome?"", ""option_a"": ""Type B, unpredictable effects due to an immune-allergic reaction"", ""option_b"": ""Type A, predictable effects due to dopaminergic blockade"", ""option_c"": ""Type C, unpredictable effects due to a central excitatory action"", ""option_d"": ""Type D, dose-independent effects due to a toxic mechanism"", ""correct_option"": ""B""}",,What is the primary mechanism of the extrapyramidal syndrome?,"Type B, unpredictable effects due to an immune-allergic reaction","Type A, predictable effects due to dopaminergic blockade","Type C, unpredictable effects due to a central excitatory action","Type D, dose-independent effects due to a toxic mechanism",b
OIC-027-16-A,"{""question"": ""Prevention of foetal risks due to hepatitis B virus (HBV) is effective and is based on:"", ""option_a"": ""Screening for hepatitis B as soon as the pregnancy is declared and vaccination of women at risk"", ""option_b"": ""Caesarean section for pregnant women with a positive HBsAg test"", ""option_c"": ""Breast-feeding is contraindicated when neonatal sero-vaccination is carried out"", ""option_d"": ""Antiviral treatment (lamivudine) is administered to all pregnant women with a positive HBsAg test"", ""correct_option"": ""A""}",,Prevention of foetal risks due to hepatitis B virus (HBV) is effective and is based on:,Screening for hepatitis B as soon as the pregnancy is declared and vaccination of women at risk,Caesarean section for pregnant women with a positive HBsAg test,Breast-feeding is contraindicated when neonatal sero-vaccination is carried out,Antiviral treatment (lamivudine) is administered to all pregnant women with a positive HBsAg test,a
OIC-056-06-A,"{""question"": ""What is the primary role of the Departmental House for People with Disabilities (MDPH)?"", ""option_a"": ""To provide medical treatment for people with disabilities"", ""option_b"": ""To welcome and inform disabled people and their families, and to assess their needs and draw up a personalised compensation plan"", ""option_c"": ""To provide financial assistance to families of children with disabilities"", ""option_d"": ""To refer people with disabilities to care facilities based on their main impairment"", ""correct_option"": ""B""}",Definition,What is the primary role of the Departmental House for People with Disabilities (MDPH)?,To provide medical treatment for people with disabilities,"To welcome and inform disabled people and their families, and to assess their needs and draw up a personalised compensation plan",To provide financial assistance to families of children with disabilities,To refer people with disabilities to care facilities based on their main impairment,b
OIC-186-13-B,"{""question"": ""What type of skin test explores delayed reactions?"", ""option_a"": ""Prick test"", ""option_b"": ""Patch test"", ""option_c"": ""Intra dermo-reaction (IDR)"", ""option_d"": ""All of the above"", ""correct_option"": ""B""}",Management,What type of skin test explores delayed reactions?,Prick test,Patch test,Intra dermo-reaction (IDR),All of the above,b
OIC-226-15-B,"{""question"": ""What are the initial steps in assessing a patient with a suspected deep vein thrombosis or pulmonary embolism?"", ""option_a"": ""Perform an imaging study such as a CT scan or ultrasound"", ""option_b"": ""Conduct a thorough clinical examination and routine biological tests, including a PSA test for men and a gynaecological check-up for women"", ""option_c"": ""Administer anticoagulant medication to prevent further clot formation"", ""option_d"": ""Refer the patient directly to a specialist without any further evaluation"", ""correct_option"": ""B""}",Etiologies,What are the initial steps in assessing a patient with a suspected deep vein thrombosis or pulmonary embolism?,Perform an imaging study such as a CT scan or ultrasound,"Conduct a thorough clinical examination and routine biological tests, including a PSA test for men and a gynaecological check-up for women",Administer anticoagulant medication to prevent further clot formation,Refer the patient directly to a specialist without any further evaluation,b
OIC-237-03-A,"{""question"": ""What is the primary purpose of a percritical ECG recording?"", ""option_a"": ""To identify the mechanism of palpitations when they are not occurring"", ""option_b"": ""To establish an electroclinical correlation during palpitations"", ""option_c"": ""To diagnose palpitations when they are not present"", ""option_d"": ""To monitor the heart's activity over a prolonged period"", ""correct_option"": ""B""}",,What is the primary purpose of a percritical ECG recording?,To identify the mechanism of palpitations when they are not occurring,To establish an electroclinical correlation during palpitations,To diagnose palpitations when they are not present,To monitor the heart's activity over a prolonged period,b
OIC-247-02-A,"{""question"": ""What is the main cause of death in people with Type 2 diabetes?"", ""option_a"": ""Kidney failure"", ""option_b"": ""Cardiovascular disease"", ""option_c"": ""Stroke"", ""option_d"": ""Respiratory failure"", ""correct_option"": ""B""}",Definition,What is the main cause of death in people with Type 2 diabetes?,Kidney failure,Cardiovascular disease,Stroke,Respiratory failure,b
OIC-073-01-A,"{""question"": ""What is the definition of psychotherapy?"", ""option_a"": ""A type of medication used to treat psychiatric disorders"", ""option_b"": ""A form of physical exercise to reduce stress and anxiety"", ""option_c"": ""The use of psychological means to treat a psychiatric disorder or any other non-psychiatric problem causing psychological suffering or distress"", ""option_d"": ""A type of surgical procedure to treat mental health issues"", ""correct_option"": ""C""}",Definition,What is the definition of psychotherapy?,A type of medication used to treat psychiatric disorders,A form of physical exercise to reduce stress and anxiety,The use of psychological means to treat a psychiatric disorder or any other non-psychiatric problem causing psychological suffering or distress,A type of surgical procedure to treat mental health issues,c
OIC-342-10-A,"{""question"": ""What is the recommended course of action for a patient with a malaise linked to a cardiac cause?"", ""option_a"": ""Continuous monitoring of vital signs at home"", ""option_b"": ""Hospitalisation with continuous monitoring of cardiac rhythm"", ""option_c"": ""Monitoring of cardiac rhythm only during office hours"", ""option_d"": ""No monitoring required, patient can be discharged immediately"", ""correct_option"": ""B""}",,What is the recommended course of action for a patient with a malaise linked to a cardiac cause?,Continuous monitoring of vital signs at home,Hospitalisation with continuous monitoring of cardiac rhythm,Monitoring of cardiac rhythm only during office hours,"No monitoring required, patient can be discharged immediately",b
OIC-261-10-B,"{""question"": ""What is the prognosis for a patient with SNLGM who does not respond to corticosteroid therapy?"", ""option_a"": ""Corticosteroid-dependent NS, requiring the addition of an immunosuppressant or immunomodulator"", ""option_b"": ""Corticosteroid-resistant NS, with a high risk of end-stage chronic renal failure within 5 years"", ""option_c"": ""Corticosteroid-sensitive NS, with a high likelihood of relapse after treatment discontinuation"", ""option_d"": ""Corticosteroid-independent NS, with a moderate risk of renal failure"", ""correct_option"": ""B""}",,What is the prognosis for a patient with SNLGM who does not respond to corticosteroid therapy?,"Corticosteroid-dependent NS, requiring the addition of an immunosuppressant or immunomodulator","Corticosteroid-resistant NS, with a high risk of end-stage chronic renal failure within 5 years","Corticosteroid-sensitive NS, with a high likelihood of relapse after treatment discontinuation","Corticosteroid-independent NS, with a moderate risk of renal failure",b
OIC-156-15-B,"{""question"": ""What are the complications of spondylodiscitis?"", ""option_a"": ""Sepsis, septic shock"", ""option_b"": ""Spinal destruction, instability and functional sequelae"", ""option_c"": ""Paravertebral abscesses and epiduritis"", ""option_d"": ""Infective endocarditis and other secondary localizations"", ""correct_option"": ""B""}",,What are the complications of spondylodiscitis?,"Sepsis, septic shock","Spinal destruction, instability and functional sequelae",Paravertebral abscesses and epiduritis,Infective endocarditis and other secondary localizations,b
OIC-027-09-A,"{""question"": ""What is the risk of transmission of measles to the fetus?"", ""option_a"": ""Transmission is possible at any time during pregnancy and always results in congenital measles."", ""option_b"": ""Transmission is more likely to occur in the first trimester and is always associated with severe congenital anomalies."", ""option_c"": ""Transmission is possible at the end of pregnancy and may result in neonatal congenital measles, but this is exceptional (given vaccination coverage)."", ""option_d"": ""Measles does not pose a risk to the fetus, regardless of the stage of pregnancy."", ""correct_option"": ""C""}",Definition,What is the risk of transmission of measles to the fetus?,Transmission is possible at any time during pregnancy and always results in congenital measles.,Transmission is more likely to occur in the first trimester and is always associated with severe congenital anomalies.,"Transmission is possible at the end of pregnancy and may result in neonatal congenital measles, but this is exceptional (given vaccination coverage).","Measles does not pose a risk to the fetus, regardless of the stage of pregnancy.",c
OIC-257-03-B,"{""question"": ""What are the two main types of phenomenon responsible for oedema formation?"", ""option_a"": ""True hypervolaemia: primary sodium retention by the kidney during renal failure, and relative or 'effective' hypovolaemia: right or global cardiac insufficiency, oedema-ascitic decompensation of cirrhosis, hypoalbuminaemia, particularly in nephrotic syndrome."", ""option_b"": ""True hypervolaemia: primary sodium retention by the kidney during renal failure, and relative or 'effective' hypovolaemia: right or global cardiac insufficiency, oedema-ascitic decompensation of cirrhosis, hypoalbuminaemia, particularly in nephrotic syndrome, and increased capillary permeability."", ""option_c"": ""True hypervolaemia: primary sodium retention by the kidney during renal failure, and relative or 'effective' hypovolaemia: right or global cardiac insufficiency, oedema-ascitic decompensation of cirrhosis, hypoalbuminaemia, particularly in nephrotic syndrome, and decreased plasma oncotic pressure."", ""option_d"": ""True hypervolaemia: primary sodium retention by the kidney during renal failure, and relative or 'effective' hypovolaemia: right or global cardiac insufficiency, oedema-ascitic decompensation of cirrhosis, hypoalbuminaemia, particularly in nephrotic syndrome, and increased capillary hydrostatic pressure."", ""correct_option"": ""A""}",Physiopathology,What are the two main types of phenomenon responsible for oedema formation?,"True hypervolaemia: primary sodium retention by the kidney during renal failure, and relative or 'effective' hypovolaemia: right or global cardiac insufficiency, oedema-ascitic decompensation of cirrhosis, hypoalbuminaemia, particularly in nephrotic syndrome.","True hypervolaemia: primary sodium retention by the kidney during renal failure, and relative or 'effective' hypovolaemia: right or global cardiac insufficiency, oedema-ascitic decompensation of cirrhosis, hypoalbuminaemia, particularly in nephrotic syndrome, and increased capillary permeability.","True hypervolaemia: primary sodium retention by the kidney during renal failure, and relative or 'effective' hypovolaemia: right or global cardiac insufficiency, oedema-ascitic decompensation of cirrhosis, hypoalbuminaemia, particularly in nephrotic syndrome, and decreased plasma oncotic pressure.","True hypervolaemia: primary sodium retention by the kidney during renal failure, and relative or 'effective' hypovolaemia: right or global cardiac insufficiency, oedema-ascitic decompensation of cirrhosis, hypoalbuminaemia, particularly in nephrotic syndrome, and increased capillary hydrostatic pressure.",a
OIC-127-08-B,"{""question"": ""What is a characteristic of patients with uncomplicated BPH who may be treated with abstention-surveillance?"", ""option_a"": ""They have an IPSS score > 9"", ""option_b"": ""They have a low risk of complications and minimal or moderate SBAU with no impairment of quality of life (IPSS score < 9)"", ""option_c"": ""They require surgical treatment due to acute urine retention"", ""option_d"": ""They are recommended to follow a strict diet to alter the natural history of the disease"", ""correct_option"": ""B""}",Management,What is a characteristic of patients with uncomplicated BPH who may be treated with abstention-surveillance?,They have an IPSS score > 9,They have a low risk of complications and minimal or moderate SBAU with no impairment of quality of life (IPSS score < 9),They require surgical treatment due to acute urine retention,They are recommended to follow a strict diet to alter the natural history of the disease,b
OIC-074-09-A,"{""question"": ""Which of the following is a contraindication for antidepressants?"", ""option_a"": ""Adjustment disorder"", ""option_b"": ""Recent heart attack and unstable coronary artery disease"", ""option_c"": ""Pregnancy and breastfeeding"", ""option_d"": ""Mild anxiety disorder"", ""correct_option"": ""B""}",Management,Which of the following is a contraindication for antidepressants?,Adjustment disorder,Recent heart attack and unstable coronary artery disease,Pregnancy and breastfeeding,Mild anxiety disorder,b
OIC-299-05-A,"{""question"": ""What is a common symptom of intracranial hypertension syndrome (HTIC)?"", ""option_a"": ""Sudden severe headache with a specific location"", ""option_b"": ""Gradual worsening headache that is poorly soothed by painkillers and relieved by vomiting"", ""option_c"": ""Focal neurological deficits such as hemiparesis"", ""option_d"": ""Epileptic seizures with a localising value"", ""correct_option"": ""B""}",Positive diagnosis,What is a common symptom of intracranial hypertension syndrome (HTIC)?,Sudden severe headache with a specific location,Gradual worsening headache that is poorly soothed by painkillers and relieved by vomiting,Focal neurological deficits such as hemiparesis,Epileptic seizures with a localising value,b
OIC-027-41-A,"{""question"": ""What is a key aspect of identifying addictive behaviours during pregnancy?"", ""option_a"": ""Asking only about the use of medication, tobacco, and alcohol"", ""option_b"": ""Focusing on the mother's life story, history of the parental couple, and maternal lifestyle"", ""option_c"": ""Only conducting urine tests for substance use"", ""option_d"": ""Assuming that women from high socio-professional backgrounds do not have addictive behaviours"", ""correct_option"": ""B""}",Diagnosis,What is a key aspect of identifying addictive behaviours during pregnancy?,"Asking only about the use of medication, tobacco, and alcohol","Focusing on the mother's life story, history of the parental couple, and maternal lifestyle",Only conducting urine tests for substance use,Assuming that women from high socio-professional backgrounds do not have addictive behaviours,b
OIC-247-24-A,"{""question"": ""What is the primary mechanism of action of metformin, a biguanide anti-diabetic treatment?"", ""option_a"": ""It triggers insulin secretion and is inactive in the absence of pancreatic beta cells."", ""option_b"": ""It inhibits DPP4, increasing circulating concentrations of incretins and reducing glucagon secretion."", ""option_c"": ""It slows the end of digestion of complex carbohydrates, delaying their intestinal absorption."", ""option_d"": ""It reduces hepatic glucose production, particularly hepatic gluconeogenesis."", ""correct_option"": ""D""}",,"What is the primary mechanism of action of metformin, a biguanide anti-diabetic treatment?",It triggers insulin secretion and is inactive in the absence of pancreatic beta cells.,"It inhibits DPP4, increasing circulating concentrations of incretins and reducing glucagon secretion.","It slows the end of digestion of complex carbohydrates, delaying their intestinal absorption.","It reduces hepatic glucose production, particularly hepatic gluconeogenesis.",d
OIC-237-09-B,"{""question"": ""What is a key characteristic of cardiac neurosis?"", ""option_a"": ""It is a diagnosis of exclusion based on a strictly normal echocardiogram, often obtained using long-term monitoring."", ""option_b"": ""It is a diagnosis of exclusion based on a strictly normal electroencephalogram, often obtained using long-term monitoring."", ""option_c"": ""It is a diagnosis of exclusion based on a strictly normal percritical ECG, often obtained using long-term monitoring."", ""option_d"": ""It is a diagnosis of exclusion based on a strictly normal blood test, often obtained using long-term monitoring."", ""correct_option"": ""C""}",Etiologies,What is a key characteristic of cardiac neurosis?,"It is a diagnosis of exclusion based on a strictly normal echocardiogram, often obtained using long-term monitoring.","It is a diagnosis of exclusion based on a strictly normal electroencephalogram, often obtained using long-term monitoring.","It is a diagnosis of exclusion based on a strictly normal percritical ECG, often obtained using long-term monitoring.","It is a diagnosis of exclusion based on a strictly normal blood test, often obtained using long-term monitoring.",c
OIC-056-05-A,"{""question"": ""What is the primary goal of multidisciplinary care in the context of a disabled child?"", ""option_a"": ""To provide medical treatment only"", ""option_b"": ""To develop the child's skills and enable them to participate in family and societal life"", ""option_c"": ""To focus solely on the child's medical needs without considering the family's involvement"", ""option_d"": ""To delay care until a formal diagnosis is made"", ""correct_option"": ""B""}",Taking charge,What is the primary goal of multidisciplinary care in the context of a disabled child?,To provide medical treatment only,To develop the child's skills and enable them to participate in family and societal life,To focus solely on the child's medical needs without considering the family's involvement,To delay care until a formal diagnosis is made,b
OIC-038-02-A,"{""question"": ""What is the definition of infertility according to the World Health Organisation (WHO)?"", ""option_a"": ""The inability to conceive within 6 months of unprotected sexual intercourse"", ""option_b"": ""The inability to achieve a clinical pregnancy after 12 months or more of unprotected sexual intercourse"", ""option_c"": ""The inability to conceive due to a physical or medical condition"", ""option_d"": ""The inability to conceive due to a psychological or emotional issue"", ""correct_option"": ""B""}",Definition,What is the definition of infertility according to the World Health Organisation (WHO)?,The inability to conceive within 6 months of unprotected sexual intercourse,The inability to achieve a clinical pregnancy after 12 months or more of unprotected sexual intercourse,The inability to conceive due to a physical or medical condition,The inability to conceive due to a psychological or emotional issue,b
OIC-188-23-B,"{""question"": ""What is a common complication of poorly controlled asthma?"", ""option_a"": ""A sedentary lifestyle"", ""option_b"": ""Absenteeism from school or work"", ""option_c"": ""Malnutrition due to difficulty breathing"", ""option_d"": ""Cardiovascular disease"", ""correct_option"": ""B""}",,What is a common complication of poorly controlled asthma?,A sedentary lifestyle,Absenteeism from school or work,Malnutrition due to difficulty breathing,Cardiovascular disease,b
OIC-132-06-A,"{""question"": ""According to the DSM 5, which of the following is NOT a possible etiology of major or mild neurocognitive disorders?"", ""option_a"": ""Alzheimer's disease"", ""option_b"": ""Secondary to cerebral trauma"", ""option_c"": ""Frontotemporal degeneration"", ""option_d"": ""Secondary to substance use and HIV infection"", ""correct_option"": ""D""}",Etiologies,"According to the DSM 5, which of the following is NOT a possible etiology of major or mild neurocognitive disorders?",Alzheimer's disease,Secondary to cerebral trauma,Frontotemporal degeneration,Secondary to substance use and HIV infection,d
