id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-024-01-A,"{""question"": ""Affects 25% of pregnancies and may be related to :"", ""option_a"": ""- a progressive intrauterine pregnancy with a decidual haematoma"", ""option_b"": ""- a non-progressive intrauterine pregnancy"", ""option_c"": ""- a progressive intrauterine pregnancy with a decidual haematoma"", ""option_d"": ""- a rare condition such as lysis of a twin or molar pregnancy"", ""correct_option"": ""a""}",Positive diagnosis,Affects 25% of pregnancies and may be related to :,- a progressive intrauterine pregnancy with a decidual haematoma,- a non-progressive intrauterine pregnancy,- a progressive intrauterine pregnancy with a decidual haematoma,- a rare condition such as lysis of a twin or molar pregnancy,a
OIC-351-01-A,"{""question"": ""What is the definition of agitation?"", ""option_a"": ""A state of calmness and relaxation"", ""option_b"": ""A state of emotional tension and unproductive physical and mental hyperactivity"", ""option_c"": ""A condition characterized by a lack of motivation and energy"", ""option_d"": ""A type of acute delirium that is reversible"", ""correct_option"": ""B""}",Definition,What is the definition of agitation?,A state of calmness and relaxation,A state of emotional tension and unproductive physical and mental hyperactivity,A condition characterized by a lack of motivation and energy,A type of acute delirium that is reversible,b
OIC-302-04-A,"{""question"": ""For BCC, treatment consists of surgical excision with safety margins of 4 to 10 mm (according to clinical and histological prognostic criteria). Which of the following is NOT a poor prognostic factor?"", ""option_a"": ""Location on the periorificial surface"", ""option_b"": ""Size > 2 cm"", ""option_c"": ""Sclerodermiform form"", ""option_d"": ""Age > 60"", ""correct_option"": ""A""}",Management,"For BCC, treatment consists of surgical excision with safety margins of 4 to 10 mm (according to clinical and histological prognostic criteria). Which of the following is NOT a poor prognostic factor?",Location on the periorificial surface,Size > 2 cm,Sclerodermiform form,Age > 60,a
OIC-176-12-A,"{""question"": ""What is the primary goal of symptomatic management of diarrhoea in adults?"", ""option_a"": ""To reduce the duration of diarrhoea"", ""option_b"": ""To prevent dehydration, giving preference to the oral route whenever possible"", ""option_c"": ""To treat the underlying cause of diarrhoea"", ""option_d"": ""To administer antibiotics to treat bacterial infections"", ""correct_option"": ""B""}",Management,What is the primary goal of symptomatic management of diarrhoea in adults?,To reduce the duration of diarrhoea,"To prevent dehydration, giving preference to the oral route whenever possible",To treat the underlying cause of diarrhoea,To administer antibiotics to treat bacterial infections,b
OIC-215-02-A,"{""question"": ""Which of the following best describes the primary mechanism behind vascular purpura?"", ""option_a"": ""Thrombocytopenia (platelet abnormality)"", ""option_b"": ""Fragility of the vascular wall"", ""option_c"": ""Inflammation of the vascular wall"", ""option_d"": ""Thrombopathy (blood clotting disorder)"", ""correct_option"": ""A""}",Positive diagnosis,Which of the following best describes the primary mechanism behind vascular purpura?,Thrombocytopenia (platelet abnormality),Fragility of the vascular wall,Inflammation of the vascular wall,Thrombopathy (blood clotting disorder),a
OIC-019-02-A,"{""question"": ""Social protection is based on :"", ""option_a"": ""the payment of social benefits directly to individuals"", ""option_b"": ""the reimbursement of healthcare costs or direct funding of services"", ""option_c"": ""access to social services provided free of charge or at reduced prices"", ""option_d"": ""the combination of all of the above"", ""correct_option"": ""a""}",Definition,Social protection is based on :,the payment of social benefits directly to individuals,the reimbursement of healthcare costs or direct funding of services,access to social services provided free of charge or at reduced prices,the combination of all of the above,a
OIC-234-17-A,"{""question"": ""What is a sign of severity in cardiogenic PAO?"", ""option_a"": ""Respiratory rate < 12/minute"", ""option_b"": ""Chest pain"", ""option_c"": ""Systolic blood pressure < 90 mmHg"", ""option_d"": ""Expiratory restraint"", ""correct_option"": ""C""}",Emergency identification,What is a sign of severity in cardiogenic PAO?,Respiratory rate < 12/minute,Chest pain,Systolic blood pressure < 90 mmHg,Expiratory restraint,c
OIC-162-10-A,"{""question"": ""What is a common clinical sign of vulvovaginitis in women?"", ""option_a"": ""Pelvic heaviness"", ""option_b"": ""Leucorrhoea"", ""option_c"": ""Cervicitis"", ""option_d"": ""Urethritis"", ""correct_option"": ""B""}",Positive diagnosis,What is a common clinical sign of vulvovaginitis in women?,Pelvic heaviness,Leucorrhoea,Cervicitis,Urethritis,b
OIC-198-01-A,"{""question"": ""Which of the following statements is true about the microcrystals involved in human pathology?"", ""option_a"": ""Uric acid crystals are found in all tissues of the body."", ""option_b"": ""Calcium pyrophosphate (CPP) crystals are only found in urine."", ""option_c"": ""Apatite crystals are responsible for calcifying tendinopathies."", ""option_d"": ""Sodium urate crystals are only found in urine."", ""correct_option"": ""C""}",Definition,Which of the following statements is true about the microcrystals involved in human pathology?,Uric acid crystals are found in all tissues of the body.,Calcium pyrophosphate (CPP) crystals are only found in urine.,Apatite crystals are responsible for calcifying tendinopathies.,Sodium urate crystals are only found in urine.,c
OIC-326-06-B,"{""question"": ""According to the Code of Medical Deontology, what is the primary purpose of continuing professional development (CPD) for doctors?"", ""option_a"": ""To maintain and update knowledge and skills, and to improve practices"", ""option_b"": ""To stay up-to-date with the latest medical research and treatments"", ""option_c"": ""To demonstrate a doctor's commitment to their profession and the healthcare system"", ""option_d"": ""To ensure that doctors have the necessary qualifications and licenses to practice medicine"", ""correct_option"": ""A""}",Definition,"According to the Code of Medical Deontology, what is the primary purpose of continuing professional development (CPD) for doctors?","To maintain and update knowledge and skills, and to improve practices",To stay up-to-date with the latest medical research and treatments,To demonstrate a doctor's commitment to their profession and the healthcare system,To ensure that doctors have the necessary qualifications and licenses to practice medicine,a
OIC-038-02-A,"{""question"": ""What does the World Health Organisation (WHO) define as the inability to conceive?"", ""option_a"": ""The inability to achieve a clinical pregnancy after 1 year or more of unprotected sexual intercourse"", ""option_b"": ""The inability to achieve a clinical pregnancy after 12 months or more of unprotected sexual intercourse"", ""option_c"": ""The inability to conceive a pregnancy through artificial insemination"", ""option_d"": ""The inability to achieve a clinical pregnancy after 1 year or more of unprotected sexual intercourse with a male partner"", ""correct_option"": ""b""}",Definition,What does the World Health Organisation (WHO) define as the inability to conceive?,The inability to achieve a clinical pregnancy after 1 year or more of unprotected sexual intercourse,The inability to achieve a clinical pregnancy after 12 months or more of unprotected sexual intercourse,The inability to conceive a pregnancy through artificial insemination,The inability to achieve a clinical pregnancy after 1 year or more of unprotected sexual intercourse with a male partner,b
OIC-134-03-A,"{""question"": ""What is the primary purpose of assessing pain intensity in patients with chronic pain?"", ""option_a"": ""To determine the cause of acute pain"", ""option_b"": ""To evaluate the efficacy, tolerance, and compliance with analgesic treatment"", ""option_c"": ""To assess the sensory and affective dimensions of pain using the McGill Pain Questionnaire"", ""option_d"": ""To screen for the presence of depression, anxiety, or other psychological disorders"", ""correct_option"": ""C""}",Positive diagnosis,What is the primary purpose of assessing pain intensity in patients with chronic pain?,To determine the cause of acute pain,"To evaluate the efficacy, tolerance, and compliance with analgesic treatment",To assess the sensory and affective dimensions of pain using the McGill Pain Questionnaire,"To screen for the presence of depression, anxiety, or other psychological disorders",c
OIC-336-13-A,"{""question"": ""What is a common cause of non-traumatic coma in adults and children?"", ""option_a"": ""Infections of the brain, such as meningitis or encephalitis"", ""option_b"": ""Metabolic disorders, such as hypoglycaemia or hypercapnic encephalopathy"", ""option_c"": ""Withdrawal from certain substances, such as alcohol or benzodiazepines"", ""option_d"": ""Neurological tumors or abscesses, such as pseudotumor cerebri"", ""correct_option"": ""b""}",Etiologies,What is a common cause of non-traumatic coma in adults and children?,"Infections of the brain, such as meningitis or encephalitis","Metabolic disorders, such as hypoglycaemia or hypercapnic encephalopathy","Withdrawal from certain substances, such as alcohol or benzodiazepines","Neurological tumors or abscesses, such as pseudotumor cerebri",b
OIC-038-09-B,"{""question"": ""What percentage of infertility cases are attributed to unexplained or idiopathic causes?"", ""option_a"": ""10%"", ""option_b"": ""15%"", ""option_c"": ""20%"", ""option_d"": ""30%"", ""correct_option"": ""D""}",Etiologies,What percentage of infertility cases are attributed to unexplained or idiopathic causes?,10%,15%,20%,30%,d
OIC-037-06-A,"{""question"": ""Where can abortions be carried out?"", ""option_a"": ""Only in health establishments or family planning centres"", ""option_b"": ""In private practice for medical abortions up to 9 weeks' gestation"", ""option_c"": ""In a hospital or clinic with an abortion service"", ""option_d"": ""At home with the assistance of a midwife"", ""correct_option"": ""A""}",,Where can abortions be carried out?,Only in health establishments or family planning centres,In private practice for medical abortions up to 9 weeks' gestation,In a hospital or clinic with an abortion service,At home with the assistance of a midwife,a
OIC-124-01-A,"{""question"": ""What is the defining characteristic of menopause?"", ""option_a"": ""A period of consecutive amenorrhoea of 12 months with no obvious physiological or pathological cause"", ""option_b"": ""A sudden and complete cessation of all menstrual cycles"", ""option_c"": ""A retrospective definition based on a woman's age and symptoms"", ""option_d"": ""A diagnosis made solely based on biological assays"", ""correct_option"": ""A""}",Definition,What is the defining characteristic of menopause?,A period of consecutive amenorrhoea of 12 months with no obvious physiological or pathological cause,A sudden and complete cessation of all menstrual cycles,A retrospective definition based on a woman's age and symptoms,A diagnosis made solely based on biological assays,a
OIC-145-07-B,"{""question"": ""The term 'reservoir' in the context of infectious diseases refers to"", ""option_a"": ""a person infected or colonized by an infectious agent"", ""option_b"": ""an animal that can transmit the disease to humans"", ""option_c"": ""an environmental location where the infectious agent multiplies"", ""option_d"": ""a vector that carries the infectious agent"", ""correct_option"": ""c""}",Physiopathology,The term 'reservoir' in the context of infectious diseases refers to,a person infected or colonized by an infectious agent,an animal that can transmit the disease to humans,an environmental location where the infectious agent multiplies,a vector that carries the infectious agent,c
OIC-197-04-B,"{""question"": ""What is the primary lesion of spondyloarthritis?"", ""option_a"": ""Synovitis"", ""option_b"": ""Enthesitis"", ""option_c"": ""Osteoporosis"", ""option_d"": ""Arthritis"", ""correct_option"": ""B""}",Physiopathology,What is the primary lesion of spondyloarthritis?,Synovitis,Enthesitis,Osteoporosis,Arthritis,b
OIC-330-10-A,"{""question"": ""What is the primary mechanism of action of serotonin reuptake inhibitors?"", ""option_a"": ""Blocking the production of serotonin in the brain"", ""option_b"": ""Increasing the levels of serotonin in the synaptic cleft"", ""option_c"": ""Releasing serotonin from presynaptic neurons into the synaptic cleft"", ""option_d"": ""Reducing the activity of serotonin receptors in the brain"", ""correct_option"": ""B""}",Management,What is the primary mechanism of action of serotonin reuptake inhibitors?,Blocking the production of serotonin in the brain,Increasing the levels of serotonin in the synaptic cleft,Releasing serotonin from presynaptic neurons into the synaptic cleft,Reducing the activity of serotonin receptors in the brain,b
OIC-075-05-B,"{""question"": ""What is a known effect of tobacco smoke on the arterial system?"", ""option_a"": ""It causes endothelial dysfunction and promotes platelet aggregation, which increases the risk of venous thrombosis."", ""option_b"": ""It plays a role in both arterial and venous thrombosis."", ""option_c"": ""It passes into the bloodstream and causes inflammatory phenomena, but does not affect the pulmonary alveoli."", ""option_d"": ""It is only effective in causing thrombosis in the pulmonary arteries."", ""correct_option"": ""c""}",,What is a known effect of tobacco smoke on the arterial system?,"It causes endothelial dysfunction and promotes platelet aggregation, which increases the risk of venous thrombosis.",It plays a role in both arterial and venous thrombosis.,"It passes into the bloodstream and causes inflammatory phenomena, but does not affect the pulmonary alveoli.",It is only effective in causing thrombosis in the pulmonary arteries.,c
OIC-302-03-B,"{""question"": ""According to the epidemiology of skin tumours, what is the main factor promoting carcinomas?"", ""option_a"": ""Immunosuppression (organ transplants, chronic haematological diseases, HIV infection, etc.)"", ""option_b"": ""Chronic and cumulative sun exposure (EC and BCC)"", ""option_c"": ""Intense and intermittent sun exposure (BCC)"", ""option_d"": ""Genetic predisposition (family history of melanoma)"", ""correct_option"": ""B""}",Epidemiology,"According to the epidemiology of skin tumours, what is the main factor promoting carcinomas?","Immunosuppression (organ transplants, chronic haematological diseases, HIV infection, etc.)",Chronic and cumulative sun exposure (EC and BCC),Intense and intermittent sun exposure (BCC),Genetic predisposition (family history of melanoma),b
OIC-230-13-A,"{""question"": ""What are the main thoracic causes of acute pain apart from the 4 cardiovascular emergencies?"", ""option_a"": ""Infectious pneumopathy and pneumothorax"", ""option_b"": ""Pleural effusion and musculoskeletal parietal pain (Tietze syndrome, musculoligament pain, rib fractures)"", ""option_c"": ""Pneumonia and musculoskeletal parietal pain (Tietze syndrome, musculoligament pain, rib fractures)"", ""option_d"": ""Pleural effusion and pneumothorax"", ""correct_option"": ""B""}",Etiologies,What are the main thoracic causes of acute pain apart from the 4 cardiovascular emergencies?,Infectious pneumopathy and pneumothorax,"Pleural effusion and musculoskeletal parietal pain (Tietze syndrome, musculoligament pain, rib fractures)","Pneumonia and musculoskeletal parietal pain (Tietze syndrome, musculoligament pain, rib fractures)",Pleural effusion and pneumothorax,b
OIC-073-07-B,"{""question"": ""What is the primary goal of cognitive-behavioural therapies?"", ""option_a"": ""To modify maladaptive thought patterns and behaviors through acceptance and mindfulness"", ""option_b"": ""To study the functional analysis of problems and develop a therapeutic contract"", ""option_c"": ""To modify dysfunctional cognitive patterns and behaviors through desensitization and graduated exposure"", ""option_d"": ""To study and modify erroneous thought patterns through self-affirmation and social skills training"", ""correct_option"": ""C""}",Management,What is the primary goal of cognitive-behavioural therapies?,To modify maladaptive thought patterns and behaviors through acceptance and mindfulness,To study the functional analysis of problems and develop a therapeutic contract,To modify dysfunctional cognitive patterns and behaviors through desensitization and graduated exposure,To study and modify erroneous thought patterns through self-affirmation and social skills training,c
OIC-107-03-A,"{""question"": ""Which of the following drugs is most likely to induce abnormal movements such as tremor?"", ""option_a"": ""Amiodarone"", ""option_b"": ""L-dopa and dopaminergic agonists"", ""option_c"": ""Antidepressants"", ""option_d"": ""Tacrolimus"", ""correct_option"": ""A""}",Etiologies,Which of the following drugs is most likely to induce abnormal movements such as tremor?,Amiodarone,L-dopa and dopaminergic agonists,Antidepressants,Tacrolimus,a
OIC-020-01-A,"{""question"": ""What are the three levels of organisation in France for health research?"", ""option_a"": ""Decision-making, programming, and implementation"", ""option_b"": ""Ministries of Health and Research, programming, and operators"", ""option_c"": ""Decision-making, programming, and funding"", ""option_d"": ""Ministries of Health and Research, operators, and evaluation"", ""correct_option"": ""A""}",Definition,What are the three levels of organisation in France for health research?,"Decision-making, programming, and implementation","Ministries of Health and Research, programming, and operators","Decision-making, programming, and funding","Ministries of Health and Research, operators, and evaluation",a
OIC-045-15-A,"{""question"": ""At what age range do 10-20% of cystic fibrosis cases appear?"", ""option_a"": ""Newborns to 1 year"", ""option_b"": ""Infants to 5 years"", ""option_c"": ""10-20 years"", ""option_d"": ""Newborns to 20 years"", ""correct_option"": ""d""}",Positive diagnosis,At what age range do 10-20% of cystic fibrosis cases appear?,Newborns to 1 year,Infants to 5 years,10-20 years,Newborns to 20 years,d
OIC-164-04-A,"{""question"": ""What is the typical duration of contagiousness for measles?"", ""option_a"": ""5 days before to 5 days after the rash"", ""option_b"": ""10-12 days before to 5 days after the rash"", ""option_c"": ""5 days before to 5 days after the rash, with a peak contagiousness period of 7-10 days"", ""option_d"": ""15-20 days before to 5 days after the rash"", ""correct_option"": ""A""}",Etiologies,What is the typical duration of contagiousness for measles?,5 days before to 5 days after the rash,10-12 days before to 5 days after the rash,"5 days before to 5 days after the rash, with a peak contagiousness period of 7-10 days",15-20 days before to 5 days after the rash,a
OIC-161-19-A,"{""question"": ""What is the recommended antibiotic treatment for a child with signs of urinary tract infection (clinical signs, positive urine dipstick)?"", ""option_a"": ""IV treatment followed by PO"", ""option_b"": ""Intravenous treatment followed by oral treatment with cefixime or cotrimoxazole"", ""option_c"": ""Oral treatment with cefixime after 3 months"", ""option_d"": ""Ceftriaxone or cefotaxime + amikacin followed by oral treatment with cefixime or cotrimoxazole after 2 to 4 days"", ""correct_option"": ""d""}",Management,"What is the recommended antibiotic treatment for a child with signs of urinary tract infection (clinical signs, positive urine dipstick)?",IV treatment followed by PO,Intravenous treatment followed by oral treatment with cefixime or cotrimoxazole,Oral treatment with cefixime after 3 months,Ceftriaxone or cefotaxime + amikacin followed by oral treatment with cefixime or cotrimoxazole after 2 to 4 days,d
OIC-038-01-A,"{""question"": ""What does the term 'fertility' refer to in the context of a couple?"", ""option_a"": ""The ability to conceive and give birth to a living child within a year"", ""option_b"": ""The ratio of live births in a given year to the total female population of childbearing age"", ""option_c"": ""The probability of a pregnancy occurring in the course of a month or a menstrual cycle"", ""option_d"": ""The time taken to conceive or the number of children a couple has had"", ""correct_option"": ""C""}",Definition,What does the term 'fertility' refer to in the context of a couple?,The ability to conceive and give birth to a living child within a year,The ratio of live births in a given year to the total female population of childbearing age,The probability of a pregnancy occurring in the course of a month or a menstrual cycle,The time taken to conceive or the number of children a couple has had,c
OIC-364-04-B,"{""question"": ""What is the typical age range where fractures of the lower limbs start to increase in prevalence?"", ""option_a"": ""Infancy and early childhood"", ""option_b"": ""Pre-adolescence onwards"", ""option_c"": ""Late adolescence and adulthood"", ""option_d"": ""Neonatal period and early infancy"", ""correct_option"": ""B""}",Epidemiology,What is the typical age range where fractures of the lower limbs start to increase in prevalence?,Infancy and early childhood,Pre-adolescence onwards,Late adolescence and adulthood,Neonatal period and early infancy,b
OIC-005-08-A,"{""question"": ""What type of error occurs when a necessary action has not been taken?"", ""option_a"": ""Error of commission"", ""option_b"": ""Error of execution"", ""option_c"": ""Breach of professional rule"", ""option_d"": ""Error of omission"", ""correct_option"": ""d""}",Definition,What type of error occurs when a necessary action has not been taken?,Error of commission,Error of execution,Breach of professional rule,Error of omission,d
OIC-162-22-A,"{""question"": ""For all STIs, you need:"", ""option_a"": ""Preventive vaccination for HPV, hepatitis B (and hepatitis A in men who have sex with men)"", ""option_b"": ""Protecting sexual relations by using condoms and identifying the contaminated or contaminating partner(s) and proposing screening, diagnosis and/or probabilistic treatment;"", ""option_c"": ""Systematically offer HIV serology, treponemal test, hepatitis B serology, Urinary or genital PCR for Neisseria gonorrhoeae and Chlamydia trachomatis, and Pharyngeal and anal PCR according to sexual practices"", ""option_d"": ""Consider PrEP (Pre-Exposure Prophylaxis) type treatment against HIV if you take risks too regularly"", ""correct_option"": ""A""}",,"For all STIs, you need:","Preventive vaccination for HPV, hepatitis B (and hepatitis A in men who have sex with men)","Protecting sexual relations by using condoms and identifying the contaminated or contaminating partner(s) and proposing screening, diagnosis and/or probabilistic treatment;","Systematically offer HIV serology, treponemal test, hepatitis B serology, Urinary or genital PCR for Neisseria gonorrhoeae and Chlamydia trachomatis, and Pharyngeal and anal PCR according to sexual practices",Consider PrEP (Pre-Exposure Prophylaxis) type treatment against HIV if you take risks too regularly,a
OIC-207-11-B,"{""question"": ""What is the typical characteristic of a mediastinal mass present on radiography?"", ""option_a"": ""Sharp external contours and internal contours that are visible"", ""option_b"": ""Obtuse connection angles with the mediastinal opacity and internal contours that are not visible"", ""option_c"": ""Clear external contours and internal contours that are visible, with characteristic signs that facilitate the diagnosis"", ""option_d"": ""Internal contours that are visible and obtuse connection angles with the mediastinal opacity"", ""correct_option"": ""b""}",Positive diagnosis,What is the typical characteristic of a mediastinal mass present on radiography?,Sharp external contours and internal contours that are visible,Obtuse connection angles with the mediastinal opacity and internal contours that are not visible,"Clear external contours and internal contours that are visible, with characteristic signs that facilitate the diagnosis",Internal contours that are visible and obtuse connection angles with the mediastinal opacity,b
OIC-260-09-A,"{""question"": ""A nephrological aetiology is sought if the urological work-up is negative and/or if there is a suggestive nephrological syndrome. Which of the following conditions is a nephrological cause of haematuria?"", ""option_a"": ""Glomerular nephropathy"", ""option_b"": ""Acute interstitial nephropathy"", ""option_c"": ""Papillary necrosis"", ""option_d"": ""Renal infarction"", ""correct_option"": ""A""}",Etiologies,A nephrological aetiology is sought if the urological work-up is negative and/or if there is a suggestive nephrological syndrome. Which of the following conditions is a nephrological cause of haematuria?,Glomerular nephropathy,Acute interstitial nephropathy,Papillary necrosis,Renal infarction,a
OIC-045-07-B,"{""question"": ""In the case of free trisomy 21, it is necessary to carry out the parents' karyotype"", ""option_a"": ""Yes, to check for any other translocations"", ""option_b"": ""No, because the risk of recurrence is low"", ""option_c"": ""Yes, to confirm the diagnosis of Down's syndrome"", ""option_d"": ""Yes, to check for any other genetic anomalies"", ""correct_option"": ""b""}",Management,"In the case of free trisomy 21, it is necessary to carry out the parents' karyotype","Yes, to check for any other translocations","No, because the risk of recurrence is low","Yes, to confirm the diagnosis of Down's syndrome","Yes, to check for any other genetic anomalies",b
OIC-257-02-B,"{""question"": ""Locally caused oedema may be due to :"", ""option_a"": ""A lymphatic obstacle"", ""option_b"": ""A drug that increases capillary permeability (Dihydropyridine-type anti-calcic agents)"", ""option_c"": ""An increase in venous pressure"", ""option_d"": ""A combination of venous and lymphatic factors"", ""correct_option"": ""C""}",Physiopathology,Locally caused oedema may be due to :,A lymphatic obstacle,A drug that increases capillary permeability (Dihydropyridine-type anti-calcic agents),An increase in venous pressure,A combination of venous and lymphatic factors,c
OIC-191-02-B,"{""question"": ""What is a risk factor for invasive fungal infections?"", ""option_a"": ""Organ transplant"", ""option_b"": ""Prior antibiotic therapy"", ""option_c"": ""Renal insufficiency"", ""option_d"": ""HIV infection with CD4<200/mm^3"", ""correct_option"": ""A""}",Epidemiology,What is a risk factor for invasive fungal infections?,Organ transplant,Prior antibiotic therapy,Renal insufficiency,HIV infection with CD4<200/mm^3,a
OIC-310-07-B,"{""question"": ""What is the recommended treatment for localized low-risk prostate cancer according to the D'Amico classification?"", ""option_a"": ""Total prostatectomy"", ""option_b"": ""Active surveillance"", ""option_c"": ""External radiotherapy"", ""option_d"": ""Hormonal treatment alone"", ""correct_option"": ""B""}",Management,What is the recommended treatment for localized low-risk prostate cancer according to the D'Amico classification?,Total prostatectomy,Active surveillance,External radiotherapy,Hormonal treatment alone,b
OIC-019-07-B,"{""question"": ""What is the purpose of the National Health Insurance Expenditure Target (ONDAM)?"", ""option_a"": ""To regulate health insurance expenditure in France"", ""option_b"": ""To set revenue forecasts for social security expenditure targets"", ""option_c"": ""To create a committee responsible for alerting Parliament and the Government on trends in health insurance expenditure"", ""option_d"": ""To establish a quantified target for healthcare establishments"", ""correct_option"": ""A""}",Definition,What is the purpose of the National Health Insurance Expenditure Target (ONDAM)?,To regulate health insurance expenditure in France,To set revenue forecasts for social security expenditure targets,To create a committee responsible for alerting Parliament and the Government on trends in health insurance expenditure,To establish a quantified target for healthcare establishments,a
OIC-176-16-A,"{""question"": ""What is the primary cause of Hemolytic Uremic Syndrome (HUS)?"", ""option_a"": ""Viral gastroenteritis"", ""option_b"": ""Bacterial contamination of food and water"", ""option_c"": ""Parasitic infection"", ""option_d"": ""Immunodeficiency disorder"", ""correct_option"": ""B""}",Identification of emergencies,What is the primary cause of Hemolytic Uremic Syndrome (HUS)?,Viral gastroenteritis,Bacterial contamination of food and water,Parasitic infection,Immunodeficiency disorder,b
OIC-005-01-A,"{""question"": ""What is the primary purpose of professional indemnity insurance for healthcare professionals and establishments?"", ""option_a"": ""To penalize healthcare professionals and institutions for errors and adverse events"", ""option_b"": ""To compensate victims of adverse events and provide financial protection for healthcare professionals and establishments"", ""option_c"": ""To cover medical expenses and provide financial assistance to patients"", ""option_d"": ""To provide liability insurance for healthcare professionals and institutions, but not necessarily for compensation"", ""correct_option"": ""B""}",Definition,What is the primary purpose of professional indemnity insurance for healthcare professionals and establishments?,To penalize healthcare professionals and institutions for errors and adverse events,To compensate victims of adverse events and provide financial protection for healthcare professionals and establishments,To cover medical expenses and provide financial assistance to patients,"To provide liability insurance for healthcare professionals and institutions, but not necessarily for compensation",b
OIC-332-10-B,"{""question"": ""In septic shock, which of the following is the primary goal of management?"", ""option_a"": ""To maintain blood pressure through fluid resuscitation alone"", ""option_b"": ""To administer antibiotics to target the underlying infection"", ""option_c"": ""To ensure adequate oxygenation and perfusion of vital organs"", ""option_d"": ""To support cardiovascular function through inotropic agents"", ""correct_option"": ""C""}",Management,"In septic shock, which of the following is the primary goal of management?",To maintain blood pressure through fluid resuscitation alone,To administer antibiotics to target the underlying infection,To ensure adequate oxygenation and perfusion of vital organs,To support cardiovascular function through inotropic agents,c
OIC-161-21-B,"{""question"": ""According to the treatment principles of recurrent cystitis, what is the general rule for long-term antibiotic treatment?"", ""option_a"": ""Long-term antibiotic treatment should be the norm for all patients with recurrent cystitis."", ""option_b"": ""Long-term antibiotic treatment should be the exception rather than the rule, and is only necessary in very specific cases."", ""option_c"": ""Long-term antibiotic treatment is only necessary for patients with underlying medical conditions."", ""option_d"": ""Long-term antibiotic treatment is necessary for patients who experience frequent urinary tract infections."", ""correct_option"": ""B""}",Management,"According to the treatment principles of recurrent cystitis, what is the general rule for long-term antibiotic treatment?",Long-term antibiotic treatment should be the norm for all patients with recurrent cystitis.,"Long-term antibiotic treatment should be the exception rather than the rule, and is only necessary in very specific cases.",Long-term antibiotic treatment is only necessary for patients with underlying medical conditions.,Long-term antibiotic treatment is necessary for patients who experience frequent urinary tract infections.,b
OIC-124-17-A,"{""question"": ""What is the definition of biochemical deficiency in the diagnosis of andropause?"", ""option_a"": ""A total testosterone level between 2.3 and 3.5 ng/ml (8-12 nmol/l) with a bioavailable testosterone level < 0.7 ng/ml"", ""option_b"": ""Total testosterone < 2.3 ng/ml (8 nmol/l) OR total testosterone between 2.3 and 3.5 ng/ml (8-12 nmol/l) AND bioavailable testosterone < 0.7 ng/ml"", ""option_c"": ""Total testosterone < 2.3 ng/ml (8 nmol/l) OR total testosterone between 2.3 and 3.5 ng/ml (8-12 nmol/l) AND calculated free testosterone < 0.07 ng/ml"", ""option_d"": ""Total testosterone < 2.3 ng/ml (8 nmol/l) OR total testosterone between 2.3 and 3.5 ng/ml (8-12 nmol/l) AND bioavailable testosterone < 0.7 ng/ml AND SHBG, albumin, FSH/LH, and Prolactin levels are normal"", ""correct_option"": ""b""}",Positive diagnosis,What is the definition of biochemical deficiency in the diagnosis of andropause?,A total testosterone level between 2.3 and 3.5 ng/ml (8-12 nmol/l) with a bioavailable testosterone level < 0.7 ng/ml,Total testosterone < 2.3 ng/ml (8 nmol/l) OR total testosterone between 2.3 and 3.5 ng/ml (8-12 nmol/l) AND bioavailable testosterone < 0.7 ng/ml,Total testosterone < 2.3 ng/ml (8 nmol/l) OR total testosterone between 2.3 and 3.5 ng/ml (8-12 nmol/l) AND calculated free testosterone < 0.07 ng/ml,"Total testosterone < 2.3 ng/ml (8 nmol/l) OR total testosterone between 2.3 and 3.5 ng/ml (8-12 nmol/l) AND bioavailable testosterone < 0.7 ng/ml AND SHBG, albumin, FSH/LH, and Prolactin levels are normal",b
OIC-230-11-B,"{""question"": ""In the diagnosis of aortic dissection, which of the following imaging modalities is the examination of choice for positive diagnosis?"", ""option_a"": ""Trans-thoracic echocardiography (TTE)"", ""option_b"": ""Thoracic angioscan"", ""option_c"": ""Trans-oesophageal echocardiography (TEE)"", ""option_d"": ""Thoracic computed tomography (CT)"", ""correct_option"": ""B""}",Additional examinations,"In the diagnosis of aortic dissection, which of the following imaging modalities is the examination of choice for positive diagnosis?",Trans-thoracic echocardiography (TTE),Thoracic angioscan,Trans-oesophageal echocardiography (TEE),Thoracic computed tomography (CT),b
OIC-312-04-A,"{""question"": ""What is the first stage of breast cancer development?"", ""option_a"": ""Invasive cancer that has already crossed the basement membrane"", ""option_b"": ""Intra-epithelial cancer that has not yet crossed the basement membrane"", ""option_c"": ""Lymphatic cancer that has spread to the axillary fossa nodes"", ""option_d"": ""Haematogenous cancer that has spread to the internal mammary chain nodes"", ""correct_option"": ""B""}",Physiopathology,What is the first stage of breast cancer development?,Invasive cancer that has already crossed the basement membrane,Intra-epithelial cancer that has not yet crossed the basement membrane,Lymphatic cancer that has spread to the axillary fossa nodes,Haematogenous cancer that has spread to the internal mammary chain nodes,b
