id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-234-04-A,"{""question"": ""What is the definition of cardiogenic shock?"", ""option_a"": ""A sudden and severe failure of the heart to pump blood effectively, leading to hypoperfusion and tissue anoxia."", ""option_b"": ""A condition where the heart is not pumping blood efficiently, but it is not the primary cause of cardiogenic shock."", ""option_c"": ""A condition where the heart is pumping blood at a very slow rate, leading to hypoperfusion and tissue anoxia."", ""option_d"": ""A sudden and severe failure of the heart to pump blood effectively, leading to hypotension and tissue anoxia."", ""correct_option"": ""A sudden and severe failure of the heart to pump blood effectively, leading to hypoperfusion and tissue anoxia.""}",Definition,What is the definition of cardiogenic shock?,"A sudden and severe failure of the heart to pump blood effectively, leading to hypoperfusion and tissue anoxia.","A condition where the heart is not pumping blood efficiently, but it is not the primary cause of cardiogenic shock.","A condition where the heart is pumping blood at a very slow rate, leading to hypoperfusion and tissue anoxia.","A sudden and severe failure of the heart to pump blood effectively, leading to hypotension and tissue anoxia.","a sudden and severe failure of the heart to pump blood effectively, leading to hypoperfusion and tissue anoxia."
OIC-156-17-A,"{""question"": ""What is the typical location of chronic osteitis in adults?"", ""option_a"": ""Long bones"", ""option_b"": ""Pelvis"", ""option_c"": ""Foot"", ""option_d"": ""Pelvis"", ""correct_option"": ""option_a""}",Positive diagnosis,What is the typical location of chronic osteitis in adults?,Long bones,Pelvis,Foot,Pelvis,option_a
OIC-070-08-B,"{""question"": ""What are the common non-psychiatric co-morbidities in the elderly?"", ""option_a"": ""Cancer"", ""option_b"": ""Alcohol- and drug-related disorders"", ""option_c"": ""Neurodegenerative diseases"", ""option_d"": ""Pain"", ""correct_option"": ""option_b""}",Additional examinations,What are the common non-psychiatric co-morbidities in the elderly?,Cancer,Alcohol- and drug-related disorders,Neurodegenerative diseases,Pain,option_b
OIC-342-06-A,"{""question"": ""What is the primary characteristic of a pseudo-seizure in adults?"", ""option_a"": ""Absence of convulsions"", ""option_b"": ""Seizure duration"", ""option_c"": ""Convulsions"", ""option_d"": ""Seizure duration"", ""correct_option"": ""A""}",Positive diagnosis,What is the primary characteristic of a pseudo-seizure in adults?,Absence of convulsions,Seizure duration,Convulsions,Seizure duration,a
OIC-074-21-A,"{""question"": ""What is the main clinical action of thymoregulators?"", ""option_a"": ""Increase the frequency of thymic episodes"", ""option_b"": ""Reduce the duration of thymic episodes"", ""option_c"": ""Increase the intensity of thymic episodes"", ""option_d"": ""Reduce the frequency of manic episodes"", ""correct_option"": ""option_b""}",Definition,What is the main clinical action of thymoregulators?,Increase the frequency of thymic episodes,Reduce the duration of thymic episodes,Increase the intensity of thymic episodes,Reduce the frequency of manic episodes,option_b
OIC-132-12-B,"{""question"": ""What is the primary factor in the context of disruptive behavioral problems in the elderly?"", ""option_a"": ""Infection"", ""option_b"": ""Iatrogenia"", ""option_c"": ""Urinary withholding"", ""option_d"": ""Pain"", ""correct_option"": ""option_b""}",Management,What is the primary factor in the context of disruptive behavioral problems in the elderly?,Infection,Iatrogenia,Urinary withholding,Pain,option_b
OIC-153-04-A,"{""question"": ""What is the recommended antibiotic treatment for infective endocarditis in patients with a prosthetic valve?"", ""option_a"": ""Amoxicillin"", ""option_b"": ""Clindamycin"", ""option_c"": ""Ceftriaxone"", ""option_d"": ""Ciprofloxacin"", ""correct_option"": ""Amoxicillin""}",Identification of the emergency,What is the recommended antibiotic treatment for infective endocarditis in patients with a prosthetic valve?,Amoxicillin,Clindamycin,Ceftriaxone,Ciprofloxacin,amoxicillin
OIC-330-10-A,"{""question"": ""What is the primary mechanism of action of serotonin reuptake inhibitors?"", ""option_a"": ""Inhibition of serotonin reuptake"", ""option_b"": ""Inhibition of dopamine reuptake"", ""option_c"": ""Inhibition of acetylcholine reuptake"", ""option_d"": ""Inhibition of norepinephrine reuptake"", ""correct_option"": ""option_a""}",Management,What is the primary mechanism of action of serotonin reuptake inhibitors?,Inhibition of serotonin reuptake,Inhibition of dopamine reuptake,Inhibition of acetylcholine reuptake,Inhibition of norepinephrine reuptake,option_a
OIC-161-22-B,"{""question"": ""What is one of the most common bacterial infections in children?"", ""option_a"": ""Urinary tract infection"", ""option_b"": ""Urinary infection"", ""option_c"": ""Kidney infection"", ""option_d"": ""Urinary tract infection"", ""correct_option"": ""option_a""}",Epidemiology,What is one of the most common bacterial infections in children?,Urinary tract infection,Urinary infection,Kidney infection,Urinary tract infection,option_a
OIC-247-24-A,"{""question"": ""What are the main classes of oral antidiabetic treatments currently available in France?"", ""option_a"": ""Biguanides"", ""option_b"": ""Hypoglycaemic sulphonamides (sulphonylureas)"", ""option_c"": ""Dipeptidyl-peptidase 4 inhibitors (colloquially DPP4, family: \""gliptins\"")"", ""option_d"": ""GLP1 receptor agonists (colloquially GLP1 agonists)"", ""correct_option"": ""option_a""}",,What are the main classes of oral antidiabetic treatments currently available in France?,Biguanides,Hypoglycaemic sulphonamides (sulphonylureas),"Dipeptidyl-peptidase 4 inhibitors (colloquially DPP4, family: ""gliptins"")",GLP1 receptor agonists (colloquially GLP1 agonists),option_a
OIC-342-07-A,"{""question"": ""What is the primary cause of syncope in adults?"", ""option_a"": ""Hypertension"", ""option_b"": ""Anxiety"", ""option_c"": ""Cardiac arrhythmia"", ""option_d"": ""Hypoglycemia"", ""correct_option"": ""option_c""}",Etiologies,What is the primary cause of syncope in adults?,Hypertension,Anxiety,Cardiac arrhythmia,Hypoglycemia,option_c
OIC-265-04-B,"{""question"": ""What is the main lithogenic factor that contributes to the development of urinary lithiasis?"", ""option_a"": ""Dairy products, animal proteins, salt - NaCl"", ""option_b"": ""Oxalate-rich foods (chocolate, dried fruit, spinach, sorrel, rhubarb, tea)"", ""option_c"": ""Purine-rich foods (cold meats, offal), fast sugars (glucose, fructose)"", ""option_d"": ""Reduced dietary fibre intake, inadequate diuresis and insufficient fluid intake"", ""correct_option"": ""option_a""}",Physiopathology,What is the main lithogenic factor that contributes to the development of urinary lithiasis?,"Dairy products, animal proteins, salt - NaCl","Oxalate-rich foods (chocolate, dried fruit, spinach, sorrel, rhubarb, tea)","Purine-rich foods (cold meats, offal), fast sugars (glucose, fructose)","Reduced dietary fibre intake, inadequate diuresis and insufficient fluid intake",option_a
OIC-245-17-B,"{""question"": ""What is the recommended approach for confirming the diagnosis of adrenal insufficiency in adults and children?"", ""option_a"": ""Blood cortisol and ACTH (and renin assay in children)"", ""option_b"": ""Blood cortisol and ACTH (and renin assay in adults)"", ""option_c"": ""Blood ACTH and renin assay"", ""option_d"": ""Blood cortisol and renin assay"", ""correct_option"": ""option_a""}",Positive diagnosis,What is the recommended approach for confirming the diagnosis of adrenal insufficiency in adults and children?,Blood cortisol and ACTH (and renin assay in children),Blood cortisol and ACTH (and renin assay in adults),Blood ACTH and renin assay,Blood cortisol and renin assay,option_a
OIC-284-04-A,"{""question"": ""What is the most common symptom of functional colorectal disease?"", ""option_a"": ""Chronic abdominal pain, spasm-like, most often localised in the left iliac fossa or hypogastrium (but may be present over the entire colonic frame), usually not present at night and may be exacerbated by eating."", ""option_b"": ""Abdominal bloating and a subjective feeling of fullness or abdominal discomfort are very often associated."", ""option_c"": ""Irritable bowel syndrome (IBS) is often associated with other functional symptoms. These include functional dyspepsia with the presence of upper gastrointestinal symptoms (early satiety, pyrosis, epigastric heaviness), fibromyalgia (diffuse myalgias and arthralgias with no organic substrate) and chronic fatigue syndrome."", ""option_d"": ""The second key symptom of the disease is constipation, clinically defined as fewer than 3 bowel movements per week, hard stools or difficulty in evacuating."", ""correct_option"": ""Chronic abdominal pain, spasm-like, most often localised in the left iliac fossa or hypogastrium (but may be present over the entire colonic frame), usually not present at night and may be exacerbated by eating.""}",Positive diagnosis,What is the most common symptom of functional colorectal disease?,"Chronic abdominal pain, spasm-like, most often localised in the left iliac fossa or hypogastrium (but may be present over the entire colonic frame), usually not present at night and may be exacerbated by eating.",Abdominal bloating and a subjective feeling of fullness or abdominal discomfort are very often associated.,"Irritable bowel syndrome (IBS) is often associated with other functional symptoms. These include functional dyspepsia with the presence of upper gastrointestinal symptoms (early satiety, pyrosis, epigastric heaviness), fibromyalgia (diffuse myalgias and arthralgias with no organic substrate) and chronic fatigue syndrome.","The second key symptom of the disease is constipation, clinically defined as fewer than 3 bowel movements per week, hard stools or difficulty in evacuating.","chronic abdominal pain, spasm-like, most often localised in the left iliac fossa or hypogastrium (but may be present over the entire colonic frame), usually not present at night and may be exacerbated by eating."
OIC-145-02-B,"{""question"": ""What is the primary aim of communicable infectious disease surveillance?"", ""option_a"": ""To monitor the spread of a disease and identify high-risk areas"", ""option_b"": ""To report all cases of a disease to the public health authorities"", ""option_c"": ""To analyze the risk factors of a disease and implement prevention and control measures"", ""option_d"": ""To collect data on the number of cases of a disease over time"", ""correct_option"": ""c""}",,What is the primary aim of communicable infectious disease surveillance?,To monitor the spread of a disease and identify high-risk areas,To report all cases of a disease to the public health authorities,To analyze the risk factors of a disease and implement prevention and control measures,To collect data on the number of cases of a disease over time,c
OIC-145-05-B,"{""question"": ""What is the probability of a person being sick given that they have a positive test result?"", ""option_a"": ""What is the probability of a person being sick given that they have a positive test result?"", ""option_b"": ""What is the probability of a person being sick given that they have a negative test result?"", ""option_c"": ""What is the probability of a person being sick if they test positive?"", ""option_d"": ""What is the probability of a person being sick if they test negative?"", ""correct_option"": ""What is the probability of a person being sick given that they have a positive test result?""}",Definition,What is the probability of a person being sick given that they have a positive test result?,What is the probability of a person being sick given that they have a positive test result?,What is the probability of a person being sick given that they have a negative test result?,What is the probability of a person being sick if they test positive?,What is the probability of a person being sick if they test negative?,what is the probability of a person being sick given that they have a positive test result?
OIC-190-02-A,"{""question"": ""What are the three main categories of causes of prolonged fever?"", ""option_a"": ""Infectious causes"", ""option_b"": ""Neoplastic causes"", ""option_c"": ""Non-infectious inflammatory causes"", ""option_d"": ""Hereditary causes"", ""correct_option"": ""Non-infectious inflammatory causes""}",Etiologies,What are the three main categories of causes of prolonged fever?,Infectious causes,Neoplastic causes,Non-infectious inflammatory causes,Hereditary causes,non-infectious inflammatory causes
OIC-108-12-B,"{""question"": ""What is the main function affected in dementia syndromes?"", ""option_a"": ""Perceptual integration functions"", ""option_b"": ""Attention"", ""option_c"": ""Memory"", ""option_d"": ""Executive functions"", ""correct_option"": ""option_a""}",,What is the main function affected in dementia syndromes?,Perceptual integration functions,Attention,Memory,Executive functions,option_a
OIC-037-03-B,"{""question"": ""The number of abortions performed in France varies between 200,000 and 250,000 a year. This figure has been stable since 2006. On average, 2 out of 5 women undergo an abortion in their lifetime."", ""option_a"": ""The number of abortions performed in France varies between 200,000 and 230,000 a year. This figure has been stable since 2006. On average, 2 out of 5 women undergo an abortion in their lifetime."", ""option_b"": ""The number of abortions performed in France varies between 230,000 and 250,000 a year. This figure has been stable since 2006. On average, 2 out of 5 women undergo an abortion in their lifetime."", ""option_c"": ""The number of abortions performed in France varies between 215,000 and 220,000 a year. This figure has been stable since 2006. On average, 2 out of 5 women undergo an abortion in their lifetime."", ""option_d"": ""The number of abortions performed in France varies between 215,000 and 230,000 a year. On average, 2 out of 5 women undergo an abortion in their lifetime."", ""correct_option"": ""The number of abortions performed in France varies between 200,000 and 250,000 a year. This figure has been stable since 2006. On average, 2 out of 5 women undergo an abortion in their lifetime.""}",Epidemiology,"The number of abortions performed in France varies between 200,000 and 250,000 a year. This figure has been stable since 2006. On average, 2 out of 5 women undergo an abortion in their lifetime.","The number of abortions performed in France varies between 200,000 and 230,000 a year. This figure has been stable since 2006. On average, 2 out of 5 women undergo an abortion in their lifetime.","The number of abortions performed in France varies between 230,000 and 250,000 a year. This figure has been stable since 2006. On average, 2 out of 5 women undergo an abortion in their lifetime.","The number of abortions performed in France varies between 215,000 and 220,000 a year. This figure has been stable since 2006. On average, 2 out of 5 women undergo an abortion in their lifetime.","The number of abortions performed in France varies between 215,000 and 230,000 a year. On average, 2 out of 5 women undergo an abortion in their lifetime.","the number of abortions performed in france varies between 200,000 and 250,000 a year. this figure has been stable since 2006. on average, 2 out of 5 women undergo an abortion in their lifetime."
OIC-086-03-A,"{""question"": ""What is the normal position of the upper eyelid in relation to the cornea?"", ""option_a"": ""A normal ptosis is characterized by the upper eyelid covering only 1 to 2 mm of the cornea."", ""option_b"": ""The normal position of the upper eyelid is when it covers the cornea fully."", ""option_c"": ""The normal position of the upper eyelid is when it is completely uncovered."", ""option_d"": ""Ptosis is not related to the position of the upper eyelid."", ""correct_option"": ""A normal ptosis is characterized by the upper eyelid covering only 1 to 2 mm of the cornea.""}",Positive diagnosis,What is the normal position of the upper eyelid in relation to the cornea?,A normal ptosis is characterized by the upper eyelid covering only 1 to 2 mm of the cornea.,The normal position of the upper eyelid is when it covers the cornea fully.,The normal position of the upper eyelid is when it is completely uncovered.,Ptosis is not related to the position of the upper eyelid.,a normal ptosis is characterized by the upper eyelid covering only 1 to 2 mm of the cornea.
OIC-176-09-A,"{""question"": ""What are the additional tests to assess the impact of infectious diarrhoea on the health of adults and children?"", ""option_a"": ""Blood ionogram, creatininaemia, CBC"", ""option_b"": ""Blood gas with lactates, assessment of organ dysfunction"", ""option_c"": ""Blood culture, stool culture, urinalysis"", ""option_d"": ""Blood ionogram, creatininaemia, CBC, Blood culture, stool culture, urinalysis"", ""correct_option"": ""option_a""}",,What are the additional tests to assess the impact of infectious diarrhoea on the health of adults and children?,"Blood ionogram, creatininaemia, CBC","Blood gas with lactates, assessment of organ dysfunction","Blood culture, stool culture, urinalysis","Blood ionogram, creatininaemia, CBC, Blood culture, stool culture, urinalysis",option_a
OIC-247-27-B,"{""question"": ""What is the primary goal of treating diabetic retinopathy in children and adults?"", ""option_a"": ""Lower blood pressure to reduce the risk of complications"", ""option_b"": ""Increase insulin doses to control blood sugar levels"", ""option_c"": ""Lower HbA1c levels to improve glycemic control"", ""option_d"": ""Use corticoids and VEGF inhibitors for severe proliferative retinopathy"", ""correct_option"": ""option_c""}",Management,What is the primary goal of treating diabetic retinopathy in children and adults?,Lower blood pressure to reduce the risk of complications,Increase insulin doses to control blood sugar levels,Lower HbA1c levels to improve glycemic control,Use corticoids and VEGF inhibitors for severe proliferative retinopathy,option_c
OIC-342-12-B,"{""question"": ""What is the primary indication for performing an electroencephalogram (EEG) in cases of suspected epileptic origin of malaise or loss of consciousness in adults?"", ""option_a"": ""Seizure activity"", ""option_b"": ""Mild cognitive impairment"", ""option_c"": ""Severe head injury"", ""option_d"": ""Hypertension"", ""correct_option"": ""option_a""}",Additional examinations,What is the primary indication for performing an electroencephalogram (EEG) in cases of suspected epileptic origin of malaise or loss of consciousness in adults?,Seizure activity,Mild cognitive impairment,Severe head injury,Hypertension,option_a
OIC-027-25-A,"{""question"": ""What is the primary prevention of influenza in pregnant women?"", ""option_a"": ""Flu vaccination"", ""option_b"": ""Hygiene measures"", ""option_c"": ""Oseltamivir (Tamiflu)"", ""option_d"": ""Breast-feeding"", ""correct_option"": ""option_a""}",Management,What is the primary prevention of influenza in pregnant women?,Flu vaccination,Hygiene measures,Oseltamivir (Tamiflu),Breast-feeding,option_a
OIC-051-01-A,"{""question"": ""What is the primary diagnostic approach for micturition disorders in children?"", ""option_a"": ""Clinical investigation of a long-term history of the child's development, including age of toilet training, psychomotor and statural development, and social and familial factors."", ""option_b"": ""A thorough clinical examination, including a pelvic examination, urine tests, and psychological assessments."", ""option_c"": ""A 48-hour voiding diary is not a standard diagnostic tool for micturition disorders in children."", ""option_d"": ""The diagnostic approach for micturition disorders in children involves a combination of clinical history, physical examination, and psychological assessments."", ""correct_option"": ""A thorough clinical investigation of a long-term history of the child's development, including age of toilet training, psychomotor and statural development, and social and familial factors.""}",Positive diagnosis,What is the primary diagnostic approach for micturition disorders in children?,"Clinical investigation of a long-term history of the child's development, including age of toilet training, psychomotor and statural development, and social and familial factors.","A thorough clinical examination, including a pelvic examination, urine tests, and psychological assessments.",A 48-hour voiding diary is not a standard diagnostic tool for micturition disorders in children.,"The diagnostic approach for micturition disorders in children involves a combination of clinical history, physical examination, and psychological assessments.","a thorough clinical investigation of a long-term history of the child's development, including age of toilet training, psychomotor and statural development, and social and familial factors."
OIC-235-01-A,"{""question"": ""What is the term for acute inflammation of the leaflets of the pericardium?"", ""option_a"": ""Acute pericarditis"", ""option_b"": ""Pericarditis"", ""option_c"": ""Pericarditis"", ""option_d"": ""Pericarditis"", ""correct_option"": ""Acute pericarditis""}",Definition,What is the term for acute inflammation of the leaflets of the pericardium?,Acute pericarditis,Pericarditis,Pericarditis,Pericarditis,acute pericarditis
OIC-330-04-A,"{""question"": ""What is the main therapeutic class of drugs that affect the renin-angiotensin system?"", ""option_a"": ""ACE inhibitors"", ""option_b"": ""Angiotensin II receptor antagonists"", ""option_c"": ""Lithium"", ""option_d"": ""Potassium-sparing diuretics"", ""correct_option"": ""option_a""}",Management,What is the main therapeutic class of drugs that affect the renin-angiotensin system?,ACE inhibitors,Angiotensin II receptor antagonists,Lithium,Potassium-sparing diuretics,option_a
OIC-233-03-A,"{""question"": ""What is the main etiology of mitral insufficiency?"", ""option_a"": ""Degenerative"", ""option_b"": ""Dystrophic"", ""option_c"": ""Congenital"", ""option_d"": ""Other"", ""correct_option"": ""A""}",Etiologies,What is the main etiology of mitral insufficiency?,Degenerative,Dystrophic,Congenital,Other,a
OIC-047-29-B,"{""question"": ""What is the typical imaging modality used for the initial assessment and preoperative assessment of scoliosis in children?"", ""option_a"": ""X-rays of the spine (ideally using an EOS system with less radiation)"", ""option_b"": ""Computed Tomography (CT) scans"", ""option_c"": ""Magnetic Resonance Imaging (MRI)"", ""option_d"": ""Ultrasound"", ""correct_option"": ""option_a""}",Additional examinations,What is the typical imaging modality used for the initial assessment and preoperative assessment of scoliosis in children?,X-rays of the spine (ideally using an EOS system with less radiation),Computed Tomography (CT) scans,Magnetic Resonance Imaging (MRI),Ultrasound,option_a
OIC-162-24-B,"{""question"": ""What is the typical duration of late latent syphilis?"", ""option_a"": ""Less than 1 year"", ""option_b"": ""More than 1 year"", ""option_c"": ""The duration of late latent syphilis is not specified"", ""option_d"": ""The duration of late latent syphilis is not specified"", ""correct_option"": ""option_b""}",Positive diagnosis,What is the typical duration of late latent syphilis?,Less than 1 year,More than 1 year,The duration of late latent syphilis is not specified,The duration of late latent syphilis is not specified,option_b
OIC-261-02-A,"{""question"": ""What are the different types of glomerular syndromes?"", ""option_a"": ""Recurrent macroscopic haematuria syndrome"", ""option_b"": ""Chronic glomerulonephritis syndrome"", ""option_c"": ""Nephrotic syndrome"", ""option_d"": ""Acute nephritic syndrome"", ""correct_option"": ""option_a""}",Definition,What are the different types of glomerular syndromes?,Recurrent macroscopic haematuria syndrome,Chronic glomerulonephritis syndrome,Nephrotic syndrome,Acute nephritic syndrome,option_a
OIC-225-02-B,"{""question"": ""What are the primary risk factors for AOMI?"", ""option_a"": ""Smoking"", ""option_b"": ""Diabetes"", ""option_c"": ""Obesity"", ""option_d"": ""HTA"", ""correct_option"": ""option_a""}",Physiopathology,What are the primary risk factors for AOMI?,Smoking,Diabetes,Obesity,HTA,option_a
OIC-328-06-B,"{""question"": ""What is the main orthosis used for immobilizing a joint after trauma?"", ""option_a"": ""Whalebone ticking"", ""option_b"": ""Lumbar belt"", ""option_c"": ""Cervical collar"", ""option_d"": ""Spinal belt"", ""correct_option"": ""option_c""}",Management of costs,What is the main orthosis used for immobilizing a joint after trauma?,Whalebone ticking,Lumbar belt,Cervical collar,Spinal belt,option_c
OIC-186-02-B,"{""question"": ""What is the main allergen in the venom of bees, wasps, and hornets?"", ""option_a"": ""Phospholipase A2"", ""option_b"": ""Hyaluronidase"", ""option_c"": ""Hyaluronidase 5"", ""option_d"": ""Phospholipase A1"", ""correct_option"": ""Phospholipase A2""}",Epidemiology,"What is the main allergen in the venom of bees, wasps, and hornets?",Phospholipase A2,Hyaluronidase,Hyaluronidase 5,Phospholipase A1,phospholipase a2
OIC-342-20-A,"{""question"": ""What is the primary indication for administering short-acting antiepileptic treatment (benzodiazepines)?"", ""option_a"": ""Seizure in a patient with a history of migraine"", ""option_b"": ""Seizure in a patient with a history of diabetes"", ""option_c"": ""Seizure in a patient with a history of anxiety"", ""option_d"": ""Seizure in a patient with a history of sleep disorders"", ""correct_option"": ""option_a""}",Management,What is the primary indication for administering short-acting antiepileptic treatment (benzodiazepines)?,Seizure in a patient with a history of migraine,Seizure in a patient with a history of diabetes,Seizure in a patient with a history of anxiety,Seizure in a patient with a history of sleep disorders,option_a
OIC-191-05-A,"{""question"": ""What are the three main routes of entry for fever in neutropenic patients?"", ""option_a"": ""Respiratory"", ""option_b"": ""Digestive tract (mouth to anus)"", ""option_c"": ""Skin favored by venous outlets (peripheral and central venous catheter)"", ""option_d"": ""Respiratory"", ""correct_option"": ""option_a""}",,What are the three main routes of entry for fever in neutropenic patients?,Respiratory,Digestive tract (mouth to anus),Skin favored by venous outlets (peripheral and central venous catheter),Respiratory,option_a
OIC-237-06-A,"{""question"": ""What is the correct option for identifying sinus tachycardia?"", ""option_a"": ""A. Sinus tachycardia is most often associated with stress and emotion."", ""option_b"": ""B. Sinus tachycardia is most often associated with heart failure."", ""option_c"": ""C. Sinus tachycardia is most often associated with fever and sepsis."", ""option_d"": ""D. Sinus tachycardia is most often associated with hypothyroidism."", ""correct_option"": ""A""}",Etiologies,What is the correct option for identifying sinus tachycardia?,A. Sinus tachycardia is most often associated with stress and emotion.,B. Sinus tachycardia is most often associated with heart failure.,C. Sinus tachycardia is most often associated with fever and sepsis.,D. Sinus tachycardia is most often associated with hypothyroidism.,a
OIC-005-08-A,"{""question"": ""What is the primary characteristic of an error?"", ""option_a"": ""An error is a deliberate act."", ""option_b"": ""An error is a result of a mistake."", ""option_c"": ""An error is a result of a mistake and a deliberate act."", ""option_d"": ""An error is a result of a mistake and a personal choice."", ""correct_option"": ""option_c""}",Definition,What is the primary characteristic of an error?,An error is a deliberate act.,An error is a result of a mistake.,An error is a result of a mistake and a deliberate act.,An error is a result of a mistake and a personal choice.,option_c
OIC-176-07-A,"{""question"": ""What is the recommended complementary test for aetiology in cases of acute febrile diarrhoea?"", ""option_a"": ""C. difficile toxin testing"", ""option_b"": ""Stool culture"", ""option_c"": ""Blood culture"", ""option_d"": ""Virological examination"", ""correct_option"": ""option_a""}",Complementary examinations,What is the recommended complementary test for aetiology in cases of acute febrile diarrhoea?,C. difficile toxin testing,Stool culture,Blood culture,Virological examination,option_a
OIC-299-07-A,"{""question"": ""What is the typical imaging modality used in the systematic search for primary cancer in the presence of cerebral metastasis?"", ""option_a"": ""Magnetic Resonance Imaging (MRI)"", ""option_b"": ""Computed Tomography (CT) scan"", ""option_c"": ""Fluorodeoxyglucose Positron Emission Tomography (FDG-PET) scan"", ""option_d"": ""Mammography"", ""correct_option"": ""option_b""}",Positive diagnosis,What is the typical imaging modality used in the systematic search for primary cancer in the presence of cerebral metastasis?,Magnetic Resonance Imaging (MRI),Computed Tomography (CT) scan,Fluorodeoxyglucose Positron Emission Tomography (FDG-PET) scan,Mammography,option_b
OIC-027-02-B,"{""question"": ""What is the main cause of maternal-foetal infections?"", ""option_a"": ""Group B Streptococcus"", ""option_b"": ""Escherichia coli"", ""option_c"": ""Listeria"", ""option_d"": ""Toxoplasmosis"", ""correct_option"": ""option_a""}",Epidemiology,What is the main cause of maternal-foetal infections?,Group B Streptococcus,Escherichia coli,Listeria,Toxoplasmosis,option_a
OIC-132-11-B,"{""question"": ""What is the primary consequence of neglecting to identify the psychological and behavioural symptoms of dementia?"", ""option_a"": ""Increased risk of hospitalisation and institutionalisation"", ""option_b"": ""Decreased quality of life and adaptation of patients to their environment"", ""option_c"": ""Increased risk of abuse or neglect"", ""option_d"": ""Decreased appetite disorders"", ""correct_option"": ""option_b""}",Positive diagnosis,What is the primary consequence of neglecting to identify the psychological and behavioural symptoms of dementia?,Increased risk of hospitalisation and institutionalisation,Decreased quality of life and adaptation of patients to their environment,Increased risk of abuse or neglect,Decreased appetite disorders,option_b
OIC-342-14-A,"{""question"": ""What is the most common cause of loss of consciousness in adults?"", ""option_a"": ""Family history of sudden cardiac death in people aged < 40 or known family heart disease"", ""option_b"": ""Recent or unexplained dyspnoea"", ""option_c"": ""Heart failure"", ""option_d"": ""Tongue biting"", ""correct_option"": ""option_a""}",Identifying the emergency,What is the most common cause of loss of consciousness in adults?,Family history of sudden cardiac death in people aged < 40 or known family heart disease,Recent or unexplained dyspnoea,Heart failure,Tongue biting,option_a
OIC-364-08-B,"{""question"": ""What is the main difference between osteosynthesis in adults and children?"", ""option_a"": ""Osteosynthesis in adults involves the use of metal plates and screws, while in children it involves the use of plaster casts."", ""option_b"": ""Osteosynthesis in adults is a more complex procedure than in children, requiring a higher level of expertise."", ""option_c"": ""Osteosynthesis in adults is more effective than in children in terms of healing time."", ""option_d"": ""Osteosynthesis in adults is not typically used in children due to the risk of complications."", ""correct_option"": ""option_c""}",Management,What is the main difference between osteosynthesis in adults and children?,"Osteosynthesis in adults involves the use of metal plates and screws, while in children it involves the use of plaster casts.","Osteosynthesis in adults is a more complex procedure than in children, requiring a higher level of expertise.",Osteosynthesis in adults is more effective than in children in terms of healing time.,Osteosynthesis in adults is not typically used in children due to the risk of complications.,option_c
OIC-176-12-A,"{""question"": ""What should be done to prevent dehydration in adults with infectious diarrhoea?"", ""option_a"": ""Administer oral rehydration therapy"", ""option_b"": ""Give intravenous fluids"", ""option_c"": ""Use laxatives to stimulate bowel movements"", ""option_d"": ""Use antibiotics to treat the underlying cause of the diarrhoea"", ""correct_option"": ""option_a""}",Management,What should be done to prevent dehydration in adults with infectious diarrhoea?,Administer oral rehydration therapy,Give intravenous fluids,Use laxatives to stimulate bowel movements,Use antibiotics to treat the underlying cause of the diarrhoea,option_a
OIC-074-02-B,"{""question"": ""What is the estimated prevalence of psychotropic drugs in the 11-75 age group in France in 2014?"", ""option_a"": ""16 million"", ""option_b"": ""20 million"", ""option_c"": ""10 million"", ""option_d"": ""25 million"", ""correct_option"": ""16 million""}",Epidemiology,What is the estimated prevalence of psychotropic drugs in the 11-75 age group in France in 2014?,16 million,20 million,10 million,25 million,16 million
OIC-225-01-A,"{""question"": ""What is the term for the presence of atherosclerotic lesions in the aorta and underlying arteries perfusing the lower limbs?"", ""option_a"": ""Obliterative arterial disease of the lower limbs"", ""option_b"": ""Atheromatous plaque"", ""option_c"": ""Stenosis"", ""option_d"": ""Aneurysm"", ""correct_option"": ""Obliterative arterial disease of the lower limbs""}",Definition,What is the term for the presence of atherosclerotic lesions in the aorta and underlying arteries perfusing the lower limbs?,Obliterative arterial disease of the lower limbs,Atheromatous plaque,Stenosis,Aneurysm,obliterative arterial disease of the lower limbs
OIC-254-03-B,"{""question"": ""How much folic acid is recommended to take during pregnancy?"", ""option_a"": ""400 \u00b5g/d"", ""option_b"": ""500 \u00b5g/d"", ""option_c"": ""600 \u00b5g/d"", ""option_d"": ""800 \u00b5g/d"", ""correct_option"": ""400 \u00b5g/d""}",Physiopathology,How much folic acid is recommended to take during pregnancy?,400 µg/d,500 µg/d,600 µg/d,800 µg/d,400 µg/d
OIC-076-01-A,"{""question"": ""What is the main figure for alcohol consumption in France?"", ""option_a"": ""1 in 5"", ""option_b"": ""1 in 10"", ""option_c"": ""1 in 15"", ""option_d"": ""1 in 20"", ""correct_option"": ""1 in 5""}",Epidemiology,What is the main figure for alcohol consumption in France?,1 in 5,1 in 10,1 in 15,1 in 20,1 in 5
