id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-058-06-A,"{'question': 'Which of the following is a common cause of retrograde ejaculation?', 'option_a': 'Hypothyroidism', 'option_b': 'Hyperthyroidism', 'option_c': 'Hypogonadism', 'option_d': 'Vesico-sphincter disorders', 'correct_option': 'A'}",Etiologies,Which of the following is a common cause of retrograde ejaculation?,Hypothyroidism,Hyperthyroidism,Hypogonadism,Vesico-sphincter disorders,a
OIC-364-10-B,"{'question': 'What is a key characteristic of a fracture of the lateral condyle of the elbow in children?', 'option_a': 'It is a type I epiphyseal detachment.', 'option_b': 'It rarely involves muscle insertions.', 'option_c': 'It is an articular fracture.', 'option_d': 'Treatment is primarily non-surgical.', 'correct_option': 'C'}",Positive diagnosis,What is a key characteristic of a fracture of the lateral condyle of the elbow in children?,It is a type I epiphyseal detachment.,It rarely involves muscle insertions.,It is an articular fracture.,Treatment is primarily non-surgical.,c
OIC-364-08-B,"{'question': 'What is a key consideration when managing fractures in children?', 'option_a': 'Growth plate preservation during osteosynthesis.', 'option_b': 'Immediate physiotherapy after cast removal.', 'option_c': 'Avoiding plaster cast immobilization.', 'option_d': 'Using adult osteosynthesis techniques.', 'correct_option': 'A'}",Management,What is a key consideration when managing fractures in children?,Growth plate preservation during osteosynthesis.,Immediate physiotherapy after cast removal.,Avoiding plaster cast immobilization.,Using adult osteosynthesis techniques.,a
OIC-364-05-A,"{'question': 'Which of the following factors is most suggestive of maltreatment in the event of a fracture in a child?', 'option_a': 'Fracture in a child who is already walking', 'option_b': 'Fracture with a clear and consistent explanation', 'option_c': ""Fracture with a delay in the child's presentation"", 'option_d': 'Fracture in a common location like the arm', 'correct_option': 'C'}",Identification of the emergency,Which of the following factors is most suggestive of maltreatment in the event of a fracture in a child?,Fracture in a child who is already walking,Fracture with a clear and consistent explanation,Fracture with a delay in the child's presentation,Fracture in a common location like the arm,c
OIC-364-11-A,"{'question': 'What is the typical treatment for Type III or IV epiphyseal dislocations in adolescents?', 'option_a': 'Orthopaedic treatment', 'option_b': 'Surgical treatment', 'option_c': 'Physical therapy', 'option_d': 'Medication', 'correct_option': 'B'}",Positive diagnosis,What is the typical treatment for Type III or IV epiphyseal dislocations in adolescents?,Orthopaedic treatment,Surgical treatment,Physical therapy,Medication,b
OIC-364-02-B,"{'question': 'What type of fracture is most commonly seen in small children?', 'option_a': 'Butter clod fractures', 'option_b': 'Type III epiphyseal dislocations', 'option_c': 'Apophyseal fracture-avulsions', 'option_d': 'Complete fractures', 'correct_option': 'A'}",Definition,What type of fracture is most commonly seen in small children?,Butter clod fractures,Type III epiphyseal dislocations,Apophyseal fracture-avulsions,Complete fractures,a
OIC-364-06-A,"{'question': 'What is a key principle in the initial management of childhood trauma?', 'option_a': 'Perform excessive manipulation to diagnose fractures.', 'option_b': 'Prescribe temporary immobilization immediately.', 'option_c': 'Avoid prescribing any painkillers for children.', 'option_d': 'Prescribe imaging for the entire body.', 'correct_option': 'B'}",,What is a key principle in the initial management of childhood trauma?,Perform excessive manipulation to diagnose fractures.,Prescribe temporary immobilization immediately.,Avoid prescribing any painkillers for children.,Prescribe imaging for the entire body.,b
OIC-364-04-B,"{'question': 'What is the most common cause of fractures in children from pre-adolescence onwards?', 'option_a': 'Falls from heights', 'option_b': 'Sports activities', 'option_c': 'Car accidents', 'option_d': 'Household accidents', 'correct_option': 'B'}",Epidemiology,What is the most common cause of fractures in children from pre-adolescence onwards?,Falls from heights,Sports activities,Car accidents,Household accidents,b
OIC-364-01-A,"{'question': 'Which type of fracture is characterized by a partial break in the bone, commonly seen in children?', 'option_a': 'Epiphyseal fracture', 'option_b': 'Greenstick fracture', 'option_c': 'Complete fracture', 'option_d': 'Apophyseal avulsion fracture', 'correct_option': 'B'}",Definition,"Which type of fracture is characterized by a partial break in the bone, commonly seen in children?",Epiphyseal fracture,Greenstick fracture,Complete fracture,Apophyseal avulsion fracture,b
OIC-364-03-B,"{'question': ""What is the primary role of the periosteum in children's bone fractures?"", 'option_a': 'It prevents fractures by strengthening the bone.', 'option_b': 'It forms a periosteal callus for early fracture stability.', 'option_c': 'It absorbs nutrients to speed up bone healing.', 'option_d': 'It reduces pain by cushioning the fracture site.', 'correct_option': 'B'}",,What is the primary role of the periosteum in children's bone fractures?,It prevents fractures by strengthening the bone.,It forms a periosteal callus for early fracture stability.,It absorbs nutrients to speed up bone healing.,It reduces pain by cushioning the fracture site.,b
OIC-364-12-B,"{'question': 'What is a potential complication of ankle epiphyseal detachment fractures in adolescents?', 'option_a': 'Increased bone density', 'option_b': 'Epiphysiodesis leading to growth problems', 'option_c': 'Improved joint flexibility', 'option_d': 'Decreased risk of future fractures', 'correct_option': 'B'}",,What is a potential complication of ankle epiphyseal detachment fractures in adolescents?,Increased bone density,Epiphysiodesis leading to growth problems,Improved joint flexibility,Decreased risk of future fractures,b
OIC-364-07-A,"{'question': 'When is it appropriate to request a comparative radiography for fractures in children?', 'option_a': 'Always, to compare both sides for accuracy.', 'option_b': 'Only in exceptional cases of persistent doubt after specialist advice.', 'option_c': 'Whenever the initial X-ray is unclear.', 'option_d': 'Never, as it is not useful in diagnosing fractures.', 'correct_option': 'B'}",Additional examinations,When is it appropriate to request a comparative radiography for fractures in children?,"Always, to compare both sides for accuracy.",Only in exceptional cases of persistent doubt after specialist advice.,Whenever the initial X-ray is unclear.,"Never, as it is not useful in diagnosing fractures.",b
OIC-364-09-A,"{'question': 'What is the first sign of compartment syndrome in a child with a supracondylar fracture?', 'option_a': 'Swelling', 'option_b': 'Pain', 'option_c': 'Numbness', 'option_d': 'Discoloration', 'correct_option': 'B'}",,What is the first sign of compartment syndrome in a child with a supracondylar fracture?,Swelling,Pain,Numbness,Discoloration,b
OIC-105-05-B,"{'question': 'Which of the following is a risk factor for the onset of a seizure?', 'option_a': 'Regular exercise', 'option_b': 'Sleep deprivation', 'option_c': 'Balanced diet', 'option_d': 'Consistent hydration', 'correct_option': 'B'}",Pathophysiological elements,Which of the following is a risk factor for the onset of a seizure?,Regular exercise,Sleep deprivation,Balanced diet,Consistent hydration,b
OIC-105-09-A,"{'question': 'What distinguishes a simple hyperthermic seizure from a complicated hyperthermic seizure?', 'option_a': 'Simple seizures last more than 15 minutes.', 'option_b': 'Complicated seizures require no further tests.', 'option_c': 'Simple seizures occur with symmetrical motor manifestations.', 'option_d': 'Complicated seizures have less than three episodes in total.', 'correct_option': 'C'}",Positive diagnosis,What distinguishes a simple hyperthermic seizure from a complicated hyperthermic seizure?,Simple seizures last more than 15 minutes.,Complicated seizures require no further tests.,Simple seizures occur with symmetrical motor manifestations.,Complicated seizures have less than three episodes in total.,c
OIC-105-10-A,"{'question': 'What is the recommended immediate action during a tonic-clonic generalized seizure in a known epileptic patient?', 'option_a': 'Administer a rescue benzodiazepine immediately.', 'option_b': 'Call emergency services immediately.', 'option_c': 'Clear the airway and use the safety side position.', 'option_d': 'Start anti-epileptic treatment immediately.', 'correct_option': 'C'}",Management,What is the recommended immediate action during a tonic-clonic generalized seizure in a known epileptic patient?,Administer a rescue benzodiazepine immediately.,Call emergency services immediately.,Clear the airway and use the safety side position.,Start anti-epileptic treatment immediately.,c
OIC-105-12-A,"{'question': 'What is a key consideration for women with epilepsy regarding contraception?', 'option_a': 'Enzyme-inducing antiepileptic drugs increase the efficacy of oral contraceptives.', 'option_b': 'Oral contraceptives have no interaction with antiepileptic drugs.', 'option_c': 'Enzyme-inducing antiepileptic drugs reduce the efficacy of oral contraceptives.', 'option_d': 'All antiepileptic drugs enhance the effectiveness of contraceptive implants.', 'correct_option': 'C'}",Management,What is a key consideration for women with epilepsy regarding contraception?,Enzyme-inducing antiepileptic drugs increase the efficacy of oral contraceptives.,Oral contraceptives have no interaction with antiepileptic drugs.,Enzyme-inducing antiepileptic drugs reduce the efficacy of oral contraceptives.,All antiepileptic drugs enhance the effectiveness of contraceptive implants.,c
OIC-105-03-A,"{'question': 'What is the primary purpose of identifying an epileptic syndrome?', 'option_a': ""To determine the patient's age."", 'option_b': 'To guide etiological research and treatment choices.', 'option_c': 'To classify seizures as generalised or partial.', 'option_d': 'To identify the presence of hippocampal sclerosis.', 'correct_option': 'B'}",Definition,What is the primary purpose of identifying an epileptic syndrome?,To determine the patient's age.,To guide etiological research and treatment choices.,To classify seizures as generalised or partial.,To identify the presence of hippocampal sclerosis.,b
OIC-105-13-A,"{'question': 'What is the primary reason for the urgency in managing generalized tonic-clonic status epilepticus?', 'option_a': 'It can lead to permanent memory loss.', 'option_b': 'It may cause irreversible brain damage if it lasts over 30 minutes.', 'option_c': 'It is a sign of an underlying chronic condition.', 'option_d': 'It often results in immediate cardiac arrest.', 'correct_option': 'B'}",Identification of the emergency,What is the primary reason for the urgency in managing generalized tonic-clonic status epilepticus?,It can lead to permanent memory loss.,It may cause irreversible brain damage if it lasts over 30 minutes.,It is a sign of an underlying chronic condition.,It often results in immediate cardiac arrest.,b
OIC-105-15-A,"{'question': 'What is a distinguishing feature of childhood absence epilepsy compared to temporal lobe focal epilepsies?', 'option_a': 'Onset in adolescence', 'option_b': 'Presence of post-critical deficits', 'option_c': 'Immediate recovery with no post-critical deficit', 'option_d': 'Predominantly tonic-clonic seizures', 'correct_option': 'C'}",Positive diagnosis,What is a distinguishing feature of childhood absence epilepsy compared to temporal lobe focal epilepsies?,Onset in adolescence,Presence of post-critical deficits,Immediate recovery with no post-critical deficit,Predominantly tonic-clonic seizures,c
OIC-105-11-B,"{'question': 'What is the first line of treatment for tonic-clonic generalised status epilepticus?', 'option_a': 'Administer slow intravenous benzodiazepine', 'option_b': 'Administer long-acting antiepileptic via IV', 'option_c': 'Hospitalize in an intensive care unit', 'option_d': 'Provide etiological treatment', 'correct_option': 'A'}",Management,What is the first line of treatment for tonic-clonic generalised status epilepticus?,Administer slow intravenous benzodiazepine,Administer long-acting antiepileptic via IV,Hospitalize in an intensive care unit,Provide etiological treatment,a
OIC-105-07-A,"{'question': 'Which of the following is a characteristic of a typical absence seizure?', 'option_a': 'Loss of consciousness without falling', 'option_b': 'Prolonged duration of more than one minute', 'option_c': 'Bilateral, synchronous, intense jerks', 'option_d': 'Sustained tonic contraction of the limbs', 'correct_option': 'A'}",Positive diagnosis,Which of the following is a characteristic of a typical absence seizure?,Loss of consciousness without falling,Prolonged duration of more than one minute,"Bilateral, synchronous, intense jerks",Sustained tonic contraction of the limbs,a
OIC-105-14-A,"{'question': 'What is the defining triad of symptoms for West Syndrome?', 'option_a': 'Flexion spasms, psychomotor regression, EEG hypsarrhythmia', 'option_b': 'Generalized seizures, focal seizures, EEG abnormalities', 'option_c': 'Tonic-clonic seizures, developmental delay, EEG spikes', 'option_d': 'Absence seizures, motor tics, EEG slowing', 'correct_option': 'A'}",Positive diagnosis,What is the defining triad of symptoms for West Syndrome?,"Flexion spasms, psychomotor regression, EEG hypsarrhythmia","Generalized seizures, focal seizures, EEG abnormalities","Tonic-clonic seizures, developmental delay, EEG spikes","Absence seizures, motor tics, EEG slowing",a
OIC-105-01-A,"{'question': 'What is the primary distinction between an epileptic seizure and epilepsy?', 'option_a': 'An epileptic seizure is a chronic condition, while epilepsy is a single event.', 'option_b': 'Epilepsy involves a long-term predisposition to seizures, while an epileptic seizure is a single event.', 'option_c': 'Epileptic seizures have social consequences, while epilepsy does not.', 'option_d': 'Epilepsy is characterized by synchronous neuronal activity, while seizures are not.', 'correct_option': 'B'}",Definition,What is the primary distinction between an epileptic seizure and epilepsy?,"An epileptic seizure is a chronic condition, while epilepsy is a single event.","Epilepsy involves a long-term predisposition to seizures, while an epileptic seizure is a single event.","Epileptic seizures have social consequences, while epilepsy does not.","Epilepsy is characterized by synchronous neuronal activity, while seizures are not.",b
OIC-105-02-A,"{'question': 'What is the definition of status epilepticus?', 'option_a': 'A seizure lasting more than 5 minutes.', 'option_b': 'A seizure lasting more than 30 minutes.', 'option_c': 'A seizure that stops spontaneously after 10 minutes.', 'option_d': 'A seizure that occurs once a week.', 'correct_option': 'b'}",Definition,What is the definition of status epilepticus?,A seizure lasting more than 5 minutes.,A seizure lasting more than 30 minutes.,A seizure that stops spontaneously after 10 minutes.,A seizure that occurs once a week.,b
OIC-105-06-A,"{'question': 'Which of the following is considered a genetic cause of epilepsy?', 'option_a': 'Childhood absence epilepsy', 'option_b': 'Post-traumatic epilepsy', 'option_c': 'Autoimmune encephalitis', 'option_d': 'Post-meningitis epilepsy', 'correct_option': 'A'}",Etiologies,Which of the following is considered a genetic cause of epilepsy?,Childhood absence epilepsy,Post-traumatic epilepsy,Autoimmune encephalitis,Post-meningitis epilepsy,a
OIC-105-04-A,"{'question': 'Which of the following is classified as an idiopathic epilepsy syndrome?', 'option_a': 'Juvenile myoclonic epilepsy', 'option_b': 'Post-traumatic epilepsy', 'option_c': 'Autoimmune encephalitis', 'option_d': 'Post-meningitis epilepsy', 'correct_option': 'A'}",Definition,Which of the following is classified as an idiopathic epilepsy syndrome?,Juvenile myoclonic epilepsy,Post-traumatic epilepsy,Autoimmune encephalitis,Post-meningitis epilepsy,a
OIC-105-08-A,"{'question': 'Which of the following is a key feature that differentiates psychogenic non-epileptic seizures (CNEP) from epileptic seizures?', 'option_a': 'Presence of post-critical confusion', 'option_b': 'Rapid recovery of consciousness', 'option_c': 'Absence of epileptic activity on EEG', 'option_d': 'Loss of urine and biting of the tongue', 'correct_option': 'C'}",Positive diagnosis,Which of the following is a key feature that differentiates psychogenic non-epileptic seizures (CNEP) from epileptic seizures?,Presence of post-critical confusion,Rapid recovery of consciousness,Absence of epileptic activity on EEG,Loss of urine and biting of the tongue,c
OIC-320-07-A,"{'question': 'Which test is essential for diagnosing and monitoring light chain myeloma?', 'option_a': 'Serum Protein Electrophoresis (SPE)', 'option_b': 'Immunofixation (IF)', 'option_c': 'Determination of Serum Free Light Chains', 'option_d': 'Bence-Jones Proteinuria', 'correct_option': 'C'}",Positive diagnosis,Which test is essential for diagnosing and monitoring light chain myeloma?,Serum Protein Electrophoresis (SPE),Immunofixation (IF),Determination of Serum Free Light Chains,Bence-Jones Proteinuria,c
OIC-320-02-A,"{'question': 'What is a key diagnostic criterion for Monoclonal Gammopathy of Undetermined Significance (MGUS)?', 'option_a': 'Presence of monoclonal immunoglobulin secretion in blood > 30 g/L', 'option_b': 'Bone marrow plasmacytosis > 10', 'option_c': 'Absence of CRAB symptoms', 'option_d': 'High risk of progression to multiple myeloma', 'correct_option': 'C'}",Definition,What is a key diagnostic criterion for Monoclonal Gammopathy of Undetermined Significance (MGUS)?,Presence of monoclonal immunoglobulin secretion in blood > 30 g/L,Bone marrow plasmacytosis > 10,Absence of CRAB symptoms,High risk of progression to multiple myeloma,c
OIC-320-04-B,"{'question': 'What is the primary characteristic of Waldenström disease?', 'option_a': 'Proliferation of monoclonal lymphoplasmocytes in the bone marrow', 'option_b': 'Proliferation of T lymphocytes in the lymph nodes', 'option_c': 'Proliferation of monoclonal plasma cells in the blood', 'option_d': 'Proliferation of B lymphocytes in the spleen', 'correct_option': 'A'}",Definition,What is the primary characteristic of Waldenström disease?,Proliferation of monoclonal lymphoplasmocytes in the bone marrow,Proliferation of T lymphocytes in the lymph nodes,Proliferation of monoclonal plasma cells in the blood,Proliferation of B lymphocytes in the spleen,a
OIC-320-03-A,"{'question': 'Which of the following is a criterion for diagnosing symptomatic multiple myeloma in an asymptomatic patient?', 'option_a': 'Bone marrow plasmacytosis > 60%', 'option_b': 'Monoclonal immunoglobulin secretion < 30 g/L', 'option_c': 'Absence of CRAB symptoms', 'option_d': 'Normal light chain ratio', 'correct_option': 'A'}",Definition,Which of the following is a criterion for diagnosing symptomatic multiple myeloma in an asymptomatic patient?,Bone marrow plasmacytosis > 60%,Monoclonal immunoglobulin secretion < 30 g/L,Absence of CRAB symptoms,Normal light chain ratio,a
OIC-320-01-A,"{'question': 'What is a key characteristic of multiple myeloma?', 'option_a': 'It primarily affects children.', 'option_b': 'It involves tumor proliferation of plasma cells in the bone marrow.', 'option_c': 'It is a type of solid tumor cancer.', 'option_d': 'It is caused by bacterial infections.', 'correct_option': 'B'}",Definition,What is a key characteristic of multiple myeloma?,It primarily affects children.,It involves tumor proliferation of plasma cells in the bone marrow.,It is a type of solid tumor cancer.,It is caused by bacterial infections.,b
OIC-320-06-A,"{'question': 'What is a common circumstance for the discovery of multiple myeloma?', 'option_a': 'High blood pressure', 'option_b': 'Bone pain and pathological fractures', 'option_c': 'Frequent headaches', 'option_d': 'Weight gain', 'correct_option': 'B'}",Positive diagnosis,What is a common circumstance for the discovery of multiple myeloma?,High blood pressure,Bone pain and pathological fractures,Frequent headaches,Weight gain,b
OIC-320-05-A,"{'question': 'Which of the following is NOT part of the CRAB criteria for multiple myeloma?', 'option_a': 'Hypercalcemia', 'option_b': 'Renal Insufficiency', 'option_c': 'Anaemia', 'option_d': 'Thrombocytopenia', 'correct_option': 'D'}",Definition,Which of the following is NOT part of the CRAB criteria for multiple myeloma?,Hypercalcemia,Renal Insufficiency,Anaemia,Thrombocytopenia,d
OIC-320-08-A,"{'question': 'What is the main cause of renal failure in patients with myeloma?', 'option_a': 'Hypercalcaemia', 'option_b': 'Myeloma-cell nephropathy', 'option_c': 'Iatrogenic causes', 'option_d': 'Immunoglobulin deposition disease', 'correct_option': 'B'}",Identification of the emergency,What is the main cause of renal failure in patients with myeloma?,Hypercalcaemia,Myeloma-cell nephropathy,Iatrogenic causes,Immunoglobulin deposition disease,b
OIC-320-09-A,"{'question': 'What is the primary reason hypercalcaemia in multiple myeloma patients is considered a medical emergency?', 'option_a': 'It always presents with severe symptoms.', 'option_b': 'It frequently leads to bone fractures.', 'option_c': 'It can cause life-threatening cardiac issues.', 'option_d': 'It is always accompanied by renal failure.', 'correct_option': 'C'}",Identifying the emergency,What is the primary reason hypercalcaemia in multiple myeloma patients is considered a medical emergency?,It always presents with severe symptoms.,It frequently leads to bone fractures.,It can cause life-threatening cardiac issues.,It is always accompanied by renal failure.,c
OIC-048-02-A,"{'question': 'What is the primary purpose of dietary diversification for infants between 4 and 6 months of age?', 'option_a': 'To replace breast milk or formula as the main source of nutrition.', 'option_b': 'To introduce new food proteins and flavors.', 'option_c': 'To ensure infants receive enough vitamins and minerals.', 'option_d': 'To prevent allergies by avoiding new foods.', 'correct_option': 'B'}",Taking charge,What is the primary purpose of dietary diversification for infants between 4 and 6 months of age?,To replace breast milk or formula as the main source of nutrition.,To introduce new food proteins and flavors.,To ensure infants receive enough vitamins and minerals.,To prevent allergies by avoiding new foods.,b
OIC-048-04-A,"{'question': 'What is the recommended age range for introducing mixed foods to infants?', 'option_a': '2 to 4 months', 'option_b': '4 to 6 months', 'option_c': '6 to 8 months', 'option_d': '8 to 10 months', 'correct_option': 'B'}",Taking charge,What is the recommended age range for introducing mixed foods to infants?,2 to 4 months,4 to 6 months,6 to 8 months,8 to 10 months,b
OIC-048-01-A,"{'question': 'What is a necessary supplement for infants exclusively breastfed beyond 6 months?', 'option_a': 'Vitamin K', 'option_b': 'Iron', 'option_c': 'Vitamin D', 'option_d': 'Calcium', 'correct_option': 'B'}",Management,What is a necessary supplement for infants exclusively breastfed beyond 6 months?,Vitamin K,Iron,Vitamin D,Calcium,b
OIC-048-03-A,"{'question': 'What is the recommended practice for feeding infants until they are 4-6 months old?', 'option_a': 'Introduce solid foods gradually.', 'option_b': 'Feed milk formulas exclusively.', 'option_c': 'Breastfeed exclusively on demand.', 'option_d': 'Sterilize bottles after each use.', 'correct_option': 'C'}",Management,What is the recommended practice for feeding infants until they are 4-6 months old?,Introduce solid foods gradually.,Feed milk formulas exclusively.,Breastfeed exclusively on demand.,Sterilize bottles after each use.,c
OIC-284-01-A,"{'question': 'What characterizes Irritable Bowel Syndrome (IBS) in terms of diagnosis?', 'option_a': 'Presence of organic digestive disease', 'option_b': 'Abdominal pain with normal test results', 'option_c': 'Chronic condition with abnormal test results', 'option_d': 'Only affects bowel movements without pain', 'correct_option': 'B'}",Definition,What characterizes Irritable Bowel Syndrome (IBS) in terms of diagnosis?,Presence of organic digestive disease,Abdominal pain with normal test results,Chronic condition with abnormal test results,Only affects bowel movements without pain,b
OIC-284-02-A,"{'question': 'What are the Rome criteria for diagnosing irritable bowel syndrome?', 'option_a': 'Abdominal pain with defecation, change in stool frequency, or consistency', 'option_b': 'Abdominal pain only during defecation', 'option_c': 'Abdominal pain with nausea and vomiting', 'option_d': 'Abdominal pain with weight loss and fever', 'correct_option': 'A'}",Positive diagnosis,What are the Rome criteria for diagnosing irritable bowel syndrome?,"Abdominal pain with defecation, change in stool frequency, or consistency",Abdominal pain only during defecation,Abdominal pain with nausea and vomiting,Abdominal pain with weight loss and fever,a
OIC-284-04-A,"{'question': 'Which of the following is a characteristic feature of functional colorectal disease?', 'option_a': 'Chronic abdominal pain that worsens at night', 'option_b': 'Abdominal pain that improves with stress', 'option_c': 'Transit disorders such as alternating diarrhea and constipation', 'option_d': 'Abdominal pain that is constant and not linked to eating', 'correct_option': 'C'}",Positive diagnosis,Which of the following is a characteristic feature of functional colorectal disease?,Chronic abdominal pain that worsens at night,Abdominal pain that improves with stress,Transit disorders such as alternating diarrhea and constipation,Abdominal pain that is constant and not linked to eating,c
OIC-284-03-B,"{'question': 'What is the estimated prevalence of irritable bowel syndrome (IBS) in the general population worldwide?', 'option_a': '4%', 'option_b': '10%', 'option_c': '15%', 'option_d': '20%', 'correct_option': 'A'}",Prevalence,What is the estimated prevalence of irritable bowel syndrome (IBS) in the general population worldwide?,4%,10%,15%,20%,a
OIC-284-08-A,"{'question': 'What is the primary goal of patient-centered therapy in managing functional colorectal disease?', 'option_a': 'To cure the disease completely.', 'option_b': 'To improve symptoms and enhance quality of life.', 'option_c': 'To eliminate the need for any medication.', 'option_d': 'To focus solely on dietary changes.', 'correct_option': 'B'}",Therapeutic management,What is the primary goal of patient-centered therapy in managing functional colorectal disease?,To cure the disease completely.,To improve symptoms and enhance quality of life.,To eliminate the need for any medication.,To focus solely on dietary changes.,b
OIC-284-05-A,"{'question': 'Which of the following symptoms should prompt a colonoscopy to rule out organic causes in functional colorectal disease?', 'option_a': 'Symptoms appear before the age of 50', 'option_b': 'Presence of nocturnal symptoms', 'option_c': 'Stable symptoms over time', 'option_d': 'Absence of family history of colorectal cancer', 'correct_option': 'B'}",Positive diagnosis,Which of the following symptoms should prompt a colonoscopy to rule out organic causes in functional colorectal disease?,Symptoms appear before the age of 50,Presence of nocturnal symptoms,Stable symptoms over time,Absence of family history of colorectal cancer,b
OIC-284-07-B,"{'question': 'Which test is recommended to rule out coeliac disease in patients with diarrhoea-predominant IBS?', 'option_a': 'CRP', 'option_b': 'TSH', 'option_c': 'IgA-type anti-transglutaminase antibodies', 'option_d': 'Parasitological examination of stools', 'correct_option': 'C'}",,Which test is recommended to rule out coeliac disease in patients with diarrhoea-predominant IBS?,CRP,TSH,IgA-type anti-transglutaminase antibodies,Parasitological examination of stools,c
OIC-284-06-B,"{'question': 'When is a colonoscopy indicated according to the educational content?', 'option_a': 'Only when there is blood in the stools.', 'option_b': 'In cases of diarrhoeal symptoms and weight loss.', 'option_c': 'Only for patients over the age of 50.', 'option_d': 'When there is a family history of any type of cancer.', 'correct_option': 'B'}",Additional examinations,When is a colonoscopy indicated according to the educational content?,Only when there is blood in the stools.,In cases of diarrhoeal symptoms and weight loss.,Only for patients over the age of 50.,When there is a family history of any type of cancer.,b
OIC-340-03-A,"{'question': 'What is the primary goal of emergency treatment for a stroke?', 'option_a': 'To completely cure the stroke', 'option_b': 'To limit the extension of the necrosis zone or reduce hematoma expansion', 'option_c': 'To delay the need for imaging tests', 'option_d': 'To prevent any future strokes', 'correct_option': 'B'}",Identifying the emergency,What is the primary goal of emergency treatment for a stroke?,To completely cure the stroke,To limit the extension of the necrosis zone or reduce hematoma expansion,To delay the need for imaging tests,To prevent any future strokes,b
OIC-340-04-B,"{'question': ""What is the primary characteristic of the 'penumbra zone' in cerebral ischemia?"", 'option_a': 'It is where necrosis sets in immediately.', 'option_b': 'It is responsible for irreversible neurological damage.', 'option_c': 'It is where tissue disturbances are reversible if treated quickly.', 'option_d': 'It is unaffected by changes in cerebral blood flow.', 'correct_option': 'C'}",,What is the primary characteristic of the 'penumbra zone' in cerebral ischemia?,It is where necrosis sets in immediately.,It is responsible for irreversible neurological damage.,It is where tissue disturbances are reversible if treated quickly.,It is unaffected by changes in cerebral blood flow.,c
OIC-340-15-A,"{'question': 'What is the primary role of the SAMU-Centre 15 during the pre-hospital phase of a stroke?', 'option_a': 'Educate the public about stroke symptoms.', 'option_b': 'Confirm the stroke alert and organize transport.', 'option_c': 'Provide immediate on-site medical treatment.', 'option_d': 'Perform surgical interventions.', 'correct_option': 'B'}",,What is the primary role of the SAMU-Centre 15 during the pre-hospital phase of a stroke?,Educate the public about stroke symptoms.,Confirm the stroke alert and organize transport.,Provide immediate on-site medical treatment.,Perform surgical interventions.,b
OIC-340-11-A,"{'question': 'What is the primary purpose of additional investigations in the acute phase of a stroke?', 'option_a': 'To confirm the diagnosis and type of stroke.', 'option_b': 'To solely focus on long-term rehabilitation strategies.', 'option_c': ""To determine the patient's dietary preferences."", 'option_d': 'To assess the need for surgical intervention.', 'correct_option': 'A'}",Complementary examinations,What is the primary purpose of additional investigations in the acute phase of a stroke?,To confirm the diagnosis and type of stroke.,To solely focus on long-term rehabilitation strategies.,To determine the patient's dietary preferences.,To assess the need for surgical intervention.,a
OIC-340-09-A,"{'question': 'What is the most common cause of ischemic stroke?', 'option_a': 'Atherosclerosis', 'option_b': 'Lacunar or Linked to Small Artery Disease', 'option_c': 'Emboligenic Heart Disease', 'option_d': 'Origin Undetermined', 'correct_option': 'A'}",Etiologies,What is the most common cause of ischemic stroke?,Atherosclerosis,Lacunar or Linked to Small Artery Disease,Emboligenic Heart Disease,Origin Undetermined,a
OIC-340-05-A,"{'question': 'Which clinical context suggests a cerebral infarction over an intraparenchymal haemorrhage?', 'option_a': 'Presence of coagulation disorders', 'option_b': 'Known embologenic cardiac condition', 'option_c': 'Early symptoms of intracranial hypertension', 'option_d': 'Isolated sensory symptoms affecting only part of a limb', 'correct_option': 'B'}",Positive diagnosis,Which clinical context suggests a cerebral infarction over an intraparenchymal haemorrhage?,Presence of coagulation disorders,Known embologenic cardiac condition,Early symptoms of intracranial hypertension,Isolated sensory symptoms affecting only part of a limb,b
OIC-340-16-A,"{'question': 'What is the primary goal of thrombolysis and thrombectomy in the acute phase of ischaemic stroke?', 'option_a': 'To prevent future strokes by controlling blood pressure.', 'option_b': 'To rapidly recanalize the occluded artery.', 'option_c': 'To reduce the size of the cerebral infarction.', 'option_d': 'To manage swallowing disorders and pupil examination.', 'correct_option': 'B'}",,What is the primary goal of thrombolysis and thrombectomy in the acute phase of ischaemic stroke?,To prevent future strokes by controlling blood pressure.,To rapidly recanalize the occluded artery.,To reduce the size of the cerebral infarction.,To manage swallowing disorders and pupil examination.,b
OIC-340-08-A,"{'question': 'Which of the following is a positive sign of stroke severity?', 'option_a': 'Impaired alertness', 'option_b': 'Increased appetite', 'option_c': 'Improved coordination', 'option_d': 'Elevated mood', 'correct_option': 'A'}",Positive diagnosis,Which of the following is a positive sign of stroke severity?,Impaired alertness,Increased appetite,Improved coordination,Elevated mood,a
OIC-340-06-B,"{'question': 'What is a key diagnostic feature of artery dissection leading to the brain?', 'option_a': 'Presence of arterial wall hematoma', 'option_b': 'Consistent triad of symptoms', 'option_c': 'Only occurs after major trauma', 'option_d': 'Always associated with hypertension', 'correct_option': 'A'}",Positive diagnosis,What is a key diagnostic feature of artery dissection leading to the brain?,Presence of arterial wall hematoma,Consistent triad of symptoms,Only occurs after major trauma,Always associated with hypertension,a
