id,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-006-05-A,Definition,What is the primary purpose of Multidisciplinary Consultation Meetings (RCP) in the context of patient care?,To provide a platform for doctors to discuss non-clinical administrative issues.,To gather a team of at least three doctors from different specialties to determine the best treatment strategy for a patient based on current medical knowledge.,To allow patients to choose their treatment options from a list provided by the medical team.,To facilitate the training of medical students by observing different specialists in action.,B
OIC-045-09-A,,Which of the following is a common clinical manifestation of Trisomy 21 (Down's Syndrome) in infants and children?,Hyperflexibility leading to joint dislocations,Excessive urination due to diabetes insipidus,Enhanced cognitive development,Presence of a single transverse palmar crease,D
OIC-045-10-A,Positive diagnosis,What are the key clinical signs used to diagnose trisomy 21 (Down syndrome) in the neonatal period when it is not already diagnosed antenatally?,"Axial hypotonia, cardiac abnormalities, and advanced learning abilities","Axial hypotonia, heart murmur on auscultation, and facial dysmorphia","Hyperactivity, facial dysmorphia, and cardiac hypertrophy","Axial hypertonia, normal heart sounds, and typical facial features",B
OIC-045-01-A,Definition,Which of the following best describes the process and options available for genetic counselling and prenatal diagnosis in the context of a serious genetic disease?,"Genetic counselling is a one-time session that provides a definitive diagnosis of genetic diseases, and couples with a family history of a serious genetic disease are obligated to undergo invasive prenatal diagnostic procedures.","Genetic counselling involves informing patients about the risk of genetic diseases, options for life and family planning, and can occur before conception, during pregnancy, or after birth, with the possibility of prenatal diagnosis including non-invasive screening for conditions like trisomy 21, and invasive procedures like chorionic villus sampling if needed.","Prenatal diagnosis is only available for infectious diseases, and genetic counselling offers no advice on family planning or managing genetic diseases.",Genetic counselling and prenatal diagnosis are not advised before conception as they only apply to pregnancies where a genetic abnormality has been detected during childbirth.,B
OIC-045-08-B,Positive diagnosis,Which of the following options accurately describes the findings of a karyotype test in a patient suspected of having trisomy 21?,"Complete and homogeneous mosaic trisomy 21: 95% of cases, where cells have two 21 chromosomes and one extra.","Complete and homogeneous free trisomy 21: 95% of cases, where all cells contain three separate 21 chromosomes.","Robertsonian translocation trisomy 21: 2-3% of cases, where chromosome 21 is fused with chromosome 13.",Partial trisomy 21: Identified by an unbalanced translocation involving part of chromosome 21 and another chromosome.,B
OIC-045-20-A,,Which of the following statements accurately reflects the characteristics and implications of Fragile X syndrome based on the provided educational content?,Fragile X syndrome is the least common cause of familial intellectual disability and is not associated with autism spectrum disorder.,"The prevalence of Fragile X syndrome is approximately 1 in 5,000 men and 1 in 8,000 women, and genetic counseling is rarely needed.","Fragile X syndrome is the leading cause of familial intellectual disability and the second most common cause of genetic intellectual disability, also being a leading genetic cause of autism spectrum disorder.","Fragile X syndrome is most prevalent in women (1 in 500), and premutations are always indicative of adult neurodegenerative syndrome.",C
OIC-045-21-B,Positive diagnosis,Which of the following statements about Fragile X syndrome is incorrect based on the provided educational content?,Premutation carriers have a 20% chance of experiencing premature ovarian failure (FXPOI) before the age of 40.,Men under the age of 60 with premutations are at a higher risk of developing FXTAS.,Abnormal brain MRI findings in carriers of premutations often include hypersignals of the middle cerebellar peduncles and/or splenium of the corpus callosum.,Genetic counseling for men with premutations should be cautious due to the risk of FXTAS and the presymptomatic nature of genetic testing.,B
OIC-045-17-A,,What are the recommended imaging examinations for the follow-up of a patient with Cystic Fibrosis according to the provided content?,Annual chest X-ray and liver ultrasound Doppler,Thoracic CT scan and abdominal MRI in all cases,Chest CT scan and abdominal CT scan in emergency situations,"Chest X-ray annually, thoracic CT scan in emergencies, and abdominal ultrasound Doppler annually",D
OIC-045-18-A,Positive diagnosis,What are the typical clinical manifestations of Fragile X syndrome in boys/men carriers of a complete mutation?,"High IQ, absence of social interaction difficulties, and no speech impairments","Psychomotor retardation, language delay, intellectual disability (IQ < 50), and autism spectrum disorder","Mild intellectual impairment (IQ 85-115), excellent attention span, and flat feet","Attention deficit, hyperactivity, normal cardiac function, and high-frequency hearing loss",B
OIC-045-02-B,Definition,What is the recommended approach for parents when their child is diagnosed with a genetic disease?,List all possible complications and disabilities as inevitable,"Focus exclusively on the child's disabilities, ignoring their skills",Prioritize the child's well-being over the genetic disease and focus on short-term objectives,Predict the child's future health with absolute certainty,C
OIC-045-12-B,Positive diagnosis,How is antenatal diagnosis of cystic fibrosis determined if one parent has the disease?,The fetus is automatically diagnosed with cystic fibrosis.,"The spouse's CFTR gene mutation status is determined, and if heterozygous, the risk of transmission is 1/2.","The risk of transmission is 1/4 with each pregnancy, regardless of the spouse's CFTR gene mutation status.",Molecular biology techniques are used to determine the fetus's eye color.,B
OIC-045-19-B,Positive diagnosis,Which of the following best describes the genetic mechanism that differentiates a premutation from a full mutation in Fragile X Syndrome?,"Premutations are associated with over 200 CGG repeats, while full mutations have fewer than 45 CGG repeats.","Premutations involve CGG repeats between 45 to 54, without hypermethylation, and can expand to full mutations during maternal transmission.","Full mutations are characterized by CGG repeats in the range of 1 to 4 interspersed with AGG, while premutations exhibit more than 200 CGG repeats.","Premutations result from instabilities that cause deletions of the FMR1 gene, in contrast to full mutations, which have no CGG repeats.",B
OIC-045-13-A,Positive diagnosis,What is the correct procedure for newborn screening for cystic fibrosis?,Taking a blood sample from the newborn's arm on the first day of life,Conducting a bloodstain test from the newborn's heel on the third day of life,Performing a genetic test directly at birth,Administering a respiratory function test on the fifth day of life,B
OIC-045-16-B,Management,Which of the following is NOT part of the main principles of clinical management for cystic fibrosis (CF)?,Regular supplementation to combat salt loss.,High-dose antibiotics to manage chronic respiratory infection.,Increased intake of saturated fats to improve digestion.,Use of modulators targeting specific CFTR protein mutations.,C
OIC-045-15-A,Positive diagnosis,Which of the following is NOT a common manifestation of cystic fibrosis across all age groups?,Repeated respiratory infections with common germs like Haemophilus influenzae and Staphylococcus aureus.,Exocrine pancreatic insufficiency leading to steatorrhea and malnutrition.,Recurrent sinusitis and nasal polyps in the upper airways.,Persistent high fever as a primary symptom.,D
OIC-045-06-B,Positive diagnosis,"During which trimester is the presence of a neck greater than 3.5 mm an early indicator of trisomy 21 diagnosis, as observed in ultrasound monitoring?",1st Trimester,2nd Trimester,3rd Trimester,Postnatal,A
OIC-045-11-B,Management,What is the estimated life expectancy for individuals with trisomy 21 starting from their fifties?,40 years,50 years,60 years,70 years,C
OIC-045-14-A,Positive diagnosis,How is cystic fibrosis typically confirmed after initial positive neonatal screening?,Blood test measuring chloride levels,Sweat test measuring chloride content,Genetic testing for CFTR mutations,Lung function test measuring airflow obstruction,B
OIC-045-03-A,Definition,Which of the following principles is NOT one of the ethical guidelines that doctors follow during genetic counselling?,Respect for patient autonomy,"Non-maleficence ('first, do no harm')",Beneficence ('act in the best interest of the patient'),"Primum non nocere ('first, do no harm')",C
OIC-045-04-B,Positive diagnosis,What is the recommended time frame for obtaining definitive karyotype results from a Chorionic Villus Sampling (CVS)?,Within 24 hours,2-3 days,2-3 weeks,4-6 weeks,C
OIC-045-05-A,Positive diagnosis,Which of the following correctly describes the course of action if the risk level for trisomy 21 is determined to be between 1/51 and 1/1000 during antenatal screening?,Immediate termination of pregnancy if the DPNI test is positive,Continuation of standard ultrasound monitoring if the DPNI test is negative,Proposal of a foetal karyotype regardless of DPNI test results,Non-invasive prenatal screening is not recommended at any risk level,B
OIC-045-07-B,Management,"When assessing the risk of recurrence for trisomy 21 in a family planning a new pregnancy, which of the following factors is NOT directly associated with an increased risk of trisomy 21 recurrence?","The mother being over 40 years old with free, complete, and homogeneous trisomy 21",The presence of a Robertsonian translocation 14;21 of maternal origin,A balanced translocation 21;21 in a healthy parent,A father with Down's syndrome initiating a pregnancy,D
OIC-022-02-B,,"In the context of the National Plan for Rare Diseases 3 (PNMR3) in France, which organization plays a primary role in ensuring the precise diagnosis of a patient with a rare disease within one year of their first specialist medical consultation?","Centre of Competence (CCMR) - Incorrect. While CCMRs ensure care and follow-up, they are not primarily responsible for the initial precise diagnosis.",Rare Disease Health Network (FSMR) - Incorrect. FSMRs coordinate networks and liaise with CRMRs but do not directly ensure the precise diagnosis.,"Centres de Référence Maladies Rares (CRMR) - Correct. CRMRs are responsible for coordination, expertise, referrals, research, and training/education, all of which contribute to the precise diagnosis of rare diseases.",Patient Associations - Incorrect. Patient associations provide support but are not involved in the medical diagnosis process.,C
OIC-022-06-B,,Which organization is responsible for publishing national protocols for the diagnosis and care of rare diseases in France?,Alliance Maladies Rares,Orphanet,Haute Autorité de Santé (HAS),Rare disease expertise platforms in the territories,C
OIC-022-04-B,,Which of the following statements accurately reflects the epidemiology of rare diseases in France based on the provided educational content?,"Rare diseases affect approximately 3 million people in France, and 80% are genetic.","Rare diseases impact around 350 million people worldwide, with 75% being children.","There are over 7000 rare diseases, but only 50% of patients in France have a precise diagnosis.",Rare diseases make up about 75% of all diseases in France and are primarily caused by environmental factors.,A
OIC-022-03-B,Etiologies,"Which of the following conditions is characterized by a deficiency in the production of hepcidin, leading to excessive intestinal absorption of iron and potential organ damage?",Thalassaemia,Sickle Cell Anaemia,Duchenne Muscular Dystrophy,Haemochromatosis,D
OIC-022-05-A,,What is the key difference between diagnostic wandering and diagnostic impasse?,"Diagnostic wandering occurs before any symptoms appear, while diagnostic impasse happens after all investigations are complete.","Diagnostic wandering is the time taken to make a diagnostic decision after initial symptoms, whereas diagnostic impasse occurs when a precise diagnosis cannot be made even after all available investigations.","Diagnostic impasse refers to a patient refusing diagnostic tests, while diagnostic wandering is when a diagnosis is given too hastily.","Diagnostic wandering is when a diagnosis is made too late, while diagnostic impasse is when a diagnosis is made too quickly.",B
OIC-022-01-A,Definition,What is the definition of a rare disease according to the European Regulation on Orphan Medicinal Products?,"A disease that affects more than one person in 2,000 in the general population.","A disease that affects less than one person in 2,000 in the general population.","A disease that affects exactly one person in 2,000 in the general population.","A disease that affects less than 1% of the general population, regardless of number.",B
OIC-132-14-B,Positive diagnosis,Which of the following is a characteristic that helps in the diagnosis of frontotemporal lobar degeneration (FTD)?,Predominantly affects individuals over 60 and usually appears without a family history.,Characterized by unilateral frontal lobe atrophy on brain MRI.,Initial clinical presentation includes behavioral disorders and bilateral anterior frontal and temporal atrophy on brain MRI.,Primarily presents with pyramidal syndrome and astasia-abasia without any behavioral changes.,C
OIC-132-02-A,Positive diagnosis,Which of the following is a characteristic lesion of Alzheimer's disease?,Synaptic vesicle accumulation,Amyloid plaques,Lewy body formations,Purkinje cell loss,B
OIC-132-01-A,Definition,Which of the following best describes a major neurocognitive disorder according to the DSM-5 definition?,Cognitive deficits require greater effort or compensatory strategies for daily activities but do not affect autonomy.,Cognitive deficits occur in the context of delirium and are not better explained by another mental disorder.,"Cognitive decline affects autonomy in daily activities, requiring at least assistance with complex instrumental activities such as managing medication or paying bills, not better explained by another mental disorder.",Cognitive deficits are only present in the context of major depressive episodes and do not affect autonomy in daily activities.,C
OIC-132-05-A,Positive diagnosis,"Which of the following medical conditions can potentially be reversed with appropriate treatment, thus differentiating them from irreversible neuro-cognitive disorders such as Alzheimer's disease?",Vitamin B12 deficiency,Alzheimer's disease,Subdural haematoma,Endocrine disorders,A
OIC-132-12-B,Management,Which of the following is the recommended first step in managing agitation or aggression in elderly patients with neuro-cognitive disorders?,Immediately administer atypical antipsychotics,Protect the patient and oneself by assessing the environment and the patient's aggressiveness,Engage the patient in high-energy occupational activities,Rule out confusional syndrome as a diagnostic emergency,D
OIC-132-06-A,Etiologies,What are the primary causes of neuro-cognitive disorders according to the DSM-5?,"Alzheimer's disease, Frontotemporal degeneration, Lewy body disease, and Parkinson's disease","Substance abuse, Alzheimer's disease, and HIV infection","Frontotemporal degeneration, Neurovascular encephalopathy, and Secondary to cerebral trauma",All of the above,A
OIC-132-07-A,,Which tool is specifically designed to assess executive functions in the elderly when evaluating for neurocognitive disorders?,Mini Mental State Evaluation,Dubois 5-word test,BREF,Clock,C
OIC-132-11-B,Positive diagnosis,Which of the following symptoms associated with cognitive disorders in the elderly can have major consequences on the quality of life and adaptation of patients to their environment?,Improved memory recall,Enhanced physical strength,Depression/dysphoria,Increased social engagement,C
OIC-132-08-A,,"Which of the following sets of tests is primarily used for identifying factors that could aggravate cognitive disorders in elderly patients, according to the HAS 2011 Criteria?","HbA1c, lipid profile, and hemoglobin","Blood count, CRP, TSH, blood ionogram, and albumin levels","Electrocardiogram (ECG), echocardiogram, and cardiac biomarkers","Renal function tests, electrolyte panel, and urinalysis",B
OIC-132-09-A,Management,Which of the following components is NOT part of the medical management plan for an elderly patient with a neuro-cognitive disorder?,"Introduction of the ""ALD 15""",Cognitive remediation by a speech therapist,Regular monitoring and management of cardiovascular risk factors,Prescription of cognitive-enhancing medication as a first-line treatment,D
OIC-132-03-A,Positive diagnosis,Which of the following is NOT a typical clinical sign of cerebrovascular lesions causing cognitive impairment in the elderly?,Progressive onset in cases of diffuse encephalopathy,Sudden onset mimicking a 'stair-step' progression,Amyloid angiopathy leading to vascular encephalopathy,Isolated memory enhancement,D
OIC-132-10-A,Management,"When managing the psychosocial care of an elderly patient with a neurocognitive disorder, which of the following is NOT a recommended strategy?",Ensuring the patient has access to a case manager for complex care situations.,Incorporating multisensory stimulation activities into the patient's daily routine.,Encouraging the patient to independently manage all medications without monitoring for safety.,Providing respite care to give the primary carer periods of rest.,C
OIC-132-13-B,Physiopathology,Which of the following is NOT a characteristic pathophysiological feature of Alzheimer's disease in the elderly?,Amyloid plaques composed of abnormal cleavage of the amyloid precursor protein (APP).,Neurofibrillary degeneration caused by hyperphosphorylation of tau protein.,Increased neuronal growth and regeneration.,Activation of neuroinflammation.,C
OIC-132-15-B,,"When using MRI to assess cognitive disorders in the elderly according to the HAS 2011 criteria, which of the following objectives is NOT a primary goal of the imaging process?",To identify any subdural haematoma that may be causing cognitive impairment.,To evaluate recent ischaemic events through diffusion imaging.,To confirm the presence of a benign tumour affecting cognitive function.,To assess morphological elements like localised atrophy and vascular lesions.,C
OIC-132-04-B,Positive diagnosis,"Which combination of clinical signs is most indicative of a positive diagnosis for Lewy body disease (LBD) in the elderly, according to McKeith 2017 clinical criteria?","Memory loss, aphasia, and apraxia","Progressive cognitive disorders, Parkinsonian syndrome, and REM sleep behavior disorder","Muscle weakness, visual agnosia, and hyperactivity","Short-term memory improvement, cataplexy, and sleep paralysis",B
OIC-265-09-B,Positive diagnosis,"Which of the following is NOT a common symptom associated with urinary calculus, aside from renal colic?",Asymptomatic stone discovered by chance,Pyelonephritis,Hematuria,High blood pressure,D
OIC-265-04-B,Physiopathology,Which of the following is NOT a known lithogenic factor that contributes to the formation of urinary stones?,Increased intake of oxalate-rich foods like spinach and rhubarb,"Presence of cystinuria, a common genetic disease",Regular consumption of diuretics to promote urine flow,History of urinary tract infections caused by Pseudomonas,C
OIC-265-02-B,Epidemiology,"What factors contribute to the variation in the incidence of urinary lithiasis (urolithiasis) worldwide, and what is the estimated prevalence in France?","The incidence varies due to language differences, with an estimated prevalence of 30% in France.","The incidence is influenced by geographical, climatic, ethnic, dietary, and genetic factors, with an estimated prevalence of almost 10% in France.","The incidence is only affected by dietary habits, with an estimated prevalence of 5% in France.","The incidence is uniform across all countries, with an estimated prevalence of 15% in France.",B
OIC-265-12-B,Additional tests,What are the components of the first-line metabolic work-up recommended by the Lithiasis Committee for the aetiological diagnosis of urinary lithiasis?,Only blood analysis for creatinine and calcium,"Infrared SpectroPhotometry (SPIR) of the stone, fresh morning urine sample analysis, and 24-hour urine analysis","Blood analysis for fasting blood sugar and uricemia, and a chest X-ray","24-hour urine analysis for total volume and creatinine, and a CT scan of the abdomen",B
OIC-265-01-A,Definition,What is the primary cause of urinary lithiasis (urinary calculi)?,Overhydration leading to diluted urine,Dehydration causing concentrated urine,Renal obstruction or pyelonephritis leading to stone formation,High protein intake resulting in high calcium levels,C
OIC-265-06-A,Positive diagnosis,Which of the following factors is known to contribute to the development of renal colic due to the encouragement of kidney stone migration into the ureter?,Cold temperatures,Frequent hydration,Sleep,Physical activity,D
OIC-265-08-A,Positive diagnosis,Which of the following is the most appropriate imaging technique for a pregnant woman experiencing nephritic colic in her first trimester?,High-dose CT scan,Non-injected 1.5T MRI,Ultrasound,X-ray,C
OIC-265-10-B,Complementary examinations,"In the context of urinary lithiasis, which imaging examination is recommended to determine the dimensions, number, location, and composition of kidney stones for guiding treatment decisions in a non-emergency setting?",Renal-vesical ultrasound/ASP,Low-dose abdominal-pelvic CT scan without contrast injection,CT scan with contrast injection,MRI of the abdomen,B
OIC-265-03-B,Epidemiology,"According to the table on the frequency of various types of urinary stones, which type of stone has the highest prevalence in urinary lithiasis?",Calcium Phosphate,Calcium Oxalate,Ammonium Magnesium Phosphate,Cystine,B
OIC-265-14-A,Management,Which of the following is an incorrect indication for active treatment of ureteral stones based on the principles of management outlined in the educational content?,Kidney stone <10 mm in the proximal ureter,Kidney stone >15 mm in the distal ureter,Proximal ureter stone <15 mm with untreated urinary tract infection,Distal ureter stone <10 mm with no obstruction,C
OIC-265-05-A,Positive diagnosis,What is the definition of renal colic according to the provided educational content?,Chronic lumbar pain in the lower urinary tract,Sudden pain resulting from tension in the excretory tract of the upper urinary tract,Gradual onset discomfort in the abdominal region unrelated to urinary tract obstruction,Recurrent backaches due to muscular strain,B
OIC-265-07-A,Positive diagnosis,"Which of the following criteria is NOT associated with a ""simple"" renal colic diagnosis?",Presence of fever and chills,Subsidence of pain with NSAIDs,Absence of biological renal failure or oligo-anuria,Pain that radiates and may include nausea,A
OIC-265-13-B,Etiologies,Which of the following is NOT a main metabolic abnormality associated with calcium lithiasis?,Hyperparathyroidism,Hypercalciuria,Hyperoxaluria,Hypocalcemia,D
OIC-265-11-A,Additional tests,Which of the following tests is NOT typically ordered in the emergency department for a patient presenting with renal colic?,Urine dipstick,Cytobacteriological examination of urine,Electrocardiogram (ECG),Serum creatinine measurement,C
OIC-099-09-A,Positive diagnosis,Which of the following is NOT a typical cause of facial pain originating from dental issues?,Dental Abscess,Algies of Salivary Cause due to Bone Tumors,Post-Radiation Osteoradionecrosis,Periodontitis,B
OIC-099-10-A,Positive diagnosis,Which of the following best describes a 'Headache of Auricular Cause' in the context of clinical diagnosis?,A headache that is caused by stress or anxiety affecting the ear.,"A headache that involves ear pain and is linked to an ENT pathology, such as otitis.",A headache that originates in the brain and is mistakenly felt in the ear.,A headache that is a common symptom of migraine without any relation to ear conditions.,B
OIC-099-04-A,Positive diagnosis,Which of the following diagnostic criteria is NOT associated with a typical migraine with aura according to ICHD-3?,"Progressive visual disturbances that affect both eyes, including scintillating scotoma and phosphenes.",Unilateral tingling sensations that 'march' from the fingertips to the elbow and then to the hemiface.,"Headache that develops within 60 minutes after the aura and lasts for a variable duration, with an intensity that allows for the continuation of activities.",Motor deficits such as weakness or paralysis in one side of the body.,D
OIC-099-06-A,Positive diagnosis,Which of the following is a red flag indicating the potential for secondary trigeminal neuropathic pain rather than essential trigeminal neuralgia?,Pain exclusively triggered by a light touch in the trigeminal area,Presence of hypoesthesia and reduced corneal reflex in the same side as the pain,Electric discharge pain localized to the trigeminal territory with a triggering zone,An MRI scan that shows no abnormalities in the trigeminal nerve,B
OIC-099-07-A,Positive diagnosis,"When assessing a patient who experiences both migraine and tension headaches, which of the following is correct regarding the diagnosis if the patient reports more than 15 headache days per month?",The diagnosis of tension headaches is prioritized over migraines.,Both migraines and tension headaches are immediately classified as chronic.,Migraine must be diagnosed if there are 8 days per month of headache of a migrainous nature.,Tension headaches are considered the primary condition if the headaches occur more than 15 times per month.,C
OIC-099-16-A,,"In prescribing oral contraception for a woman with migraine, which of the following is the correct course of action based on her vascular risk factors and type of migraine?",Prescribe oestroprogestogenic oral contraceptives for a woman with migraine without aura and no arterial risk factors.,Prescribe pure progestogens for a woman with migraine with aura and multiple arterial risk factors.,Recommend solely non-hormonal methods of contraception for a woman with migraine with aura.,Allow the use of oestroprogestogenic oral contraceptives for a woman with migraine without aura and one or more arterial risk factors.,C
OIC-099-08-A,Positive diagnosis,Which of the following is NOT a common cause of secondary facial pain in adults over 50?,Carotid dissection,Idiopathic temporomandibular disorders,Lung cancer affecting the pneumogastric nerve,Chronic sinusitis,D
OIC-099-01-B,Epidemiology,"According to the provided educational content, which of the following statements accurately reflects the epidemiology of migraine in adults?",Migraine affects 12% of adults with a higher prevalence in women than men.,Migraine commonly starts in late adulthood and affects an equal number of men and women.,"Migraine prevalence is highest in pre-pubescent children, with no significant difference between sexes.","Migraine affects 7% of pre-pubescent children, with a higher prevalence in men.",A
OIC-099-15-B,Management,What is the recommended first-line background treatment for chronic migraine according to the educational content provided?,Amitriptyline,Propranolol,Topiramate,Ketoprofen,C
OIC-099-02-B,Physiopathology,Which of the following statements accurately describes a characteristic of migraine headaches according to the provided educational content?,Migraines predominantly affect individuals over the age of 65.,The headache phase of a migraine is characterized by paroxysmal activation of the trigeminal vascular system and a major role for CGRP.,Migraine auras are caused by prolonged vasoconstriction followed by a wave of cortical activation.,Migraine attacks are more likely to occur in men due to variations in testosterone levels during the menstrual cycle.,B
OIC-099-03-A,Positive diagnosis,"When diagnosing primary headaches, which of the following criteria is NOT used to differentiate between episodic and chronic daily headaches?",Duration of headache attacks: episodes <4 hours for short-term CCQ.,Frequency of headache days per month: <15 days/month for episodic headaches.,Number of headache days per month: ≥15 days/month for chronic daily headaches.,Presence of behavioral changes during headaches.,D
OIC-099-11-B,Complementary examinations,"Which of the following is considered a first-line investigation for facial pain, according to the provided educational content?",MRI of the brain,X-ray of the cervical spine,Full ENT examination (otoscopy and fibroscopy),Blood test for vitamin deficiencies,C
OIC-099-12-A,Etiologies,Which of the following is NOT a modifiable risk factor for the progression from episodic to chronic migraine?,High frequency of headaches at the base,"Depression, identified through the HAD scale",Sedentary lifestyle and low household income,Overuse of crisis treatment,C
OIC-099-13-A,Etiologies,Which of the following best describes the criteria for diagnosing Medication-Abuse Headache (MAC) according to ICHD-3?,Headache occurring less than 15 days/month in a patient with no pre-existing headache and overuse of one type of headache crisis treatment for more than 3 months.,"Headache occurring ≥ 15 days/month in a patient with a pre-existing primary headache, who regularly overuses one or more headache crisis treatments (non-opioid analgesics or opiates) for more than 3 months.",Headache occurring ≥ 15 days/month in a patient who has never used headache crisis treatments but has a pre-existing primary headache.,"Headache occurring less than 15 days/month in a patient with a pre-existing primary headache, who occasionally uses non-opioid analgesics.",B
OIC-099-05-A,Positive diagnosis,Which of the following criteria is essential for the diagnosis of Facial Vascular Pain according to the ICHD-3 Diagnostic Criteria?,At least five attacks lasting more than 30 minutes with photophobia and phonophobia,"At least five attacks meeting criteria A-D, with severe to very severe unilateral orbital, supraorbital, and/or temporal pain lasting 15 to 180 minutes, at least one associated autonomic symptom, and a seizure frequency of 1 every 2 days to 8/day",Daily attacks occurring at different times of the year with no associated autonomic symptoms,Chronic pain lasting more than three months with depressive signs and suicidal tendencies,B
OIC-099-14-A,Management,"During the treatment of Trigeminal Neuralgia, which of the following is considered the first-line medication, and what should be monitored due to common side effects, especially in elderly patients?",Gabapentin; monitor for increased appetite,Baclofen; monitor for insomnia,Carbamazepine; monitor for drowsiness and dizziness,Lamotrigine; monitor for rash,C
OIC-242-13-B,Management,"Which of the following is NOT a treatment option for hyperthyroidism, according to the given educational content?",Synthetic antithyroid drugs,Beta-blockers to reduce tachycardia,High-dose corticosteroids,Radioactive iodine therapy,C
OIC-242-07-B,Positive diagnosis,"Which of the following is NOT considered a non-specific biological sign of Graves' disease, according to the educational content provided?",Elevated liver enzymes,Leukopenia with relative lymphocytosis,Lower cholesterol and triglyceride levels,Aggravation of associated diabetes,B
OIC-242-12-B,Positive diagnosis,Which of the following best describes the mechanism by which amiodarone-based drugs can cause hyperthyroidism?,"By stimulating the TSH receptor, leading to an increase in thyroid hormone synthesis.","By inducing a prolonged saturation of the thyroid with iodine, causing excess synthesis and nodular thyroid pathology.","By inhibiting the production of thyroid hormones, resulting in hypothyroidism.","By causing a rapid depletion of iodine in the thyroid, leading to decreased hormone production.",B
OIC-242-02-B,Epidemiology,What is the prevalence range of hyperthyroidism and how does it vary between genders according to the provided epidemiology data?,"0.2% to 1.9% for all causes combined, with men being more affected.","0.5% to 2.0% for all causes combined, with equal prevalence in men and women.","0.2% to 1.9% for all causes combined, with women being more affected than men.","1.0% to 2.5% for all causes combined, with men being more affected than women.",C
OIC-242-03-A,Positive diagnosis,Which of the following is NOT a clinical sign associated with hyperthyroidism?,Exophthalmos,Muscular hypertrophy,Tachycardia at rest,Weight loss with preserved appetite,B
OIC-242-05-B,Positive diagnosis,What is a serious complication of Basedowian Ophthalmopathy that can lead to a potentially irreversible condition affecting vision?,Corneal abrasion due to minor eyelid swelling (SD-122),"Optic nerve compression leading to alterations in the visual field, potentially resulting in blindness (SD-138)",Improved night vision from increased eye movement (SD-140),Development of dry eyes due to reduced tear production (SD-145),B
OIC-242-08-B,,"In the etiological approach to diagnosing hyperthyroidism, what are the primary roles of ultrasound and thyroid scintigraphy?",To assess bone density and identify potential fractures.,To evaluate the heart's structure and diagnose cardiac arrhythmias.,To determine the presence of thyroid nodules and assess thyroid function.,To measure blood glucose levels and diagnose diabetes.,C
OIC-242-10-A,Positive diagnosis,Which of the following is the most definitive diagnostic criterion for Graves' disease when orbitopathy is not present?,Presence of hyperthyroidism alone,Elevated plasma levels of thyroid-stimulating hormone (TSH),Positive plasma dosage of anti-TSH receptor antibodies,Thyroid ultrasound-doppler showing diffuse hypervascularization,C
OIC-242-11-A,Positive diagnosis,Which of the following is NOT a diagnostic criterion for a hypersecreting nodule or toxic multinodular goitre?,Presence of a single hyperfixing area on scintigraphy,Normal TSH and increased T4 and/or T3 levels,Multiple nodules on thyroid ultrasound,Checkerboard pattern on scintigraphy,B
OIC-242-01-A,Definition,What does hyperthyroidism refer to?,The deficiency of thyroid hormones due to thyroid underfunction.,The excess production of thyroid hormones due to the hyperfunction of the thyroid gland.,The normal function of the thyroid gland resulting in balanced levels of thyroid hormones.,The inflammation of the thyroid gland without affecting hormone levels.,B
OIC-242-09-A,Etiologies,Which of the following is NOT one of the three most common etiologies of hyperthyroidism?,"Graves' disease (autoimmune), predominantly seen in young women","Toxic multinodular goitre, more common in older individuals","Toxic adenoma, primarily occurring in older individuals","Hashimoto's thyroiditis, commonly seen in young men",D
OIC-242-04-A,Identification of the emergency,What are the key clinical signs of an acute thyrotoxic crisis?,Decreased heart rate and improved hydration,Stable thyroid hormone levels and mild neurological symptoms,"Fever, dehydration, cardiovascular, and neuropsychological disorders",Hypothermia and enhanced cognitive function,C
OIC-242-06-A,Positive diagnosis,"Based on the TSH and T4L assay results in diagnosing hyperthyroidism, which of the following interpretations is correct?",A low TSH and normal T4L indicate frust thyroid disease.,A low TSH and elevated T4L indicate frank thyroid disease.,Normal TSH and low T4L indicate sub-clinical thyroid disease.,Normal TSH and normal T3L indicate frust thyroid disease.,B
OIC-070-03-B,,"What is the prevalence of negative symptomatology, such as withdrawal and apathy, in elderly subjects with dementia according to the provided content?",20%,50%,80%,90%,B
OIC-070-10-B,Management,"When prescribing psychotropic drugs for elderly patients with psychological disorders, which of the following approaches is recommended to minimize risks?",Start at the same dose as for young adults and increase rapidly if needed.,Use multiple drugs from the same class to enhance effectiveness.,"Monitor for extrapyramidal symptoms and be cautious about cardiovascular and cognitive effects, especially in neurodegenerative diseases.",Avoid SSRI and SNRI antidepressants as they have high tolerability risks.,C
OIC-070-02-B,Epidemiology,"What is the prevalence of major mood and anxiety disorders in individuals over the age of 65, according to the educational content provided?",Depressive episodes: 0.6%; Anxiety disorders: 1%,Depressive episodes: 1-4%; Anxiety disorders: >10%,Depressive episodes: 10%; Anxiety disorders: 0.6%,Depressive episodes: 1%; Anxiety disorders: 39-55%,B
OIC-070-07-B,Positive diagnosis,"When diagnosing psychiatric conditions in the elderly, which of the following should be considered as differential diagnoses for SCPD (Substance-Induced Psychotic Disorder)?",Mood disorders and neurodegenerative pathologies,Psychobehavioural symptoms of dementia and iatrogenic pathologies,Mood disorders and other addictive disorders,Neurological and metabolic disorders,C
