id,rubric,question,option_a,option_b,option_c,option_d,correct_option,content_gpt,originality,readability,starts_with_negation,is_question,relevance,ambiguity,gpt_answer,disclosure,difficulty
OIC-233-01-A,Definition,Which of the following best describes Mitral Insufficiency (MI)?,"Dysfunction of the mitral valve with diastolic closure defect, causing blood to flow from the left atrium to the left ventricle.","Dysfunction of the mitral valve with systolic closure defect, resulting in regurgitation of blood from the left ventricle to the left atrium.","Dysfunction of the aortic valve with limited opening, causing an obstacle to blood flow from the left ventricle to the aorta.","Dysfunction of the mitral valve with limited opening in diastole, resulting in an obstacle to blood flow from the left atrium to the left ventricle.",B,"**Item Parent:** Valvulopathies  
**Title:** Definitions of Mitral Insufficiency (MI), Aortic Stenosis (AS), Aortic Insufficiency (AI), Mitral Stenosis (MS)  
**Description:** None  
**Rubric:** Definitions  

- **Mitral Insufficiency (MI):** Dysfunction of the mitral valve with systolic closure defect resulting in regurgitation of blood from the left ventricle (LV) into the left atrium (LA) during systole.
- **Aortic Stenosis (AS):** Dysfunction of the aortic valve with limited opening, resulting in an obstacle to systolic ejection from the LV.
- **Aortic Insufficiency (AI):** Dysfunction of the aortic valve with closure defect in diastole resulting in regurgitation of blood from the aorta into the LV in diastole.
- **Mitral Stenosis (MS):** Dysfunction of the mitral valve with limited opening in diastole, resulting in an obstacle to the flow of blood from the left atrium to the LV during cardiac filling.",0.75,11.520000000000003,False,True,0.8223005533218384,0.8557973106702169,b,False,2
OIC-233-06-A,,Which of the following is NOT a primary purpose of echocardiography in the assessment of valvulopathies?,To confirm the diagnosis of valvular heart disease,To determine the severity of valve disease,To assess the patient's blood type,To look for other valve diseases,C,"**Item Parent:** Valvulopathies  
**Title:** Knowing the Primary Value of Echocardiography in MI, IA, AR, and MR  
**Description:** Positive diagnosis, diagnosis of mechanism and aetiology, diagnosis of severity

**Definitions**

- **Transthoracic cardiac echocardiography (TTE)** is the key test for assessing valvular heart disease.
- **Trans-oesophageal echocardiography (TEE)** is mainly used to assess mitral valve disease and in cases of suspected endocarditis.

**Purpose of Echocardiography**

- Confirm the diagnosis
- Assess the severity of the valve disease
- Determine its aetiology
- Assess its impact
- Look for other valve diseases

**Main Abnormalities**

The main abnormalities are summarized below:

- Characteristics of valvulopathy on ultrasound
- ETO with posterior mitral valve prolapse and eccentric regurgitant flow (Carpentier type II organic MI)
- ETT with MI by ring dilatation, leaflet tenting, and central regurgitant flow (type I+III MI)
- ETT with massive IA (regurgitant flow in the LV) in color and continuous Doppler
- ETT with tight RA: calcified aortic valve with limited opening and high gradient in continuous Doppler
- ETO with tight MR: calcified remodeled mitral and high gradient in continuous Doppler with limited aperture and area <1.5 cm² in 2D and 3D

The Higham score is used to assess menorrhagia severity.",1.0,14.9875,False,True,0.7796499133110046,0.6292917728424072,c,False,5
OIC-233-05-B,Additional tests,Which of the following statements accurately reflects the utility of stress testing in patients with valvulopathy?,Stress testing is highly recommended for all patients with valvulopathy to determine the severity of the condition.,Stress testing is contraindicated in symptomatic valve disease and may be used in asymptomatic mitral regurgitation (MR) to measure pulmonary gradients and pressures.,Stress testing is the primary diagnostic tool for detecting valvulopathy and should replace ECG and chest X-ray.,Stress testing is only useful for diagnosing right ventricular hypertrophy (RM) in patients with valvulopathy.,B,"**Item Parent:** Valvulopathies  
**Title:** Knowing the Value of the Electrocardiogram (ECG), Thoracic Radiography, and Stress Testing in Valvulopathy  
**Rubric:** Additional Tests

These tests are not very specific and are of limited value in early diagnosis (ECG and chest X-ray are often normal).

- **ECG:**
  - Rarely normal in severe chronic valvulopathy
  - Systolic LVH (RA), diastolic LVH (IM, IA)
  - OG hypertrophy (MI, RA, IA, MR)
  - Atrial fibrillation (frequent, particularly in mitral valve disease)
  - BAV (rare, especially in RA)
  - Right ventricular hypertrophy (RM)

- **Chest X-ray:**
  - Pulmonary overload (MI, RA, MR)
  - Cardiomegaly (IM, IA, MR)
  - Dilatation of the ascending aorta (RA, IA)

- **Stress Test:**
  - Contraindicated in symptomatic valve disease.
  - Severe asymptomatic MI: not very well codified with study of VO₂ or stress ultrasound (regurgitant volume, pulmonary pressures on exertion in search of criteria that could prompt intervention)
  - AR: Value of a sub-maximal test in the case of a tight but asymptomatic AR (search for symptoms, ECG changes, unsuitable blood pressure profile, ventricular arrhythmia in favor of surgical management).
  - IA: Not indicated
  - MR: Stress ultrasound to measure pulmonary gradients and pressures if there is a discrepancy between clinical and ultrasound findings.",1.0,15.725000000000005,False,True,0.8079563975334167,0.7635483344395956,b,False,2
OIC-233-03-A,Etiologies,Which of the following is NOT a common cause of Mitral Insufficiency in young subjects (<40 years)?,Barlow's disease (myxoid valve prolapse),Fibroelastic valve damage in males over 60 years,Post-Rheumatic polyvalvulopathy,Drug-induced valve changes,B,"**Item_parent:** Valvulopathies  
**Title:** Know the main etiologies of valvulopathies (MI, RA, IA, RM)  
**Description:** I  
**Rubric:** Etiologies  

**Mitral Insufficiency:**

- **Organic or Primary:**
  - Degenerative:
    - Myxoid (Barlow's disease): Young subjects (<40 years), female predominance; valve prolapse due to excess tissue, rare cord rupture.
    - Fibroelastic: Age >60 years, predominantly male; more frequent cord rupture.
  - Infectious Endocarditis: Valve damage by perforation or vegetation.
  - Post-Rheumatic: Young subjects, rare in industrialized countries; polyvalvulopathy often present.
  - Ischaemic: Acute by pillar rupture or dysfunction (most commonly posterior).
  - Other: Trauma, drug-induced (anorectics), congenital, etc.
- **Functional or Secondary:** Due to dilatation and hypokinesis of the LV (ischaemic or other heart diseases).

**Aortic Stenosis:**

- Degenerative (Monckeberg's disease): Linked to aging, calcification, and fibrosis of the aortic valve.
- Congenital Bicuspid: Young subjects (<65 years), often associated with pathology of the ascending aorta.
- Post-Rheumatic: Young patients, rare in industrialized countries; often polyvalvular disease.

**Aortic Insufficiency:**

- **Chronic:**
  - Dystrophic (annulo-ectasiante): >40 years, idiopathic (hypertension) or Marfan/Ehlers-Danlos/Turner.
  - Congenital Bicuspid: Often associated with aortic pathology, particularly ascending (aneurysm).
  - Post-Rheumatic: <40 years, rare in industrialized countries; often polyvalvular disease.
  - Inflammatory: Aortitis (lupus, syphilis, rheumatoid arthritis, spondylitis, etc.).
  - Other: Drug-induced (anorectics, chronic), Prosthesis (para/intra prosthesis), Post-Endocarditis.
- **Acute:**
  - Aortic Dissection / Valsalva Aneurysm Rupture.
  - Infective Endocarditis.
  - Traumatic.

**Mitral Narrowing:**

- Post-Rheumatic: Most frequent; commissural fusion, secondary involvement of the sub-valvular apparatus.
- Degenerative: Calcified annulus.
- Congenital: Rare (parachute valve).",0.7142857142857143,9.781176470588235,False,True,0.7855620384216309,0.6588653723398844,b,False,5
OIC-267-17-A,,Which of the following is NOT a recommended treatment for moderate chronic hyperkalaemia?,"Administration of ion exchange resins (sodium polystyrene sulphonate, KAYEXALATE®)",Increasing dietary and intravenous potassium intake,Correction of moderate metabolic acidosis with oral sodium bicarbonate,Administration of hypokalaemic diuretics in the event of hypertension or fluid overload,B,"**Item Parent:** Disorders of acid-base balance and fluid-electrolyte disorders

**Title:** Treatment of Moderate Chronic Hyperkalaemia

**Description:** Dietetics, exchange resins, avoidance of high-risk drugs

- Reducing dietary and intravenous potassium intake
- Adjustment of the dosage of hyperkalaemic drugs
- Correction of moderate metabolic acidosis (oral sodium bicarbonate 2-4 g/d)
- Administration of ion exchange resins (sodium polystyrene sulphonate, KAYEXALATE®) may supplement treatment
- Administration of hypokalaemic diuretics (loop or thiazide diuretics) in the event of hypertension or fluid overload
- Hyperkalaemia with hypoaldosteronism (adrenal insufficiency) is effectively treated with 9α-fluorohydrocortisone",0.5,13.98769230769231,False,True,0.783703088760376,0.6830967863400778,b,False,5
OIC-267-16-B,Management,Which of the following is the recommended treatment for severe hyperkalaemia in a patient with normal blood pressure and severe renal failure?,β-adrenergic agents (salbutamol) at 20 mg nebulised,"Moderate alkalinisation with sodium bicarbonate (14 g ‰, 42 g ‰, or 84 g ‰)","Loop diuretics (furosemide, bumetanide)",Extrarenal purification by haemodialysis,D,"**Item Parent:** Disorders of acid-base equilibrium and hydro-electrolytic disorders

**Title:** Emergency Treatment of Severe Hyperkalaemia

**Description:** Understand the use of B mimetics and the principles of using sodium bicarbonate.

**Rubric:** Management

**Transfer of Potassium to the Intracellular Compartment:**

- **β-adrenergic agents (salbutamol):** 20 mg nebulised.
- **Moderate alkalinisation in metabolic acidosis at normal BP:** Use sodium bicarbonate (14 g ‰, 42 g ‰, or 84 g ‰). Note that PAO is a contraindication to this treatment.

**Elimination of Potassium Overload:**

- **Extrarenal purification by haemodialysis:** This is the treatment of choice in cases of severe renal failure.
- **Loop diuretics (furosemide, bumetanide):** Recommended if there is pulmonary oedema and associated organic renal failure.",0.8,16.053636363636368,False,True,0.8010208606719971,0.5856871406237284,d,False,2
OIC-267-39-A,Etiologies,Which of the following is NOT a common etiology of hypocalcaemia according to the diagnostic tree for disorders of acid-base equilibrium and hydro-electrolytic disorders?,Chronic renal failure,Post-surgery hypoparathyroidism,Excessive intake of calcium supplements,Post-radiotherapy,C,"**Item Parent:** Disorders of acid-base equilibrium and hydro-electrolytic disorders

**Title:** Knowing the Main Aetiologies of Hypocalcaemia (Diagnostic Tree)

**Description:** Chronic renal failure, post-surgery hypoparathyroidism, post-radiotherapy

**Rubric:** Etiologies

**Definitions:**

Before investigating the aetiology of hypocalcaemia, it is important to check the following:

- The sample has not been taken in a citrate tube (citrate chelates calcium).
- It is not a pseudo hypocalcaemia (hypoalbuminaemia).

The etiological investigation is detailed in the table below. It is based on a syndromic approach in relation to the values of:

- Total and ionised calcium levels
- PTH
- Calcitriol
- Vitamin D
- Calciuria

The table provides causes of hypocalcaemia by a mechanistic approach.",0.5833333333333334,20.319999999999997,False,True,0.8290064334869385,0.5354550381501516,c,False,4
OIC-267-30-B,Physiopathology,Which of the following conditions is NOT typically associated with hypernatremia due to a negative water balance?,Cutaneous or respiratory extrarenal water loss,Abnormalities in the thirst centers (adipsia) or hypothalamic osmoreceptors,Renal water loss due to lack of ADH secretion or lack of renal sensitivity to ADH,Plasma hyperosmolality due to the presence of a freely diffusing solute like ethanol,D,"**Item Parent:** Disorders of acid-base balance and fluid-electrolyte disorders  
**Title:** Understanding the Mechanisms of Hypernatremia  
**Rubric:** Physiopathology  

**Definitions**

Physiologically, water balance is maintained when inputs (drinking water and food, production of water by intracellular oxidation) are equivalent to outputs (precisely regulated renal, cutaneous, respiratory, and digestive). Thirst regulates input, and the kidney ensures balance by regulating output to keep both intra- and extra-cellular osmolality constant.

Antidiuretic hormone (ADH) is a polypeptide hormone secreted by the paraventricular and supraoptic nuclei of the hypothalamus. It is transported to the posterior pituitary gland for secretion. ADH secretion is regulated by variations in plasma osmolality (around 1%) and plasma volume (between 10 and 15%).

ADH acts on the main cells of the collecting duct by binding to its specific V2 receptors at their basal pole. This binding leads to the expression of water channels, type 2 aquaporins, on the apical membrane. ADH thus enables the permeability of the collecting duct to water, and therefore the final urinary osmolality, to be varied finely. The second necessary condition for water reabsorption is the existence of an osmolar concentration gradient between the tubular fluid and the interstitium, a condition which is physiologically achieved by the creation of a corticopapillary gradient.

When ADH is not secreted or is ineffective, the sensation of thirst prevents a negative water balance. This is very important in clinical situations, as intracellular dehydration only occurs when thirst is ineffective (coma, psychiatric disorders, sedation in intensive care, elderly or overly young patients).

A negative water balance and hyperosmolality (hypernatremia) may therefore be observed in cases of:
- Cutaneous or respiratory extrarenal water loss
- Abnormalities in the thirst centers (adipsia) or hypothalamic osmoreceptors
- Renal water loss due to lack of ADH secretion or lack of renal sensitivity to ADH, responsible for diabetes insipidus resulting in a polyuro-polydipsic syndrome

Intracellular dehydration without hypernatremia:
- Plasma hyperosmolality is secondary to the abnormal presence of a solute other than sodium, of low molecular weight and osmotically active. This solute is responsible for an ""osmotic gap"" defined as the difference between measured and calculated osmolality. This solute may be mannitol, ethylene glycol, etc.
- When the solute diffuses freely into the cells (urea, ethanol), it is said to be osmotically inactive and will not cause any disturbance to intracellular hydration.",0.8571428571428571,16.72235294117647,False,True,0.770453929901123,0.634919265906016,d,False,2
OIC-267-23-A,Definition,What is the threshold for defining severe hyponatremia based on the biological definition provided?,[Na+] < 130 mmol/L,[Na+] < 120 mmol/L,[Na+] < 115 mmol/L,[Na+] < 125 mmol/L,B,"**Item Parent:** Disorders of acid-base equilibrium and hydro-electrolytic disorders

**Title:** Know the indications for prescribing and the thresholds for defining the severity of hyponatremia

**Description:** None

**Rubric:** Definition

**Definitions:**

- Hyponatremia: [Na+] < 135 mmol/L; Severe hyponatremia (biological definition) = < 120 mmol/L.
- The diagnosis of intracellular hyperhydration (ICH) is biological: hyponatremia associated with plasma hypo-osmolality.
- Hyponatremia reflects plasma hypo-osmolality (POsm < 280 mOsm/kg). It is therefore the consequence of excess water. It is associated with intracellular hyperhydration (ICH). The increase in intracellular volume is due to a transfer of water from the extracellular sector to the intracellular sector as a result of plasma hypo-osmolality. Hyponatremia associated with plasma hypo-osmolality is explained by a relative water content higher than the sodium stock, which may be normal (pure HIC), increased (HIC + HEC = global hyperhydration), or decreased (HIC + DEC).

**Indications for Prescribing a Natraemia:**

- Neurological or digestive symptoms (see clinical signs)
- Monitoring of diuretic treatment
- Pulmonary, cerebral, or endocrine pathologies associated with hyponatremia
- Conditions responsible for hyponatremia: heart failure or decompensated liver cirrhosis",1.0,16.84142857142857,False,True,0.7839699983596802,0.9279968738555908,b,False,2
OIC-267-02-B,Physiopathology,Which of the following statements accurately describes the role of the kidneys in maintaining acid-base balance?,"The kidneys contribute to acid-base balance by reabsorbing bicarbonates and excreting fixed acids, with failure in these functions leading to respiratory alkalosis.","The kidneys maintain acid-base balance by reabsorbing bicarbonates and excreting fixed acids, with failure in these functions leading to metabolic acidosis.","The kidneys regulate acid-base balance by increasing the production of volatile acids and decreasing the excretion of bicarbonates, leading to metabolic alkalosis.","The kidneys maintain acid-base balance by increasing the excretion of bicarbonates and reabsorbing fixed acids, leading to respiratory acidosis.",B,"**Item Parent:** Disorders of acid-base balance and fluid-electrolyte disorders  
**Title:** Knowing the Mechanisms Regulating Acid-Base Balance  
**Description:** None  
**Rubric:** Physiopathology  

**A. pH and the Acid-Base Buffer System**

- Hydrogen potential (pH) = Log 1/[H⁺]. The concentration of H⁺ ions in plasma is very low and finely regulated.
- The quantity of H⁺ entering the body through the diet is massive compared with its plasma concentration. To avoid a collapse of the post-prandial pH, incompatible with cellular life, the acid load is immediately buffered. The main acid-base buffer system in humans is the carbonic acid/bicarbonate pair: H⁺ + HCO₃⁻ ⇔ H₂CO₃ ⇔ CO₂ + H₂O.
- This buffer system is ""open"" because the acid generated is eliminated by respiration, and the bicarbonate is regenerated by the kidney.
- Henderson-Hasselbalch equation: pH_blood = 6.1 + log₁₀ ([HCO₃⁻]/[H₂CO₃]) = 6.1 + log₁₀ ([HCO₃⁻]/0.03 PCO₂).
- The Henderson-Hasselbalch equation shows that the pH varies when the ratio between PCO₂ and HCO₃⁻ is modified:
  - When there is a primary change in the concentration of HCO₃⁻ ions, known as alkalosis or metabolic acidosis.
  - When there is a primary change in PCO₂, known as respiratory alkalosis or acidosis.

**B. The Main Sources of Acid**

- There are two main sources of acid:
  - Volatile acids, derived from the cellular metabolism of carbohydrates and lipids, generating, in the presence of O₂, water and CO₂ (oxidative metabolism). The CO₂ generated is eliminated directly by respiration, without modifying the acid-base balance in a physiological situation. Failure of ventilation to eliminate CO₂ leads to respiratory acidosis.
  - Fixed acids, resulting from protein metabolism (H₂SO₄ for sulfur-containing amino acids, HCl for lysine, H₂PO₄ for nucleoproteins). This acid load is around 1 mmol/kg/d and is buffered before being eliminated by the kidneys. Failure by the kidney to eliminate this acid load (renal failure or renal tubular acidosis) leads to metabolic acidosis.

**C. Role of the Lung in Acid-Base Balance**

- By excreting carbon dioxide through the respiratory tract, the lung modifies the pCO₂ of arterial blood. A failure to eliminate CO₂ through alveolar hypoventilation leads to respiratory acidosis. Conversely, increased elimination of CO₂ by alveolar hyperventilation leads to respiratory alkalosis.
- Regulation of pulmonary ventilation depends on PaO₂ and pCO₂, but also on the pH of arterial blood. By reflex mechanism, through the intermediary of sensitive devices (aortic and carotid chemoreceptors and central chemoreceptors), a fall in blood pH leads instantaneously to an increase in ventilation, and vice versa.

**D. Role of the Kidney in Acid-Base Balance**

- Reabsorption of bicarbonates filtered by the glomerulus. If this function is impaired, it can lead to metabolic acidosis. This is a function of the proximal parts of the renal tubule.
- Excretion of the fixed acid load (approximately 60 mEq/d), which is equivalent to regenerating the bicarbonates consumed. This is a function of the distal parts of the nephron (collecting duct). Failure of this kidney function leads to metabolic acidosis. In the case of chronic respiratory acidosis, renal compensation leads to an increase in bicarbonate generation and therefore in bicarbonate levels.",0.875,16.462500000000002,False,True,0.7393645644187927,0.9257914026578268,b,False,2
OIC-267-13-A,,Which of the following ECG abnormalities is typically associated with severe hyperkalaemia?,Decreased amplitude of T waves,Narrowing of the QRS complexes,Accelerated repolarisation with increased amplitude of T waves,Increased P wave amplitude,C,"**Item Parent:** Disorders of acid-base equilibrium and hydro-electrolytic disorders

**Title:** Knowing the ECG Abnormalities Associated with Hyperkalaemia

**Description:** None

**Cardiac Symptoms:**

- Progressive electrocardiographic changes occur in order of severity:
  - Accelerated repolarisation with increased amplitude of T waves, which are sharp and symmetrical, possibly exceeding the peak of the R wave. These changes are clearly seen in the anterior (V2 to V4) and posterior (DII and DIII) leads.
  - Atrial conduction abnormalities, including a decrease and then disappearance of the P wave, and auriculo-ventricular conduction abnormalities such as sino-auricular and auriculo-ventricular blocks.
  - Intraventricular conduction abnormalities with widening of the QRS complexes.
  - Bradycardia with wide QRS, known as the ""sine wave pattern,"" preceding asystole.

- Ventricular arrhythmias, such as idiopathic ventricular rhythm, ventricular tachycardia, and ventricular fibrillation, may occur if hyperkalaemia is associated with conditions like myocardial ischaemia, severe hypocalcaemia, hypothermia, severe acidosis, digitalis intoxication, or severe vagal stimulation.",1.0,18.59,False,True,0.845982015132904,0.7739306489626566,c,False,2
OIC-267-38-A,Complementary examinations,Which of the following tests is NOT typically used in the diagnostic approach for hypocalcaemia?,Total calcium,Serum phosphate,Plasma cortisol,Plasma parathyroid hormone (PTH),C,"**Item Parent:** Disorders of acid-base equilibrium and hydro-electrolytic disorders

**Title:** Know the Main Complementary Tests Useful in the Aetiological Diagnosis of Hypocalcaemia

**Description:** None

**Rubric:** Complementary Examinations

The reasoning behind hypocalcaemia is based on a few simple biological tests:

- Total calcium
- Ionised calcium and/or albumin
- Serum phosphate
- Plasma parathyroid hormone (PTH)
- Vitamin D (25 OH vitamin D) and calcitriolemia (1.25 OH vitamin D)
- 24-hour calciuria

The diagnostic approach consists of distinguishing:

- Hypocalcaemia with low PTH (<10 pg/mL) and therefore inadequate PTH. This is known as hypocalcaemia of parathyroid origin.
- Hypocalcaemia with high PTH (>65 pg/mL) and therefore adapted. This is referred to as hypocalcaemia of extraparathyroidal origin.",1.0,12.286666666666669,False,True,0.7925505638122559,0.6365626255671183,c,True,4
OIC-267-36-A,Positive diagnosis,Which of the following clinical signs is NOT typically associated with hypocalcaemia?,Distal paraesthesias,Muscle cramps,Hypertension,Tetany,C,"**Item Parent:** Disorders of acid-base equilibrium and hydro-electrolytic disorders

**Title:** Know the Main Clinical Signs Associated with Hypocalcaemia

**Description:** None

**Rubric:** Positive Diagnosis

The clinical signs are correlated with the depth of hypocalcaemia and the speed with which it develops.

**Neuromuscular Disorders Mainly:**
- Distal paraesthesias
- Muscle cramps
- Laryngeal spasms
- Tetany
- Seizures
- Chvostek's and Trousseau's provoked signs",1.0,14.656666666666666,False,True,0.804618239402771,0.5151119033495585,c,False,5
OIC-267-06-B,Diagnostic approach,Which of the following statements accurately describes the urinary anion gap (UAG) in the context of renal tubular acidosis (RTA)?,A positive UAG indicates an adapted renal response with high urinary NH₄⁺ concentration.,A negative UAG suggests an adapted renal response with low urinary NH₄⁺ concentration.,A positive UAG indicates an inadequate renal response with low urinary NH₄⁺ concentration.,A negative UAG suggests an inadequate renal response with high urinary NH₄⁺ concentration.,B,"**Item Parent:** Disorders of acid-base equilibrium and hydro-electrolytic disorders  
**Title:** Searching for Toxic Causes and Tubular Acidosis  
**Description:** Know how to identify the non-adapted nature of the renal response (notion of urinary anion gap)  
**Rubric:** Diagnostic Approach  

### Toxic Causes and Renal Tubular Acidosis

1. **Toxic Causes:**  
   Intoxication with an exogenous acid can lead to acidosis and blood pressure changes due to the accumulation of the exogenous acid. Examples include:  
   - Salicylate  
   - Ethylene glycol  
   - Methanol  

2. **Renal Tubular Acidosis:**  
   - The main form of renal elimination of excess protons (H⁺) is the ammonium ion (NH₄⁺). In hyperchloremic acidosis, the renal response can be assessed by calculating the urinary anion gap (UAG), which inversely reflects ammoniuria. UAG = U<sub>Na</sub> + U<sub>K</sub> - U<sub>Cl</sub>.  
   - Physiologically, UAG is slightly positive.  
   - In hyperchloremic metabolic acidosis:  
     - If the UAG is < 0 (high urinary NH₄⁺ concentration = adapted renal response), the acidosis is of extrarenal origin (e.g., digestive loss of bicarbonate).  
     - If the UAG is > 0 (low urinary NH₄⁺ concentration = inadequate renal response), the acidosis is of renal tubular origin.  

### Table 3: Mechanisms and Main Causes of Renal Tubular Acidosis

- **Proximal (Type 2):**  
  - **Mechanism:** Loss of HCO₃ due to lack of proximal tubular reabsorption  
  - **Associated Signs:** Fanconi syndrome, Osteomalacia  
  - **Causes:** Myeloma, Cystinosis, Medicines (Acetazolamide, Ifosfamide, Tenofovir)  
  - **Kalemia:** Low  
  - **Urinary pH:** Variable, < 5.5 steady state  

- **Distal (Type 1):**  
  - **Mechanism:** Distal acidification defect  
  - **Associated Signs:** Nephrocalcinosis, Osteomalacia lithiasis  
  - **Causes:** Sjögren, Lupus, Hypercalciuria, Sickle cell disease, Amphotericin B  
  - **Kalemia:** Low  
  - **Urinary pH:** > 5.5  

- **Hyperkalemic Distal (Type 4):**  
  - **Mechanism:** Failure to produce NH₄⁺ and hypoaldosteronism  
  - **Associated Signs:** Signs of mineralocorticoid insufficiency  
  - **Causes:** Obstructive uropathy, Hyporeninism and hypoaldosteronism (diabetes), IEC/ARA2, AINS, Spironolactone, Amiloride, Adrenal insufficiency, Anticalcineurins, Trimethoprim  
  - **Kalemia:** High  
  - **Urinary pH:** < 5.5  

This structured information provides a clear overview of toxic causes and renal tubular acidosis, including mechanisms, associated signs, causes, kalemia, and urinary pH for each type.",0.7272727272727273,16.4,False,True,0.8379340171813965,0.9662070671717325,c,False,2
OIC-267-27-A,Management,"When treating a patient with severe hyponatremia (Na < 120 mOsm/kg H2O) and moderate to severe symptoms, which of the following initial treatment regimens is appropriate?",Rapid infusion of hypertonic NaCl (3% NaCl 150 mL IV over 20 min) to increase natremia by 5 mmol/L.,Administer NaCl 9 ‰ immediately to achieve a natremia increase of 10 mmol/L in the first 24 hours.,Begin with a fluid restriction of 500 mL/day and monitor natremia changes.,Start with a loop diuretic and sodium restriction to manage associated extracellular hyperhydration.,A,"**Item Parent:** Disorders of acid-base equilibrium and hydro-electrolytic disorders

**Title:** Know the Principles of Treating Hyponatremia According to the Severity of Symptoms

**Description:** Evaluate the degree of urgency according to the clinical symptoms, know the principles of water restriction, and correction rules (rhythm and strategy of possible osmolar supplements).

**Rubric:** Management

**Treatment of Hyponatremia:**

- Includes aetiological treatment and symptomatic treatment, which consists of reducing excess water.
- The amount of excess water is estimated using the formula: Excess Water = 60% × weight × ([Natremia/140] - 1).

**In Chronic Hyponatremia, Priority Should Be Given to:**

- Etiological treatment (e.g., discontinuation of a drug, treatment of a cause of SIADH).
- Fluid restriction (500 mL/day) is always recommended and allows hyponatremia to be gradually corrected over several days.
- Associated symptomatic treatment, which depends on the state of the extracellular sector:
  - In the event of associated extracellular dehydration, additional NaCl intake (orally or with isotonic saline solution at 9 g/L, 0.5 to 1L/h).
  - In cases of extracellular euvolaemia due to SIADH, hyponatremia may be corrected by fluid restriction alone. If the dilution disorder is very marked (very high OsmU), fluid restriction alone may be insufficient. In this case:
    - Adding osmoles by administering urea orally (0.25 to 0.50 g/kg diluted in orange juice).
    - If these approaches fail, the use of a specific V2 ADH receptor antagonist (tolvaptan 15 to 60 mg/day orally) may be discussed if the hyponatremia is chronic and after specialist advice.
    - In cases of extracellular euvolaemia with imbalance in water intake vs. osmoles (""tea and toast"" syndrome), water restriction and/or increased osmole intake (animal proteins, NaCl) are generally sufficient.
  - In cases of associated extracellular hyperhydration: sodium restriction and loop diuretics.

**Rate of Correction:**

- The rate of correction of hyponatremia must not exceed 10 mmol/L/day for the first 24 hours and 8 mmol/L for the following 24 hours (a total of 18 mmol/L over 48 hours).

**In Emergency Cases of Severe Hyponatremia (Na < 120 mOsm/kg H2O):**

- Whether acute or chronic, and responsible for moderate to severe symptoms (consciousness disorders, comitiveness, vomiting), the following regimen may be proposed:
  - Rapid infusion of hypertonic NaCl (3% NaCl 150 mL IV over 20 min, renewable 2 times depending on the control natremia), with the initial aim of increasing the natremia by 5 mmol/L.
  - NaCl 9 ‰ (if blood volume is reduced and urinary osmolality is below 300-350 mOsm/Kg) may then be administered, with the aim of not exceeding +10 mmol/L natremia in the first 24 hours and 8 mmol/L over the following 24 hours (i.e., ≤ 18 mmol/L over 48 hours) until 130 mmol/L is reached.
  - Monitoring in an intensive care unit is essential, as is the correction of any hypoxia.
  - In a second phase, treatment reverts to that of asymptomatic hyponatremia.
  - Associated hypokalaemia must be corrected (with KCl). This increases the risk of rapid correction of the natremia, particularly in patients with initial volume depletion (treatment with thiazides).",0.6,17.242307692307694,False,True,0.7985594272613525,0.7240102688471476,a,False,2
OIC-267-19-A,Positive diagnosis,Which of the following is NOT a clinical sign associated with hypokalaemia?,Muscular weakness progressing to paralysis,Constipation,Tachycardia,Rhabdomyolysis in severe cases,C,"**Item Parent:** Disorders of acid-base balance and fluid-electrolyte disorders  
**Title:** Knowing the Clinical Symptoms of Hypokalaemia  
**Description:** Recognising the Muscular Signs of Hypokalaemia  
**Rubric:** Positive Diagnosis  

**Definitions**

1. **Muscular Clinical Signs**
   - Cramps
   - Myalgias
   - Muscular weakness or even paralysis beginning in the lower limbs and progressing upwards, gradually reaching the trunk and diaphragm
   - Rhabdomyolysis in cases of severe potassium depletion

2. **Digestive Signs**
   - Constipation
   - Paralytic ileus (Ogilvie syndrome)
   - Delay in the resumption of post-operative transit

3. **Kidney Signs**
   - Polyuro-polydipsic syndrome (tubular resistance to ADH)
   - Metabolic alkalosis
   - Chronic interstitial nephropathy (long-term)",1.0,11.706666666666667,False,True,0.7870080471038818,0.5068576534589132,c,False,3
