"id","mcq_json","rubric","question","option_a","option_b","option_c","option_d","correct_option"
"OIC-156-16-B","{""question"": ""What is the primary diagnostic imaging examination for spondylodiscitis, and what is its characteristic finding?"", ""option_a"": ""CT scan with characteristic finding of T1 hyposignal with gadolinium enhancement"", ""option_b"": ""MRI with characteristic finding of T1 hyposignal with gadolinium enhancement, and T2 hypersignal"", ""option_c"": ""Bone scintigraphy with characteristic finding of increased uptake in the affected disc"", ""option_d"": ""X-ray with characteristic finding of decreased bone density in the affected vertebrae"", ""correct_option"": ""B""}","Complementary examinations","What is the primary diagnostic imaging examination for spondylodiscitis, and what is its characteristic finding?","CT scan with characteristic finding of T1 hyposignal with gadolinium enhancement","MRI with characteristic finding of T1 hyposignal with gadolinium enhancement, and T2 hypersignal","Bone scintigraphy with characteristic finding of increased uptake in the affected disc","X-ray with characteristic finding of decreased bone density in the affected vertebrae","b"
"OIC-156-17-A","{""question"": ""What is a characteristic clinical sign of acute osteomyelitis in children?"", ""option_a"": ""Chronic pain"", ""option_b"": ""Painful metaphyseal palpation and lameness"", ""option_c"": ""Variable appearance with inflammation and dry gangrene"", ""option_d"": ""More or less productive fistula with serous to purulent discharge"", ""correct_option"": ""B""}","Positive diagnosis","What is a characteristic clinical sign of acute osteomyelitis in children?","Chronic pain","Painful metaphyseal palpation and lameness","Variable appearance with inflammation and dry gangrene","More or less productive fistula with serous to purulent discharge","b"
"OIC-156-18-B","{""question"": ""What type of infection is most likely depicted in the photograph of a toe infection?"", ""option_a"": ""A skin infection"", ""option_b"": ""A bone infection"", ""option_c"": ""An infection in the bones and joints (IOA)"", ""option_d"": ""A fungal infection"", ""correct_option"": ""C""}","Multimedia content","What type of infection is most likely depicted in the photograph of a toe infection?","A skin infection","A bone infection","An infection in the bones and joints (IOA)","A fungal infection","c"
"OIC-156-19-B","{""question"": ""What is the recommended duration of antibiotic treatment for acute osteomyelitis in children?"", ""option_a"": ""6 to 12 weeks"", ""option_b"": ""3 weeks"", ""option_c"": ""4 to 6 weeks"", ""option_d"": ""2 to 4 weeks"", ""correct_option"": ""B""}","Management","What is the recommended duration of antibiotic treatment for acute osteomyelitis in children?","6 to 12 weeks","3 weeks","4 to 6 weeks","2 to 4 weeks","b"
"OIC-157-01-A","{""question"": ""What is the microbiological definition of bacteremia?"", ""option_a"": ""Presence of fungi in the blood"", ""option_b"": ""Presence of bacteria in the blood detectable in a blood culture bottle"", ""option_c"": ""Infection of the mucous membrane"", ""option_d"": ""Presence of bacteria in the urine"", ""correct_option"": ""B""}","Definition","What is the microbiological definition of bacteremia?","Presence of fungi in the blood","Presence of bacteria in the blood detectable in a blood culture bottle","Infection of the mucous membrane","Presence of bacteria in the urine","b"
"OIC-157-02-B","{""question"": ""What is the approximate incidence of bacteremia in hospitalized patients?"", ""option_a"": ""0.1%"", ""option_b"": ""1%"", ""option_c"": ""5%"", ""option_d"": ""10%"", ""correct_option"": ""B""}",,"What is the approximate incidence of bacteremia in hospitalized patients?","0.1%","1%","5%","10%","b"
"OIC-157-03-A","{""question"": ""In a case of suspected fungemia with persistent fever, what should be systematically sought during the examination?"", ""option_a"": ""Only retinal localization through fundus examination"", ""option_b"": ""Retinal localization through fundus examination and endocarditis through transoesophageal echocardiography"", ""option_c"": ""Hepatosplenic candidiasis using abdominal imaging combined with biological markers, without checking for other sites"", ""option_d"": ""Only catheter-related infections through catheter examination and removal if necessary"", ""correct_option"": ""B""}","Positive diagnosis","In a case of suspected fungemia with persistent fever, what should be systematically sought during the examination?","Only retinal localization through fundus examination","Retinal localization through fundus examination and endocarditis through transoesophageal echocardiography","Hepatosplenic candidiasis using abdominal imaging combined with biological markers, without checking for other sites","Only catheter-related infections through catheter examination and removal if necessary","b"
"OIC-157-04-A","{""question"": ""What is the most common route of entry for Escherichia coli causing bacteremia?"", ""option_a"": ""Skin"", ""option_b"": ""Urinary tract, digestive tract, biliary tract, or vascular catheter"", ""option_c"": ""Oral cavity"", ""option_d"": ""Lung, meninges, ENT"", ""correct_option"": ""B""}","Etiologies","What is the most common route of entry for Escherichia coli causing bacteremia?","Skin","Urinary tract, digestive tract, biliary tract, or vascular catheter","Oral cavity","Lung, meninges, ENT","b"
"OIC-157-05-B","{""question"": ""What is the most common cause of fungemia, accounting for approximately 90% of cases?"", ""option_a"": ""Aspergillosis"", ""option_b"": ""Cryptococcosis"", ""option_c"": ""Candidemia"", ""option_d"": ""Malasseziosis"", ""correct_option"": ""C""}","Etiologies","What is the most common cause of fungemia, accounting for approximately 90% of cases?","Aspergillosis","Cryptococcosis","Candidemia","Malasseziosis","c"
"OIC-157-06-B","{""question"": ""What percentage of catheter-related infections are caused by staphylococci?"", ""option_a"": ""10 to 20%"", ""option_b"": ""30 to 40%"", ""option_c"": ""50 to 60%"", ""option_d"": ""70 to 80%"", ""correct_option"": ""C""}","Etiologies","What percentage of catheter-related infections are caused by staphylococci?","10 to 20%","30 to 40%","50 to 60%","70 to 80%","c"
"OIC-157-07-A","{""question"": ""What is a characteristic of Staphylococcus aureus bacteremia that makes it a serious infection?"", ""option_a"": ""It rarely leads to septic metastases"", ""option_b"": ""It is often associated with a low risk of septic shock"", ""option_c"": ""It frequently results in septic metastases and is associated with endocarditis"", ""option_d"": ""It typically has a single, easily identifiable route of entry"", ""correct_option"": ""C""}","Etiologies","What is a characteristic of Staphylococcus aureus bacteremia that makes it a serious infection?","It rarely leads to septic metastases","It is often associated with a low risk of septic shock","It frequently results in septic metastases and is associated with endocarditis","It typically has a single, easily identifiable route of entry","c"
"OIC-157-08-A","{""question"": ""In which of the following situations can antibiotic therapy be started before taking microbiological samples?"", ""option_a"": ""In all cases of suspected bacteremia or fungemia"", ""option_b"": ""In patients presenting with septic shock or bacterial meningitis, regardless of the delay"", ""option_c"": ""In patients presenting with septic shock or bacterial meningitis, if microbiological sampling would delay antibiotic therapy by more than one hour"", ""option_d"": ""In cases of purpura fulminans, but only if the patient is stable"", ""correct_option"": ""C""}",,"In which of the following situations can antibiotic therapy be started before taking microbiological samples?","In all cases of suspected bacteremia or fungemia","In patients presenting with septic shock or bacterial meningitis, regardless of the delay","In patients presenting with septic shock or bacterial meningitis, if microbiological sampling would delay antibiotic therapy by more than one hour","In cases of purpura fulminans, but only if the patient is stable","c"
"OIC-157-09-A","{""question"": ""When should blood cultures be taken in a patient suspected of having bacteremia or fungemia?"", ""option_a"": ""Only when the patient has a fever peak or is shivering"", ""option_b"": ""Before any antibiotic therapy, except in cases of purpura fulminans, and at the time of a fever peak"", ""option_c"": ""Before any antibiotic therapy, except in cases of purpura fulminans, but not necessarily at the time of a fever peak"", ""option_d"": ""After antibiotic therapy has been initiated, to assess its effectiveness"", ""correct_option"": ""C""}",,"When should blood cultures be taken in a patient suspected of having bacteremia or fungemia?","Only when the patient has a fever peak or is shivering","Before any antibiotic therapy, except in cases of purpura fulminans, and at the time of a fever peak","Before any antibiotic therapy, except in cases of purpura fulminans, but not necessarily at the time of a fever peak","After antibiotic therapy has been initiated, to assess its effectiveness","c"
"OIC-157-10-B","{""question"": ""What is the recommended additional test for a patient with bacteremia caused by Streptococcus pneumoniae?"", ""option_a"": ""Systematic echocardiography"", ""option_b"": ""Chest X-ray +/- lumbar puncture (if meningeal syndrome or normal chest imaging)"", ""option_c"": ""Abdominal imaging"", ""option_d"": ""Fundus examination"", ""correct_option"": ""B""}","Complementary examinations","What is the recommended additional test for a patient with bacteremia caused by Streptococcus pneumoniae?","Systematic echocardiography","Chest X-ray +/- lumbar puncture (if meningeal syndrome or normal chest imaging)","Abdominal imaging","Fundus examination","b"
"OIC-157-11-A","{""question"": ""What is the significance of a procalcitonin level of less than 0.25 ng/ml in the context of bacteremia or fungemia?"", ""option_a"": ""It confirms the presence of bacteremia or fungemia"", ""option_b"": ""It indicates a high risk of sepsis"", ""option_c"": ""It makes bacteremia or fungemia unlikely"", ""option_d"": ""It has no relevance to the diagnosis of bacteremia or fungemia"", ""correct_option"": ""C""}","Additional tests","What is the significance of a procalcitonin level of less than 0.25 ng/ml in the context of bacteremia or fungemia?","It confirms the presence of bacteremia or fungemia","It indicates a high risk of sepsis","It makes bacteremia or fungemia unlikely","It has no relevance to the diagnosis of bacteremia or fungemia","c"
"OIC-157-12-A","{""question"": ""What is the primary consideration for choosing an antimicrobial agent in the treatment of bacteremia/fungemia?"", ""option_a"": ""The patient's medical history and underlying health conditions"", ""option_b"": ""The severity of the patient's symptoms and clinical presentation"", ""option_c"": ""The suspected clinical route of entry of the infection"", ""option_d"": ""The patient's age and weight"", ""correct_option"": ""C""}",,"What is the primary consideration for choosing an antimicrobial agent in the treatment of bacteremia/fungemia?","The patient's medical history and underlying health conditions","The severity of the patient's symptoms and clinical presentation","The suspected clinical route of entry of the infection","The patient's age and weight","c"
"OIC-157-13-A","{""question"": ""What is the recommended 1st-line antimicrobial for Meticillin-resistant Staphylococcus aureus (MRSA)?"", ""option_a"": ""Penicillin M or cefazolin (1st generation cephalosporin)"", ""option_b"": ""Vancomycin (glycopeptide)"", ""option_c"": ""Amoxicillin or 3rd generation cephalosporin (cefotaxime, ceftriaxone)"", ""option_d"": ""Fluconazole or Echinocandin"", ""correct_option"": ""B""}",,"What is the recommended 1st-line antimicrobial for Meticillin-resistant Staphylococcus aureus (MRSA)?","Penicillin M or cefazolin (1st generation cephalosporin)","Vancomycin (glycopeptide)","Amoxicillin or 3rd generation cephalosporin (cefotaxime, ceftriaxone)","Fluconazole or Echinocandin","b"
"OIC-157-14-A","{""question"": ""What is the primary goal of 'front door treatment' in the context of bacteremia or fungemia?"", ""option_a"": ""To immediately remove all foreign materials from the patient"", ""option_b"": ""To reduce the risk of relapse through medical and/or surgical treatment"", ""option_c"": ""To solely focus on treating secondary locations of infection"", ""option_d"": ""To delay treatment until the source of the infection is fully understood"", ""correct_option"": ""B""}",,"What is the primary goal of 'front door treatment' in the context of bacteremia or fungemia?","To immediately remove all foreign materials from the patient","To reduce the risk of relapse through medical and/or surgical treatment","To solely focus on treating secondary locations of infection","To delay treatment until the source of the infection is fully understood","b"
"OIC-157-15-B","{""question"": ""In which of the following situations is surgical or radio-interventional control of the infectious source considered essential?"", ""option_a"": ""Chronic osteomyelitis without sepsis"", ""option_b"": ""Arthritis with sepsis/septic shock or persistent bacteremia"", ""option_c"": ""Uncomplicated urinary tract infections"", ""option_d"": ""Cellulitis without abscess formation"", ""correct_option"": ""B""}","Management","In which of the following situations is surgical or radio-interventional control of the infectious source considered essential?","Chronic osteomyelitis without sepsis","Arthritis with sepsis/septic shock or persistent bacteremia","Uncomplicated urinary tract infections","Cellulitis without abscess formation","b"
"OIC-157-16-B","{""question"": ""What is the recommended duration of treatment for uncomplicated Staphylococcus aureus bacteremia without endocarditis or secondary septic localization, and with early sterilization of blood cultures?"", ""option_a"": ""4 to 6 weeks"", ""option_b"": ""7 to 10 days"", ""option_c"": ""14 days"", ""option_d"": ""21 days"", ""correct_option"": ""C""}","Management","What is the recommended duration of treatment for uncomplicated Staphylococcus aureus bacteremia without endocarditis or secondary septic localization, and with early sterilization of blood cultures?","4 to 6 weeks","7 to 10 days","14 days","21 days","c"
"OIC-157-17-B","{""question"": ""What is a key factor to consider when assessing the risk of a resistant infectious agent in a patient with a healthcare-associated infection?"", ""option_a"": ""The patient's age and underlying medical conditions"", ""option_b"": ""The length of hospital stay and prior antibiotic therapy"", ""option_c"": ""The patient's dietary habits and lifestyle choices"", ""option_d"": ""The patient's socioeconomic status and education level"", ""correct_option"": ""B""}","Management","What is a key factor to consider when assessing the risk of a resistant infectious agent in a patient with a healthcare-associated infection?","The patient's age and underlying medical conditions","The length of hospital stay and prior antibiotic therapy","The patient's dietary habits and lifestyle choices","The patient's socioeconomic status and education level","b"
"OIC-157-18-B","{""question"": ""What is the primary reason for following up on blood cultures under systematic treatment in cases of bacteraemia or fungaemia?"", ""option_a"": ""To monitor the patient's temperature"", ""option_b"": ""To check for the development of antibiotic resistance"", ""option_c"": ""In specific cases such as Staphylococcus aureus bacteremia, candidemia, endocarditis, or clinically unfavourable evolution"", ""option_d"": ""To determine the duration of antibiotic therapy"", ""correct_option"": ""C""}",,"What is the primary reason for following up on blood cultures under systematic treatment in cases of bacteraemia or fungaemia?","To monitor the patient's temperature","To check for the development of antibiotic resistance","In specific cases such as Staphylococcus aureus bacteremia, candidemia, endocarditis, or clinically unfavourable evolution","To determine the duration of antibiotic therapy","c"
"OIC-161-01-A","{""question"": ""What is the definition of recurrent cystitis?"", ""option_a"": ""Cystitis occurring with a frequency of \u2265 2 episodes/year"", ""option_b"": ""Cystitis occurring with a frequency of \u2265 4 episodes/year"", ""option_c"": ""Cystitis occurring with a frequency of \u2265 6 episodes/year"", ""option_d"": ""Cystitis occurring with a frequency of \u2265 1 episode/month"", ""correct_option"": ""B""}","Definition","What is the definition of recurrent cystitis?","Cystitis occurring with a frequency of ≥ 2 episodes/year","Cystitis occurring with a frequency of ≥ 4 episodes/year","Cystitis occurring with a frequency of ≥ 6 episodes/year","Cystitis occurring with a frequency of ≥ 1 episode/month","b"
"OIC-161-02-A","{""question"": ""What is the most common bacterium isolated during community urinary tract infections?"", ""option_a"": ""Staphylococcus saprophyticus"", ""option_b"": ""Escherichia coli"", ""option_c"": ""Klebsiella"", ""option_d"": ""Proteus mirabilis"", ""correct_option"": ""B""}","Etiologies","What is the most common bacterium isolated during community urinary tract infections?","Staphylococcus saprophyticus","Escherichia coli","Klebsiella","Proteus mirabilis","b"
"OIC-161-03-A","{""question"": ""What is the recommended first-line investigation for uncomplicated cystitis?"", ""option_a"": ""Urinalysis and ECBU with systematic antibiotic susceptibility testing"", ""option_b"": ""BU, taking into account the pitfalls listed"", ""option_c"": ""Imaging, such as non-injected AP CT scan or ultrasound scan of the kidneys and bladder"", ""option_d"": ""Complete blood count, PCR, and blood cultures"", ""correct_option"": ""B""}","Complementary examinations","What is the recommended first-line investigation for uncomplicated cystitis?","Urinalysis and ECBU with systematic antibiotic susceptibility testing","BU, taking into account the pitfalls listed","Imaging, such as non-injected AP CT scan or ultrasound scan of the kidneys and bladder","Complete blood count, PCR, and blood cultures","b"
"OIC-161-04-B","{""question"": ""What is the recommended imaging test for a patient with severe acute pyelonephritis?"", ""option_a"": ""Ultrasonography of the urinary tract with measurement of post-micturition residue"", ""option_b"": ""Urgent uro-CT scan or, failing that, urinary tract ultrasound scan"", ""option_c"": ""MRI"", ""option_d"": ""Retrograde cystography"", ""correct_option"": ""B""}","Complementary examinations","What is the recommended imaging test for a patient with severe acute pyelonephritis?","Ultrasonography of the urinary tract with measurement of post-micturition residue","Urgent uro-CT scan or, failing that, urinary tract ultrasound scan","MRI","Retrograde cystography","b"
"OIC-161-05-A","{""question"": ""What is the primary purpose of performing a urine dipstick test in patients with suspected community-acquired urinary tract infections?"", ""option_a"": ""To formally confirm or rule out a UTI diagnosis"", ""option_b"": ""To identify the presence of leukocyturia, haematuria, or nitrites, which may indicate a UTI in the right clinical context"", ""option_c"": ""To determine the appropriate antibiotic treatment for the infection"", ""option_d"": ""To assess the patient's dietary intake of nitrates"", ""correct_option"": ""B""}","Complementary examinations","What is the primary purpose of performing a urine dipstick test in patients with suspected community-acquired urinary tract infections?","To formally confirm or rule out a UTI diagnosis","To identify the presence of leukocyturia, haematuria, or nitrites, which may indicate a UTI in the right clinical context","To determine the appropriate antibiotic treatment for the infection","To assess the patient's dietary intake of nitrates","b"
"OIC-161-06-A","{""question"": ""What is the threshold for significant bacteriuria in women, except for E. coli and S. saprophyticus?"", ""option_a"": ""10^2 CFU/mL"", ""option_b"": ""10^3 CFU/mL"", ""option_c"": ""10^4 CFU/mL"", ""option_d"": ""10^5 CFU/mL"", ""correct_option"": ""C""}","Additional tests","What is the threshold for significant bacteriuria in women, except for E. coli and S. saprophyticus?","10^2 CFU/mL","10^3 CFU/mL","10^4 CFU/mL","10^5 CFU/mL","c"
"OIC-161-07-A","{""question"": ""What is urinary colonisation, also known as asymptomatic bacteriuria?"", ""option_a"": ""The presence of bacteria in the urine accompanied by symptoms such as pain or fever"", ""option_b"": ""A rare condition that only affects young, healthy individuals"", ""option_c"": ""The presence of bacteria in the urine in the absence of any symptoms"", ""option_d"": ""A condition that requires immediate treatment with antibiotics in all cases"", ""correct_option"": ""C""}","Definition","What is urinary colonisation, also known as asymptomatic bacteriuria?","The presence of bacteria in the urine accompanied by symptoms such as pain or fever","A rare condition that only affects young, healthy individuals","The presence of bacteria in the urine in the absence of any symptoms","A condition that requires immediate treatment with antibiotics in all cases","c"
"OIC-161-08-A","{""question"": ""What is the primary symptom that distinguishes acute cystitis from other bladder disorders?"", ""option_a"": ""Dysuria"", ""option_b"": ""Urinary burning"", ""option_c"": ""Haematuria"", ""option_d"": ""Pyelonephritis"", ""correct_option"": ""B""}","Positive diagnosis","What is the primary symptom that distinguishes acute cystitis from other bladder disorders?","Dysuria","Urinary burning","Haematuria","Pyelonephritis","b"
"OIC-161-09-A","{""question"": ""What is the primary clinical presentation of acute pyelonephritis?"", ""option_a"": ""Bilateral febrile lumbar pain with lower urinary tract symptoms"", ""option_b"": ""Unilateral febrile lumbar pain in the absence of lower urinary tract symptoms"", ""option_c"": ""Radiation of pain suggestive of urinary tract obstruction without fever"", ""option_d"": ""Nausea or vomiting without any associated lumbar pain or fever"", ""correct_option"": ""B""}","Positive diagnosis","What is the primary clinical presentation of acute pyelonephritis?","Bilateral febrile lumbar pain with lower urinary tract symptoms","Unilateral febrile lumbar pain in the absence of lower urinary tract symptoms","Radiation of pain suggestive of urinary tract obstruction without fever","Nausea or vomiting without any associated lumbar pain or fever","b"
"OIC-161-10-A","{""question"": ""What is the recommended first-line antibiotic treatment for simple acute cystitis?"", ""option_a"": ""Fluoroquinolones"", ""option_b"": ""Bosfomycin-Trometamol single dose"", ""option_c"": ""A combination of antibiotics to ensure broad coverage"", ""option_d"": ""ECBU to guide choice of treatment"", ""correct_option"": ""B""}","Management","What is the recommended first-line antibiotic treatment for simple acute cystitis?","Fluoroquinolones","Bosfomycin-Trometamol single dose","A combination of antibiotics to ensure broad coverage","ECBU to guide choice of treatment","b"
"OIC-161-11-A","{""question"": ""What is the recommended first-line antibiotic treatment for simple acute pyelonephritis (ANP), unless the patient has taken antibiotics in this class within the last 3 months?"", ""option_a"": ""IV C3G for 7 days"", ""option_b"": ""Fluoroquinolones for 7 days"", ""option_c"": ""Oral antibiotics for 14 days"", ""option_d"": ""IV C3G for 14 days"", ""correct_option"": ""B""}",,"What is the recommended first-line antibiotic treatment for simple acute pyelonephritis (ANP), unless the patient has taken antibiotics in this class within the last 3 months?","IV C3G for 7 days","Fluoroquinolones for 7 days","Oral antibiotics for 14 days","IV C3G for 14 days","b"
"OIC-161-12-B","{""question"": ""What is the recommended initial antibiotic treatment for a patient with severe acute pyelonephritis (ANP) and risk factors for ESBL?"", ""option_a"": ""C3G IV + high dose amikacin"", ""option_b"": ""Carbapenem + amikacin"", ""option_c"": ""Ciprofloxacin or levofloxacin"", ""option_d"": ""Aminoglycosides or aztreonam"", ""correct_option"": ""B""}","Management","What is the recommended initial antibiotic treatment for a patient with severe acute pyelonephritis (ANP) and risk factors for ESBL?","C3G IV + high dose amikacin","Carbapenem + amikacin","Ciprofloxacin or levofloxacin","Aminoglycosides or aztreonam","b"
"OIC-161-13-A","{""question"": ""What is a fundamental clinical element for the positive diagnosis of male urinary tract infection (MUTI)?"", ""option_a"": ""The presence of hematuria"", ""option_b"": ""The occurrence of an acute symptomatology"", ""option_c"": ""The presence of a urinary catheter"", ""option_d"": ""The history of a recent urological surgery"", ""correct_option"": ""B""}","Positive diagnosis","What is a fundamental clinical element for the positive diagnosis of male urinary tract infection (MUTI)?","The presence of hematuria","The occurrence of an acute symptomatology","The presence of a urinary catheter","The history of a recent urological surgery","b"
"OIC-161-14-A","{""question"": ""What is the recommended duration of treatment for male urinary tract infections when using fluoroquinolones, IV C3G, or cotrimoxazole?"", ""option_a"": ""7 days"", ""option_b"": ""10 days"", ""option_c"": ""14 days"", ""option_d"": ""28 days"", ""correct_option"": ""C""}","Management","What is the recommended duration of treatment for male urinary tract infections when using fluoroquinolones, IV C3G, or cotrimoxazole?","7 days","10 days","14 days","28 days","c"
"OIC-161-15-A","{""question"": ""What is the recommended first-line antibiotic treatment for urinary colonization in pregnant women?"", ""option_a"": ""Bosfomycin-Trometamol in 1 dose"", ""option_b"": ""Pivmecillinam for 7 days"", ""option_c"": ""Amoxicillin for 7 days"", ""option_d"": ""Ceftriaxone for 3 days"", ""correct_option"": ""C""}","Management","What is the recommended first-line antibiotic treatment for urinary colonization in pregnant women?","Bosfomycin-Trometamol in 1 dose","Pivmecillinam for 7 days","Amoxicillin for 7 days","Ceftriaxone for 3 days","c"
"OIC-161-16-A","{""question"": ""In the diagnosis of urinary tract infections in the elderly, what should be considered when attributing atypical symptoms to a positive ECBU result?"", ""option_a"": ""Atypical symptoms can always be attributed to a UTI if the ECBU is positive"", ""option_b"": ""Atypical symptoms should be attributed to conditions other than UTI, even if the ECBU is positive, due to common comorbidities"", ""option_c"": ""A positive ECBU result is always indicative of a UTI, regardless of symptoms"", ""option_d"": ""Urinary tract colonization is rare in geriatric populations, so a positive ECBU is likely indicative of a UTI"", ""correct_option"": ""B""}",,"In the diagnosis of urinary tract infections in the elderly, what should be considered when attributing atypical symptoms to a positive ECBU result?","Atypical symptoms can always be attributed to a UTI if the ECBU is positive","Atypical symptoms should be attributed to conditions other than UTI, even if the ECBU is positive, due to common comorbidities","A positive ECBU result is always indicative of a UTI, regardless of symptoms","Urinary tract colonization is rare in geriatric populations, so a positive ECBU is likely indicative of a UTI","b"
"OIC-161-17-A","{""question"": ""What is a key symptom that should prompt the diagnosis of acute pyelonephritis in newborns or young infants under 3 months of age?"", ""option_a"": ""Fever lasting 24 hours or more"", ""option_b"": ""Febrile urinary tract signs"", ""option_c"": ""Feeding difficulties, poor weight gain, jaundice, vomiting, etc."", ""option_d"": ""Suprapubic pain"", ""correct_option"": ""C""}","Positive diagnosis","What is a key symptom that should prompt the diagnosis of acute pyelonephritis in newborns or young infants under 3 months of age?","Fever lasting 24 hours or more","Febrile urinary tract signs","Feeding difficulties, poor weight gain, jaundice, vomiting, etc.","Suprapubic pain","c"
"OIC-161-18-A","{""question"": ""What is the primary purpose of using a urine dipstick test in children over 1 month old?"", ""option_a"": ""To confirm the diagnosis of a urinary tract infection"", ""option_b"": ""To screen for urinary tract infections and identify the presence of leucocyturia and nitrites"", ""option_c"": ""To determine the need for renal ultrasound or other imaging examinations"", ""option_d"": ""To guide the choice of empirical antibiotic therapy"", ""correct_option"": ""B""}","Additional examinations","What is the primary purpose of using a urine dipstick test in children over 1 month old?","To confirm the diagnosis of a urinary tract infection","To screen for urinary tract infections and identify the presence of leucocyturia and nitrites","To determine the need for renal ultrasound or other imaging examinations","To guide the choice of empirical antibiotic therapy","b"
"OIC-161-19-A","{""question"": ""What is the recommended initial antibiotic treatment for acute pyelonephritis in a child over 3 months old without risk factors or signs of severity?"", ""option_a"": ""IV ceftriaxone or cefotaxime followed by oral cefixime"", ""option_b"": ""Oral cefixime, to be adapted to the antibiogram"", ""option_c"": ""IV amikacin followed by oral cotrimoxazole"", ""option_d"": ""Oral amoxicillin/clavulanic acid for 10 to 14 days"", ""correct_option"": ""B""}","Management","What is the recommended initial antibiotic treatment for acute pyelonephritis in a child over 3 months old without risk factors or signs of severity?","IV ceftriaxone or cefotaxime followed by oral cefixime","Oral cefixime, to be adapted to the antibiogram","IV amikacin followed by oral cotrimoxazole","Oral amoxicillin/clavulanic acid for 10 to 14 days","b"
"OIC-161-20-B","{""question"": ""What is the primary purpose of proving the infectious nature of the infection in a patient labelled as having 'recurrent cystitis'?"", ""option_a"": ""To differentiate between the management of young patients and post-menopausal patients"", ""option_b"": ""To establish the link between symptoms and bacteriuria"", ""option_c"": ""To rule out other conditions such as idiopathic overactive bladder"", ""option_d"": ""To determine the need for flowmetry and ultrasound of the urinary tract"", ""correct_option"": ""B""}","Complementary examinations","What is the primary purpose of proving the infectious nature of the infection in a patient labelled as having 'recurrent cystitis'?","To differentiate between the management of young patients and post-menopausal patients","To establish the link between symptoms and bacteriuria","To rule out other conditions such as idiopathic overactive bladder","To determine the need for flowmetry and ultrasound of the urinary tract","b"
"OIC-161-21-B","{""question"": ""What is the only hygienic and dietary measure that has been formally proven to be effective in preventing recurrent cystitis?"", ""option_a"": ""Wearing cotton underwear"", ""option_b"": ""Increasing oral hydration"", ""option_c"": ""Regularisation of transit"", ""option_d"": ""Post-coital micturition"", ""correct_option"": ""B""}","Management","What is the only hygienic and dietary measure that has been formally proven to be effective in preventing recurrent cystitis?","Wearing cotton underwear","Increasing oral hydration","Regularisation of transit","Post-coital micturition","b"
"OIC-161-22-B","{""question"": ""What is a significant factor that contributes to the development of urinary tract infections in young boys?"", ""option_a"": ""Maturity of the bladder"", ""option_b"": ""Presence of the prepuce"", ""option_c"": ""Frequency of urination"", ""option_d"": ""Hygiene practices"", ""correct_option"": ""B""}","Epidemiology","What is a significant factor that contributes to the development of urinary tract infections in young boys?","Maturity of the bladder","Presence of the prepuce","Frequency of urination","Hygiene practices","b"
"OIC-162-01-A","{""question"": ""What is the typical presentation of gonococcal disease in men?"", ""option_a"": ""Asymptomatic, with rare cases of urethritis and anorectitis"", ""option_b"": ""Often symptomatic, with urethritis, anorectitis, and oropharyngitis"", ""option_c"": ""Usually characterized by syphilitic roseola and depilation of the eyebrows"", ""option_d"": ""Typically presents with condylomata and intraepithelial neoplasia"", ""correct_option"": ""B""}","Etiologies","What is the typical presentation of gonococcal disease in men?","Asymptomatic, with rare cases of urethritis and anorectitis","Often symptomatic, with urethritis, anorectitis, and oropharyngitis","Usually characterized by syphilitic roseola and depilation of the eyebrows","Typically presents with condylomata and intraepithelial neoplasia","b"
"OIC-162-02-B","{""question"": ""Which of the following sexually transmitted infections (STIs) is the most frequent and has an increasing incidence in developed countries, particularly among 16-25 year olds?"", ""option_a"": ""Gonococcal disease"", ""option_b"": ""Chlamydia"", ""option_c"": ""HPV infection"", ""option_d"": ""Syphilis"", ""correct_option"": ""C""}","Epidemiology","Which of the following sexually transmitted infections (STIs) is the most frequent and has an increasing incidence in developed countries, particularly among 16-25 year olds?","Gonococcal disease","Chlamydia","HPV infection","Syphilis","c"
"OIC-162-03-A","{""question"": ""What is a primary method for preventing the transmission of sexually transmitted infections (STIs) during sexual relations?"", ""option_a"": ""Getting tested for HIV regularly"", ""option_b"": ""Using condoms"", ""option_c"": ""Undergoing hepatitis B vaccination alone"", ""option_d"": ""Taking PrEP (Pre-Exposure Prophylaxis) type treatment against HIV without using condoms"", ""correct_option"": ""B""}",,"What is a primary method for preventing the transmission of sexually transmitted infections (STIs) during sexual relations?","Getting tested for HIV regularly","Using condoms","Undergoing hepatitis B vaccination alone","Taking PrEP (Pre-Exposure Prophylaxis) type treatment against HIV without using condoms","b"
"OIC-162-04-A","{""question"": ""When caring for a partner or partners with a sexually transmitted infection, what is a key step in the management process?"", ""option_a"": ""Only treating the partner with the most severe symptoms"", ""option_b"": ""Identifying the infected or contaminating partner(s) and proposing screening, diagnosis, and/or probabilistic treatment"", ""option_c"": ""Focusing solely on HIV serology and ignoring other potential infections"", ""option_d"": ""Delaying treatment until all test results are available"", ""correct_option"": ""B""}",,"When caring for a partner or partners with a sexually transmitted infection, what is a key step in the management process?","Only treating the partner with the most severe symptoms","Identifying the infected or contaminating partner(s) and proposing screening, diagnosis, and/or probabilistic treatment","Focusing solely on HIV serology and ignoring other potential infections","Delaying treatment until all test results are available","b"
